sample,strategy,imputation,upstream,rmse_test,best_st_rmse,abs_gain,pct_gain,positive_gain
75,LH-E2E,Pseudo-Feature,3,0.9460501670837402,0.8950610756874084,-0.05098909139633179,-0.056967164343698085,False
75,LH-E2E,Pseudo-Feature,3,0.9460501670837402,0.8850003480911255,-0.061049818992614746,-0.06898281918678822,False
75,LH-E2E,Pseudo-Feature,3,0.9460501670837402,1.1026415824890137,0.15659141540527344,0.14201479237867728,True
75,LH-E2E,Pseudo-Feature,3,0.9460501670837402,1.2487623691558838,0.30271220207214355,0.24240977270700875,True
75,LH-E2E,Pseudo-Feature,3,0.9460501670837402,0.8494835495948792,-0.09656661748886108,-0.11367685405434154,False
75,LH-E2E,Pseudo-Feature,3,0.9460501670837402,0.9804686903953552,0.03441852331161499,0.03510415340008091,True
75,LH-E2E,Pseudo-Feature,3,0.9460501670837402,0.8024438619613647,-0.1436063051223755,-0.17896118585961557,False
5,MLP,Pseudo-Feature,3,1.5683246850967407,1.624961495399475,0.056636810302734375,0.03485424760099375,True
5,MLP,Pseudo-Feature,3,1.5683246850967407,2.5620601177215576,0.9937354326248169,0.3878657747924146,True
5,MLP,Pseudo-Feature,3,1.5683246850967407,1.3473296165466309,-0.22099506855010986,-0.16402450138114458,False
5,MLP,Pseudo-Feature,3,1.5683246850967407,1.083663821220398,-0.4846608638763428,-0.4472428204999301,False
5,MLP,Pseudo-Feature,3,1.5683246850967407,2.499976396560669,0.9316517114639282,0.3726642030483343,True
5,MLP,Pseudo-Feature,3,1.5683246850967407,1.6903274059295654,0.12200272083282471,0.07217697613187044,True
5,MLP,Pseudo-Feature,3,1.5683246850967407,1.8296552896499634,0.26133060455322266,0.14283051350247433,True
5,MLP,Pseudo-Feature,3,1.5683246850967407,1.492289662361145,-0.0760350227355957,-0.05095191949215197,False
5,MLP,Pseudo-Feature,3,1.5683246850967407,3.1275172233581543,1.5591925382614136,0.49854003252689977,True
5,MLP,Pseudo-Feature,3,1.5683246850967407,1.3740886449813843,-0.19423604011535645,-0.1413562660784435,False
5,MLP,Pseudo-Feature,3,1.5683246850967407,1.6088048219680786,0.04048013687133789,0.025161620799854293,True
5,MLP,Pseudo-Feature,3,1.5683246850967407,1.2402245998382568,-0.3281000852584839,-0.2645489254940378,False
5,MLP-E2E,Pseudo-Feature,3,1.9864155054092407,1.624961495399475,-0.3614540100097656,-0.2224385076403961,False
5,MLP-E2E,Pseudo-Feature,3,1.9864155054092407,2.5620601177215576,0.5756446123123169,0.22468036886825207,True
5,MLP-E2E,Pseudo-Feature,3,1.9864155054092407,1.3473296165466309,-0.6390858888626099,-0.47433521909854875,False
5,MLP-E2E,Pseudo-Feature,3,1.9864155054092407,1.083663821220398,-0.9027516841888428,-0.8330551103682543,False
5,MLP-E2E,Pseudo-Feature,3,1.9864155054092407,2.499976396560669,0.5135608911514282,0.20542629596741685,True
5,MLP-E2E,Pseudo-Feature,3,1.9864155054092407,1.6903274059295654,-0.2960880994796753,-0.17516612369947757,False
5,MLP-E2E,Pseudo-Feature,3,1.9864155054092407,1.8296552896499634,-0.15676021575927734,-0.08567745883393565,False
5,MLP-E2E,Pseudo-Feature,3,1.9864155054092407,1.492289662361145,-0.4941258430480957,-0.3311192562081246,False
5,MLP-E2E,Pseudo-Feature,3,1.9864155054092407,3.1275172233581543,1.1411017179489136,0.364858651912926,True
5,MLP-E2E,Pseudo-Feature,3,1.9864155054092407,1.3740886449813843,-0.6123268604278564,-0.44562398697076205,False
5,MLP-E2E,Pseudo-Feature,3,1.9864155054092407,1.6088048219680786,-0.3776106834411621,-0.2347150370790314,False
5,MLP-E2E,Pseudo-Feature,3,1.9864155054092407,1.2402245998382568,-0.7461909055709839,-0.601657881700055,False
5,LH,Pseudo-Feature,3,1.4913222789764404,1.624961495399475,0.13363921642303467,0.08224146652175364,True
5,LH,Pseudo-Feature,3,1.4913222789764404,2.5620601177215576,1.0707378387451172,0.41792065351586105,True
5,LH,Pseudo-Feature,3,1.4913222789764404,1.3473296165466309,-0.14399266242980957,-0.10687263210236574,False
5,LH,Pseudo-Feature,3,1.4913222789764404,1.083663821220398,-0.4076584577560425,-0.3761853535877452,False
5,LH,Pseudo-Feature,3,1.4913222789764404,2.499976396560669,1.0086541175842285,0.4034654563026594,True
5,LH,Pseudo-Feature,3,1.4913222789764404,1.6903274059295654,0.199005126953125,0.11773170467154893,True
5,LH,Pseudo-Feature,3,1.4913222789764404,1.8296552896499634,0.33833301067352295,0.18491625859111988,True
5,LH,Pseudo-Feature,3,1.4913222789764404,1.492289662361145,0.0009673833847045898,0.0006482544301579943,True
5,LH,Pseudo-Feature,3,1.4913222789764404,3.1275172233581543,1.6361949443817139,0.5231609700377153,True
5,LH,Pseudo-Feature,3,1.4913222789764404,1.3740886449813843,-0.11723363399505615,-0.08531737339016028,False
5,LH,Pseudo-Feature,3,1.4913222789764404,1.6088048219680786,0.11748254299163818,0.07302473326001085,True
5,LH,Pseudo-Feature,3,1.4913222789764404,1.2402245998382568,-0.2510976791381836,-0.202461456715929,False
5,LH-E2E,Pseudo-Feature,3,1.3312652111053467,1.624961495399475,0.2936962842941284,0.18074045762046018,True
5,LH-E2E,Pseudo-Feature,3,1.3312652111053467,2.5620601177215576,1.230794906616211,0.4803926723275947,True
5,LH-E2E,Pseudo-Feature,3,1.3312652111053467,1.3473296165466309,0.01606440544128418,0.011923144302623732,True
5,LH-E2E,Pseudo-Feature,3,1.3312652111053467,1.083663821220398,-0.24760138988494873,-0.2284854260485559,False
5,LH-E2E,Pseudo-Feature,3,1.3312652111053467,2.499976396560669,1.1687111854553223,0.4674888879203705,True
5,LH-E2E,Pseudo-Feature,3,1.3312652111053467,1.6903274059295654,0.35906219482421875,0.21242168444092574,True
5,LH-E2E,Pseudo-Feature,3,1.3312652111053467,1.8296552896499634,0.4983900785446167,0.27239561537297285,True
5,LH-E2E,Pseudo-Feature,3,1.3312652111053467,1.492289662361145,0.16102445125579834,0.10790428649155197,True
5,LH-E2E,Pseudo-Feature,3,1.3312652111053467,3.1275172233581543,1.7962520122528076,0.5743380080650977,True
5,LH-E2E,Pseudo-Feature,3,1.3312652111053467,1.3740886449813843,0.0428234338760376,0.03116497180326947,True
5,LH-E2E,Pseudo-Feature,3,1.3312652111053467,1.6088048219680786,0.27753961086273193,0.17251291584470324,True
5,LH-E2E,Pseudo-Feature,3,1.3312652111053467,1.2402245998382568,-0.09104061126708984,-0.0734065517479357,False
10,MLP,Pseudo-Feature,3,1.403602123260498,1.2506792545318604,-0.1529228687286377,-0.12227185201522991,False
10,MLP,Pseudo-Feature,3,1.403602123260498,2.3048484325408936,0.9012463092803955,0.39102194164101733,True
10,MLP,Pseudo-Feature,3,1.403602123260498,1.193615436553955,-0.20998668670654297,-0.17592490870659994,False
10,MLP,Pseudo-Feature,3,1.403602123260498,0.9231284856796265,-0.4804736375808716,-0.5204840334085638,False
10,MLP,Pseudo-Feature,3,1.403602123260498,2.2053229808807373,0.8017208576202393,0.3635389757286513,True
10,MLP,Pseudo-Feature,3,1.403602123260498,1.4254111051559448,0.021808981895446777,0.01530013468855415,True
10,MLP,Pseudo-Feature,3,1.403602123260498,1.332672119140625,-0.07093000411987305,-0.053223897387162517,False
10,MLP,Pseudo-Feature,3,1.403602123260498,1.6385304927825928,0.23492836952209473,0.1433774779028577,True
10,MLP,Pseudo-Feature,3,1.403602123260498,2.6369059085845947,1.2333037853240967,0.4677086813408879,True
10,MLP,Pseudo-Feature,3,1.403602123260498,1.2100178003311157,-0.19358432292938232,-0.15998469020572167,False
10,MLP,Pseudo-Feature,3,1.403602123260498,1.5134135484695435,0.10981142520904541,0.07255876975602171,True
10,MLP,Pseudo-Feature,3,1.403602123260498,1.0240155458450317,-0.3795865774154663,-0.37068438946620313,False
10,MLP-E2E,Pseudo-Feature,3,2.196225166320801,1.2506792545318604,-0.9455459117889404,-0.7560259022149257,False
10,MLP-E2E,Pseudo-Feature,3,2.196225166320801,2.3048484325408936,0.10862326622009277,0.0471281602236834,True
10,MLP-E2E,Pseudo-Feature,3,2.196225166320801,1.193615436553955,-1.0026097297668457,-0.8399771811442426,False
10,MLP-E2E,Pseudo-Feature,3,2.196225166320801,0.9231284856796265,-1.2730966806411743,-1.3791110342607333,False
10,MLP-E2E,Pseudo-Feature,3,2.196225166320801,2.2053229808807373,0.009097814559936523,0.004125388724831199,True
10,MLP-E2E,Pseudo-Feature,3,2.196225166320801,1.4254111051559448,-0.770814061164856,-0.5407661399414496,False
10,MLP-E2E,Pseudo-Feature,3,2.196225166320801,1.332672119140625,-0.8635530471801758,-0.6479861286038151,False
10,MLP-E2E,Pseudo-Feature,3,2.196225166320801,1.6385304927825928,-0.557694673538208,-0.3403627067025876,False
10,MLP-E2E,Pseudo-Feature,3,2.196225166320801,2.6369059085845947,0.44068074226379395,0.1671203894037831,True
10,MLP-E2E,Pseudo-Feature,3,2.196225166320801,1.2100178003311157,-0.9862073659896851,-0.8150354199085451,False
10,MLP-E2E,Pseudo-Feature,3,2.196225166320801,1.5134135484695435,-0.6828116178512573,-0.4511731896029068,False
10,MLP-E2E,Pseudo-Feature,3,2.196225166320801,1.0240155458450317,-1.172209620475769,-1.144718578963023,False
10,LH,Pseudo-Feature,3,1.2731330394744873,1.2506792545318604,-0.022453784942626953,-0.017953272080963388,False
10,LH,Pseudo-Feature,3,1.2731330394744873,2.3048484325408936,1.0317153930664062,0.44762830323251684,True
10,LH,Pseudo-Feature,3,1.2731330394744873,1.193615436553955,-0.07951760292053223,-0.06661911406751297,False
10,LH,Pseudo-Feature,3,1.2731330394744873,0.9231284856796265,-0.35000455379486084,-0.37915042079671085,False
10,LH,Pseudo-Feature,3,1.2731330394744873,2.2053229808807373,0.93218994140625,0.4226999625397103,True
10,LH,Pseudo-Feature,3,1.2731330394744873,1.4254111051559448,0.15227806568145752,0.10683098029097912,True
10,LH,Pseudo-Feature,3,1.2731330394744873,1.332672119140625,0.059539079666137695,0.044676465284297785,True
10,LH,Pseudo-Feature,3,1.2731330394744873,1.6385304927825928,0.36539745330810547,0.22300314514597683,True
10,LH,Pseudo-Feature,3,1.2731330394744873,2.6369059085845947,1.3637728691101074,0.5171867773780887,True
10,LH,Pseudo-Feature,3,1.2731330394744873,1.2100178003311157,-0.06311523914337158,-0.05216058732863301,False
10,LH,Pseudo-Feature,3,1.2731330394744873,1.5134135484695435,0.24028050899505615,0.15876725118394938,True
10,LH,Pseudo-Feature,3,1.2731330394744873,1.0240155458450317,-0.24911749362945557,-0.24327510909405226,False
10,LH-E2E,Pseudo-Feature,3,1.314733624458313,1.2506792545318604,-0.06405436992645264,-0.05121566516303072,False
10,LH-E2E,Pseudo-Feature,3,1.314733624458313,2.3048484325408936,0.9901148080825806,0.42957914026089156,True
10,LH-E2E,Pseudo-Feature,3,1.314733624458313,1.193615436553955,-0.12111818790435791,-0.10147170034432024,False
10,LH-E2E,Pseudo-Feature,3,1.314733624458313,0.9231284856796265,-0.3916051387786865,-0.42421520390022266,False
10,LH-E2E,Pseudo-Feature,3,1.314733624458313,2.2053229808807373,0.8905893564224243,0.4038362471816943,True
10,LH-E2E,Pseudo-Feature,3,1.314733624458313,1.4254111051559448,0.11067748069763184,0.07764600703424669,True
10,LH-E2E,Pseudo-Feature,3,1.314733624458313,1.332672119140625,0.01793849468231201,0.013460546239895578,True
10,LH-E2E,Pseudo-Feature,3,1.314733624458313,1.6385304927825928,0.3237968683242798,0.19761418524131338,True
10,LH-E2E,Pseudo-Feature,3,1.314733624458313,2.6369059085845947,1.3221722841262817,0.5014104901588926,True
10,LH-E2E,Pseudo-Feature,3,1.314733624458313,1.2100178003311157,-0.10471582412719727,-0.08654073030871304,False
10,LH-E2E,Pseudo-Feature,3,1.314733624458313,1.5134135484695435,0.19867992401123047,0.13127933486002408,True
10,LH-E2E,Pseudo-Feature,3,1.314733624458313,1.0240155458450317,-0.29071807861328125,-0.2839000636200075,False
20,MLP,Pseudo-Feature,3,1.0957180261611938,0.8347322344779968,-0.260985791683197,-0.31265809669660777,False
20,MLP,Pseudo-Feature,3,1.0957180261611938,1.4177229404449463,0.32200491428375244,0.22712823859836292,True
20,MLP,Pseudo-Feature,3,1.0957180261611938,0.8109623789787292,-0.2847556471824646,-0.3511329928042611,False
20,MLP,Pseudo-Feature,3,1.0957180261611938,0.7352975606918335,-0.36042046546936035,-0.49016953779942457,False
20,MLP,Pseudo-Feature,3,1.0957180261611938,1.5152157545089722,0.4194977283477783,0.27685676254318164,True
20,MLP,Pseudo-Feature,3,1.0957180261611938,1.1872881650924683,0.09157013893127441,0.07712545414292304,True
20,MLP,Pseudo-Feature,3,1.0957180261611938,1.0810149908065796,-0.014703035354614258,-0.013601139188313991,False
20,MLP,Pseudo-Feature,3,1.0957180261611938,1.0402634143829346,-0.05545461177825928,-0.05330824002029712,False
20,MLP,Pseudo-Feature,3,1.0957180261611938,1.9409770965576172,0.8452590703964233,0.4354812181429221,True
20,MLP,Pseudo-Feature,3,1.0957180261611938,1.0606045722961426,-0.03511345386505127,-0.033107017244921766,False
20,MLP,Pseudo-Feature,3,1.0957180261611938,0.9655410051345825,-0.13017702102661133,-0.1348228820260891,False
20,MLP,Pseudo-Feature,3,1.0957180261611938,1.0006365776062012,-0.09508144855499268,-0.0950209603395208,False
20,MLP-E2E,Pseudo-Feature,3,1.735323429107666,0.8347322344779968,-0.9005911946296692,-1.078898307063531,False
20,MLP-E2E,Pseudo-Feature,3,1.735323429107666,1.4177229404449463,-0.3176004886627197,-0.22402154864126145,False
20,MLP-E2E,Pseudo-Feature,3,1.735323429107666,0.8109623789787292,-0.9243610501289368,-1.1398322216784138,False
20,MLP-E2E,Pseudo-Feature,3,1.735323429107666,0.7352975606918335,-1.0000258684158325,-1.3600288126550006,False
20,MLP-E2E,Pseudo-Feature,3,1.735323429107666,1.5152157545089722,-0.22010767459869385,-0.1452649062971385,False
20,MLP-E2E,Pseudo-Feature,3,1.735323429107666,1.1872881650924683,-0.5480352640151978,-0.4615857212494961,False
20,MLP-E2E,Pseudo-Feature,3,1.735323429107666,1.0810149908065796,-0.6543084383010864,-0.6052723078455056,False
20,MLP-E2E,Pseudo-Feature,3,1.735323429107666,1.0402634143829346,-0.6950600147247314,-0.6681577042070911,False
20,MLP-E2E,Pseudo-Feature,3,1.735323429107666,1.9409770965576172,0.20565366744995117,0.10595368065634793,True
20,MLP-E2E,Pseudo-Feature,3,1.735323429107666,1.0606045722961426,-0.6747188568115234,-0.6361643862715011,False
20,MLP-E2E,Pseudo-Feature,3,1.735323429107666,0.9655410051345825,-0.7697824239730835,-0.7972550309924816,False
20,MLP-E2E,Pseudo-Feature,3,1.735323429107666,1.0006365776062012,-0.7346868515014648,-0.7342194638327518,False
20,LH,Pseudo-Feature,3,1.0382612943649292,0.8347322344779968,-0.20352905988693237,-0.24382556642755038,False
20,LH,Pseudo-Feature,3,1.0382612943649292,1.4177229404449463,0.3794616460800171,0.2676557141418087,True
20,LH,Pseudo-Feature,3,1.0382612943649292,0.8109623789787292,-0.22729891538619995,-0.2802829345455516,False
20,LH,Pseudo-Feature,3,1.0382612943649292,0.7352975606918335,-0.3029637336730957,-0.4120287484539462,False
20,LH,Pseudo-Feature,3,1.0382612943649292,1.5152157545089722,0.47695446014404297,0.31477659780445394,True
20,LH,Pseudo-Feature,3,1.0382612943649292,1.1872881650924683,0.14902687072753906,0.12551870313297747,True
20,LH,Pseudo-Feature,3,1.0382612943649292,1.0810149908065796,0.04275369644165039,0.03954958701335908,True
20,LH,Pseudo-Feature,3,1.0382612943649292,1.0402634143829346,0.002002120018005371,0.0019246279262767234,True
20,LH,Pseudo-Feature,3,1.0382612943649292,1.9409770965576172,0.902715802192688,0.4650831809369015,True
20,LH,Pseudo-Feature,3,1.0382612943649292,1.0606045722961426,0.02234327793121338,0.021066548754208724,True
20,LH,Pseudo-Feature,3,1.0382612943649292,0.9655410051345825,-0.07272028923034668,-0.07531558871516857,False
20,LH,Pseudo-Feature,3,1.0382612943649292,1.0006365776062012,-0.03762471675872803,-0.037600780943603654,False
20,LH-E2E,Pseudo-Feature,3,1.1612269878387451,0.8347322344779968,-0.3264947533607483,-0.3911371094527374,False
20,LH-E2E,Pseudo-Feature,3,1.1612269878387451,1.4177229404449463,0.25649595260620117,0.18092107088688358,True
20,LH-E2E,Pseudo-Feature,3,1.1612269878387451,0.8109623789787292,-0.35026460886001587,-0.4319122784722952,False
20,LH-E2E,Pseudo-Feature,3,1.1612269878387451,0.7352975606918335,-0.4259294271469116,-0.5792613085050347,False
20,LH-E2E,Pseudo-Feature,3,1.1612269878387451,1.5152157545089722,0.35398876667022705,0.23362268087355142,True
20,LH-E2E,Pseudo-Feature,3,1.1612269878387451,1.1872881650924683,0.026061177253723145,0.021950170160833237,True
20,LH-E2E,Pseudo-Feature,3,1.1612269878387451,1.0810149908065796,-0.08021199703216553,-0.07420063339946545,False
20,LH-E2E,Pseudo-Feature,3,1.1612269878387451,1.0402634143829346,-0.12096357345581055,-0.11628167614407929,False
20,LH-E2E,Pseudo-Feature,3,1.1612269878387451,1.9409770965576172,0.7797501087188721,0.40173071083722883,True
20,LH-E2E,Pseudo-Feature,3,1.1612269878387451,1.0606045722961426,-0.10062241554260254,-0.09487269635728733,False
20,LH-E2E,Pseudo-Feature,3,1.1612269878387451,0.9655410051345825,-0.1956859827041626,-0.20266977959873056,False
20,LH-E2E,Pseudo-Feature,3,1.1612269878387451,1.0006365776062012,-0.16059041023254395,-0.1604882470084399,False
50,MLP,Pseudo-Feature,3,1.0502312183380127,0.8444769382476807,-0.20575428009033203,-0.2436470089014857,False
50,MLP,Pseudo-Feature,3,1.0502312183380127,1.117909550666809,0.06767833232879639,0.06054007883591988,True
50,MLP,Pseudo-Feature,3,1.0502312183380127,0.7727535367012024,-0.2774776816368103,-0.3590765599356959,False
50,MLP,Pseudo-Feature,3,1.0502312183380127,0.617089033126831,-0.43314218521118164,-0.7019119802152721,False
50,MLP,Pseudo-Feature,3,1.0502312183380127,1.1898791790008545,0.1396479606628418,0.11736314335721434,True
50,MLP,Pseudo-Feature,3,1.0502312183380127,0.9914901852607727,-0.05874103307723999,-0.05924519874272932,False
50,MLP,Pseudo-Feature,3,1.0502312183380127,0.945641279220581,-0.10458993911743164,-0.11060212938635361,False
50,MLP,Pseudo-Feature,3,1.0502312183380127,0.9628651738166809,-0.08736604452133179,-0.09073549121630745,False
50,MLP,Pseudo-Feature,3,1.0502312183380127,1.4177850484848022,0.36755383014678955,0.25924510245018956,True
50,MLP,Pseudo-Feature,3,1.0502312183380127,0.8602569699287415,-0.18997424840927124,-0.2208343030629645,False
50,MLP,Pseudo-Feature,3,1.0502312183380127,0.9823646545410156,-0.06786656379699707,-0.06908489987224344,False
50,MLP,Pseudo-Feature,3,1.0502312183380127,0.8565356135368347,-0.19369560480117798,-0.22613841355803502,False
50,MLP-E2E,Pseudo-Feature,3,1.3475368022918701,0.8444769382476807,-0.5030598640441895,-0.5957058639020462,False
50,MLP-E2E,Pseudo-Feature,3,1.3475368022918701,1.117909550666809,-0.22962725162506104,-0.20540771969261135,False
50,MLP-E2E,Pseudo-Feature,3,1.3475368022918701,0.7727535367012024,-0.5747832655906677,-0.7438118860566496,False
50,MLP-E2E,Pseudo-Feature,3,1.3475368022918701,0.617089033126831,-0.7304477691650391,-1.1836991583917993,False
50,MLP-E2E,Pseudo-Feature,3,1.3475368022918701,1.1898791790008545,-0.15765762329101562,-0.13249885036512804,False
50,MLP-E2E,Pseudo-Feature,3,1.3475368022918701,0.9914901852607727,-0.3560466170310974,-0.3591025128881667,False
50,MLP-E2E,Pseudo-Feature,3,1.3475368022918701,0.945641279220581,-0.40189552307128906,-0.42499786325163436,False
50,MLP-E2E,Pseudo-Feature,3,1.3475368022918701,0.9628651738166809,-0.3846716284751892,-0.3995072611780084,False
50,MLP-E2E,Pseudo-Feature,3,1.3475368022918701,1.4177850484848022,0.07024824619293213,0.04954788193598668,True
50,MLP-E2E,Pseudo-Feature,3,1.3475368022918701,0.8602569699287415,-0.48727983236312866,-0.566435204126846,False
50,MLP-E2E,Pseudo-Feature,3,1.3475368022918701,0.9823646545410156,-0.3651721477508545,-0.37172769405213557,False
50,MLP-E2E,Pseudo-Feature,3,1.3475368022918701,0.8565356135368347,-0.4910011887550354,-0.5732408331833131,False
50,LH,Pseudo-Feature,3,1.0132906436920166,0.8444769382476807,-0.16881370544433594,-0.19990327479472714,False
50,LH,Pseudo-Feature,3,1.0132906436920166,1.117909550666809,0.10461890697479248,0.09358441111124736,True
50,LH,Pseudo-Feature,3,1.0132906436920166,0.7727535367012024,-0.2405371069908142,-0.31127273518234544,False
50,LH,Pseudo-Feature,3,1.0132906436920166,0.617089033126831,-0.39620161056518555,-0.6420493466843928,False
50,LH,Pseudo-Feature,3,1.0132906436920166,1.1898791790008545,0.1765885353088379,0.14840879513256117,True
50,LH,Pseudo-Feature,3,1.0132906436920166,0.9914901852607727,-0.021800458431243896,-0.021987568566309245,False
50,LH,Pseudo-Feature,3,1.0132906436920166,0.945641279220581,-0.06764936447143555,-0.07153808315896878,False
50,LH,Pseudo-Feature,3,1.0132906436920166,0.9628651738166809,-0.05042546987533569,-0.05237022923516409,False
50,LH,Pseudo-Feature,3,1.0132906436920166,1.4177850484848022,0.40449440479278564,0.28530023308192726,True
50,LH,Pseudo-Feature,3,1.0132906436920166,0.8602569699287415,-0.15303367376327515,-0.17789297746224775,False
50,LH,Pseudo-Feature,3,1.0132906436920166,0.9823646545410156,-0.030925989151000977,-0.031481170467651184,False
50,LH,Pseudo-Feature,3,1.0132906436920166,0.8565356135368347,-0.15675503015518188,-0.18301052247892405,False
50,LH-E2E,Pseudo-Feature,3,1.0468811988830566,0.8444769382476807,-0.20240426063537598,-0.23968003324681894,False
50,LH-E2E,Pseudo-Feature,3,1.0468811988830566,1.117909550666809,0.07102835178375244,0.06353676085993322,True
50,LH-E2E,Pseudo-Feature,3,1.0468811988830566,0.7727535367012024,-0.27412766218185425,-0.35474138798778493,False
50,LH-E2E,Pseudo-Feature,3,1.0468811988830566,0.617089033126831,-0.4297921657562256,-0.6964832344831023,False
50,LH-E2E,Pseudo-Feature,3,1.0468811988830566,1.1898791790008545,0.14299798011779785,0.12017857160747508,True
50,LH-E2E,Pseudo-Feature,3,1.0468811988830566,0.9914901852607727,-0.055391013622283936,-0.05586642656247323,False
50,LH-E2E,Pseudo-Feature,3,1.0468811988830566,0.945641279220581,-0.10123991966247559,-0.10705953926410638,False
50,LH-E2E,Pseudo-Feature,3,1.0468811988830566,0.9628651738166809,-0.08401602506637573,-0.08725627154354995,False
50,LH-E2E,Pseudo-Feature,3,1.0468811988830566,1.4177850484848022,0.3709038496017456,0.26160795671962644,True
50,LH-E2E,Pseudo-Feature,3,1.0468811988830566,0.8602569699287415,-0.18662422895431519,-0.21694009520175583,False
50,LH-E2E,Pseudo-Feature,3,1.0468811988830566,0.9823646545410156,-0.06451654434204102,-0.06567474108907623,False
50,LH-E2E,Pseudo-Feature,3,1.0468811988830566,0.8565356135368347,-0.19034558534622192,-0.22222728668600333,False
75,MLP,Pseudo-Feature,3,1.0542807579040527,0.948449432849884,-0.1058313250541687,-0.11158351872926806,False
75,MLP,Pseudo-Feature,3,1.0542807579040527,0.8935254216194153,-0.16075533628463745,-0.17991131801632046,False
75,MLP,Pseudo-Feature,3,1.0542807579040527,0.8760074973106384,-0.1782732605934143,-0.20350654662285084,False
75,MLP,Pseudo-Feature,3,1.0542807579040527,0.645125150680542,-0.40915560722351074,-0.6342267183226276,False
75,MLP,Pseudo-Feature,3,1.0542807579040527,1.1098624467849731,0.05558168888092041,0.05007979956608885,True
75,MLP,Pseudo-Feature,3,1.0542807579040527,0.8950610756874084,-0.1592196822166443,-0.17788694709393243,False
75,MLP,Pseudo-Feature,3,1.0542807579040527,0.8850003480911255,-0.16928040981292725,-0.19127722398985658,False
75,MLP,Pseudo-Feature,3,1.0542807579040527,1.1026415824890137,0.04836082458496094,0.043859061142783255,True
75,MLP,Pseudo-Feature,3,1.0542807579040527,1.2487623691558838,0.19448161125183105,0.15573948739606341,True
75,MLP,Pseudo-Feature,3,1.0542807579040527,0.8494835495948792,-0.20479720830917358,-0.24108437227164892,False
75,MLP,Pseudo-Feature,3,1.0542807579040527,0.9804686903953552,-0.07381206750869751,-0.07528243199579805,False
75,MLP,Pseudo-Feature,3,1.0542807579040527,0.8024438619613647,-0.251836895942688,-0.31383740082096007,False
75,MLP-E2E,Pseudo-Feature,3,1.4128519296646118,0.948449432849884,-0.4644024968147278,-0.4896439185158237,False
75,MLP-E2E,Pseudo-Feature,3,1.4128519296646118,0.8935254216194153,-0.5193265080451965,-0.5812106689745604,False
75,MLP-E2E,Pseudo-Feature,3,1.4128519296646118,0.8760074973106384,-0.5368444323539734,-0.6128308650349422,False
75,MLP-E2E,Pseudo-Feature,3,1.4128519296646118,0.645125150680542,-0.7677267789840698,-1.1900431694132456,False
75,MLP-E2E,Pseudo-Feature,3,1.4128519296646118,1.1098624467849731,-0.30298948287963867,-0.2729973284142845,False
75,MLP-E2E,Pseudo-Feature,3,1.4128519296646118,0.8950610756874084,-0.5177908539772034,-0.5784977897508716,False
75,MLP-E2E,Pseudo-Feature,3,1.4128519296646118,0.8850003480911255,-0.5278515815734863,-0.5964422304601571,False
75,MLP-E2E,Pseudo-Feature,3,1.4128519296646118,1.1026415824890137,-0.31021034717559814,-0.28133380066744307,False
75,MLP-E2E,Pseudo-Feature,3,1.4128519296646118,1.2487623691558838,-0.16408956050872803,-0.13140174989389405,False
75,MLP-E2E,Pseudo-Feature,3,1.4128519296646118,0.8494835495948792,-0.5633683800697327,-0.663189275811644,False
75,MLP-E2E,Pseudo-Feature,3,1.4128519296646118,0.9804686903953552,-0.4323832392692566,-0.44099647801594394,False
75,MLP-E2E,Pseudo-Feature,3,1.4128519296646118,0.8024438619613647,-0.6104080677032471,-0.7606863191790934,False
75,LH,Pseudo-Feature,3,1.007543683052063,0.948449432849884,-0.059094250202178955,-0.062306168526680014,False
75,LH,Pseudo-Feature,3,1.007543683052063,0.8935254216194153,-0.1140182614326477,-0.1276049440496078,False
75,LH,Pseudo-Feature,3,1.007543683052063,0.8760074973106384,-0.13153618574142456,-0.15015417806952958,False
75,LH,Pseudo-Feature,3,1.007543683052063,0.645125150680542,-0.362418532371521,-0.5617801941052926,False
75,LH,Pseudo-Feature,3,1.007543683052063,1.1098624467849731,0.10231876373291016,0.092190490839027,True
75,LH,Pseudo-Feature,3,1.007543683052063,0.8950610756874084,-0.11248260736465454,-0.12567031504332563,False
75,LH,Pseudo-Feature,3,1.007543683052063,0.8850003480911255,-0.1225433349609375,-0.1384669906913072,False
75,LH,Pseudo-Feature,3,1.007543683052063,1.1026415824890137,0.09509789943695068,0.08624552252263551,True
75,LH,Pseudo-Feature,3,1.007543683052063,1.2487623691558838,0.2412186861038208,0.19316620364439355,True
75,LH,Pseudo-Feature,3,1.007543683052063,0.8494835495948792,-0.15806013345718384,-0.18606614987725556,False
75,LH,Pseudo-Feature,3,1.007543683052063,0.9804686903953552,-0.027074992656707764,-0.027614336818639555,False
75,LH,Pseudo-Feature,3,1.007543683052063,0.8024438619613647,-0.20509982109069824,-0.2555939808541687,False
75,LH-E2E,Pseudo-Feature,3,1.0105684995651245,0.948449432849884,-0.06211906671524048,-0.06549539128152168,False
75,LH-E2E,Pseudo-Feature,3,1.0105684995651245,0.8935254216194153,-0.11704307794570923,-0.1309902047706507,False
75,LH-E2E,Pseudo-Feature,3,1.0105684995651245,0.8760074973106384,-0.13456100225448608,-0.153607135404196,False
75,LH-E2E,Pseudo-Feature,3,1.0105684995651245,0.645125150680542,-0.3654433488845825,-0.5664689223464263,False
