pIC50,AATS3p,AATS6s,AATS7d,AATSC0c,AETA_beta_s,AETA_eta_L,BCUTc-1l,BCUTd-1l,BCUTs-1h,BCUTs-1l,EState_VSA1,ETA_shape_y,FNSA1,GATS1c,GATS1s,GATS3d,GATS3v,GATS4d,GATS4p,GATS5dv,GATS6c,GATS6d,GATS7c,GATS7v,GATS8s,GGI10,GGI3,GGI4,GGI8,GGI9,JGI2,MATS1c,MATS5s,MAXaasC,MDEC-22,MDEC-23,MINaaCH,Mor08m,Mor10m,Mor12m,Mor23m,Mor24m,PEOE_VSA10,PEOE_VSA3,PEOE_VSA7,PEOE_VSA8,RASA,SaaaC,SdCH2,SdS,SdsCH,Silicos-IT_Log_P,SlogP_VSA1,SlogP_VSA5,SpMax_A,SsCH3,SsCl,SsOH,SssNH,SsssCH,SsssN,SssssC,VE1_A,VSA_EState1,fMF
7.6,1.479592746,3.884313725,3.097560976,0.02225064749,0.6696428571,0.1772239607,-0.422871105,0.9728356617,8.002961619,1.420165358,17.54162141,0.3826701376,0.4395094374,1.435372209,0.5933138284,0.9807553957,0.98311287,1.109802158,0.9616749573,0.9935791218,0.7673201844,1.002010157,0.8241117144,0.9771372177,1.076064071,0.1763126212,2.194444444,1.573888889,0.2431342908,0.210316358,0.06060606061,-0.4354855026,0.09316356098,0.6297079449,9.0878341,22.45569324,1.052625436,-2.279288312,0.8397485586,2.093177045,-0.8186525216,0.3487734146,29.21259952,8.780830095,36.39820241,23.64452491,0.687528448,1.121067445,0.0,0.0,0.0,2.49,11.05045608,0.0,2.447549256,0.0,0.0,0.0,3.16958853,0.0,0.0,0.0,4.422793308,28.93828445,0.5238095238
7.698970004,1.642605648,2.986064347,3.2,0.01585094849,0.6739130435,0.2047969837,-0.3737444639,0.9938462057,3.048003442,0.6101412682,0.0,0.3088235294,0.3769491871,1.591127058,0.9081429748,0.9653465347,0.9142544134,1.129549575,1.101457604,1.215827285,1.07815449,1.255625563,0.7829927359,1.227956504,1.072449271,0.02479338843,1.159722222,1.227777778,0.1360701688,0.07625771605,0.05555555556,-0.5674684133,-0.1339368546,0.9772236616,8.447215278,16.08430033,1.746835895,-1.952125455,0.9084227058,1.836569155,-0.7785318988,0.4264946864,0.0,15.29317186,25.12283841,34.71851567,0.8866100904,0.0,0.0,0.0,0.0,4.01,10.63357721,16.26500318,2.450618565,1.969422057,0.0,0.0,3.349606718,0.0,0.0,0.0,4.190498528,0.0,0.6111111111
7.590066877,1.682029091,2.809016087,3.403846154,0.01850997732,0.6640625,0.2179363445,-0.383636506,0.972936617,7.00827662,0.6049843589,5.907179729,0.349137931,0.4366480821,1.681414535,0.7437343872,1.060376704,1.006611013,0.9451445515,1.301735037,0.9885072594,1.076433913,1.088348271,1.002224369,1.188697824,0.656480306,0.2426303438,1.729166667,1.877777778,0.3084057697,0.211882716,0.0697167756,-0.6302646196,-0.03632539316,1.01945892,11.96691268,25.72835324,1.724265015,-2.442619558,0.3288324493,1.321220577,-0.7717788264,0.4192112857,12.03246336,14.98529578,42.82867707,29.57519531,0.8085480801,0.0,0.0,0.0,7.4293965,3.04,16.47624748,26.49251536,2.478998053,1.964201672,0.0,0.0,3.385412887,0.0,1.745930064,0.0,4.531737251,0.0,0.5490196078
8.48148606,1.674972571,3.668137084,3.547169811,0.02245942756,0.6785714286,0.1881080167,-0.4382318797,0.9778299933,8.00739318,1.197958066,6.362358859,0.3246791132,0.5290454121,1.887420931,0.6061565275,1.010103751,0.9864553424,1.037154536,1.037587701,1.055717632,0.9247043698,0.9774692278,0.7954251957,1.147834853,0.5694032273,0.2487460463,2.229166667,2.442777778,0.4348702444,0.3165740741,0.06627680312,-0.6536291568,-0.06235534849,0.8393597026,11.99634369,24.65421357,1.197252734,-2.184634642,1.653231091,1.534696123,-1.605944026,0.6486684757,17.7707599,14.18117935,73.23599868,29.3384529,0.9325525532,0.6669152278,0.0,5.516129509,0.0,3.97,10.05365156,5.693927995,2.489372579,1.889656709,0.0,0.0,2.976840435,0.0,0.0,-4.758526534,4.663815541,44.24145001,0.5490196078
7.657577319,1.594328635,3.165972222,3.268292683,0.01278863019,0.6397058824,0.179459215,-0.4251734506,0.9113304311,7.008273932,1.420015222,0.0,0.3326488706,0.4134430785,1.349563057,0.526293281,1.023422135,0.9855938316,1.168915413,1.027994062,1.106768635,1.304144584,1.120611702,0.9409701102,1.030469576,1.190114117,0.2142658912,2.284722222,1.945,0.4323664651,0.288757716,0.05450733753,-0.3691494043,-0.1064648377,0.9649867065,19.92357471,32.74940545,1.636535142,-2.518367903,1.227185169,2.24563283,-0.8249018884,0.1895863155,12.2386844,0.0,61.01812524,34.72467712,0.9024531628,1.929508048,0.0,0.0,0.0,4.48,5.316788604,11.25737949,2.477181776,1.935183324,0.0,0.0,2.831912268,0.0,0.0,0.0,4.590853691,1.616664856,0.5555555556
8.548213564,1.74671223,3.045974794,3.485148515,0.0128045106,0.6693548387,0.1867741161,-0.4158683153,0.9779546959,3.066006625,1.197958333,0.0,0.3453304375,0.4672145584,1.527393829,0.8367350204,1.054602488,0.9293751307,1.057574331,1.058010639,1.004651851,0.989617618,1.079192979,1.288477371,1.095216661,0.8376785217,0.1944679114,1.854166667,2.082777778,0.4157375913,0.229382716,0.07555555556,-0.4572122123,0.03804372011,0.9357404083,11.87733662,24.10551714,1.522029752,-2.194956531,0.6083393922,1.263741638,-0.7275748455,0.4310077448,12.02124807,14.18117935,61.10326455,23.65106663,0.9479180566,0.7408984465,0.0,5.607874885,0.0,4.0,5.316788604,5.693927995,2.489906793,1.950410878,6.269200269,0.0,3.159929768,0.0,0.0,0.0,4.649301453,3.336763335,0.5957446809
6.2,1.581604828,2.726337449,2.917808219,0.01916955502,0.6354166667,0.1709410777,-0.3817039373,0.9938724285,6.002807773,1.381899691,0.0,0.3034682081,0.3873180096,1.346208543,0.9751172708,1.245981532,0.9549870422,1.256540698,1.018108806,1.16427588,0.8115451639,0.930510167,1.108161458,0.9668589742,0.8783606557,0.04530149985,1.6875,0.92,0.1809019904,0.085625,0.06006006006,-0.4448537678,-0.1995735608,1.058873719,16.4813494,23.35162424,1.663829733,-2.069038732,1.037471582,1.434996066,-0.7471076458,0.1962147475,5.749511833,0.0,30.33183534,23.64452491,0.8569505963,1.454085483,0.0,0.0,0.0,3.7,5.316788604,0.0,2.427611449,0.0,0.0,10.17030951,3.357896589,0.0,0.0,0.0,4.188333736,0.0,0.5897435897
8.033389013,1.653870001,2.882839506,3.461538462,0.01524651028,0.6612903226,0.2145569101,-0.3983578406,0.9113366495,6.027276297,0.6049844314,0.0,0.3237885463,0.4112052996,1.512611824,0.5985608202,1.005312043,1.017468009,1.067793697,1.219850234,1.052115352,1.270352014,1.054408677,1.173037282,1.164211678,0.6972699424,0.1695724926,1.729166667,1.837777778,0.2711404006,0.269382716,0.0589569161,-0.4581291007,0.02884153779,1.036829229,13.77113205,25.27831061,1.803335734,-2.791245547,-0.2129104467,1.096332069,-0.4318516379,0.3335204723,12.03246336,9.976383254,42.82867707,24.01174382,0.9263071946,0.0,0.0,0.0,7.884040334,3.87,10.74258,21.69797817,2.479015615,1.978921121,0.0,0.0,6.539359984,-0.01183121803,1.961304441,0.0,4.520309251,0.0,0.56
5.417936637,1.549324375,3.865497076,2.987341772,0.03115705194,0.6979166667,0.1904836376,-0.4868152398,0.9729436343,7.00827491,1.454781307,5.907179729,0.3963963964,0.396989851,1.562736294,0.7710620376,1.081168831,0.9663289302,1.049742452,1.013488276,0.8969234096,0.9466987591,1.201298701,1.048937394,1.273279703,1.191468567,0.02469135802,1.479166667,1.580555556,0.2524644117,0.120632716,0.07407407407,-0.5437894286,0.02542635541,0.8549645167,6.8747513,18.05252325,1.596443689,-1.930380805,1.131927804,1.385145633,-0.6276550115,0.2567953493,11.38785599,9.967957042,31.18920547,17.95713863,0.7109178541,0.0,0.0,0.0,0.0,1.99,15.20739338,16.18239317,2.48420259,1.89518923,0.0,0.0,0.0,0.0,0.0,0.0,4.366523009,12.51380111,0.5263157895
7.318758763,1.605624101,3.20248538,2.941176471,0.01186379532,0.6354166667,0.1723326249,-0.3788322463,0.9938435771,8.001918079,1.427567903,0.0,0.3074027604,0.3986933839,1.15227982,0.5457404046,1.243237532,0.960059429,1.134395604,1.041253662,0.9879752431,0.9959521469,1.011133603,0.8060641106,1.084547215,0.9738554047,0.06938271605,0.9930555556,0.8955555556,0.1645408163,0.06655864198,0.07207207207,-0.254495542,-0.0432516831,0.9710445011,14.27102878,23.22645939,1.431404059,-1.590183518,0.9028826661,1.348122637,-0.8292339329,0.1400684308,11.51114884,4.390415048,54.09438804,29.7174337,0.8630577381,0.0,0.0,0.0,0.0,4.88,0.0,0.0,2.434221777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.302585104,13.10584627,0.6216216216
7.920818754,1.421654982,2.643405601,3.037383178,0.01620044691,0.6640625,0.2176551115,-0.5233661825,1.734391199,3.511592327,1.370797007,0.0,0.2571428571,0.2807401512,1.211696035,0.7727894609,1.247401128,0.9326848435,0.9798994975,1.153592627,0.9350690234,1.030231666,1.075867141,0.7985112327,1.095604133,0.9125578873,0.09825732068,1.055555556,0.9266666667,0.2091364324,0.154683642,0.06018518519,-0.2306819413,-0.03210203901,1.037278043,24.85851024,25.64220074,1.774155775,-2.772017007,1.512481377,1.036960535,-0.7893227442,0.2882455991,18.05032179,0.0,54.09438804,49.35170292,0.905937107,0.0,0.0,0.0,0.0,4.61,4.736862954,0.0,2.434970856,0.0,0.0,0.0,0.0,0.0,2.363468757,0.0,4.409315887,11.30849591,0.5614035088
6.468521083,1.630506124,2.950171468,3.652631579,0.02608007179,0.6666666667,0.2176646508,-0.4868808309,0.9729256188,7.008276203,0.6101347224,5.907179729,0.3810623557,0.4016414823,1.596394061,0.7748421953,1.131142061,0.9462658541,0.8610456396,1.089541422,0.9050781394,0.9537626929,1.274280409,0.7817706475,1.072576695,0.8430475024,0.1631527395,1.701388889,1.750555556,0.4306264172,0.284066358,0.07709750567,-0.5825456676,-0.05505363268,1.029627583,8.640809102,26.3913575,1.693143191,-2.584315429,0.8175392811,1.385204446,-0.882198599,0.5471235464,16.52595619,9.967957042,36.75265697,22.07041725,0.7694905067,0.0,0.0,0.0,0.0,5.58,15.20739338,22.97565387,2.501030012,2.077230178,0.0,0.0,0.0,0.0,0.0,0.0,4.686156221,10.97242517,0.5208333333
5.284498055,1.584443642,2.822822823,2.540740741,0.01272129728,0.6057692308,0.2308798789,-0.4357037485,0.9113269412,6.027325397,1.13463699,0.0,0.3510638298,0.3964931973,1.264289143,0.7204704328,1.177897904,1.121122127,0.9504417567,0.8859539877,1.171203401,0.7801175113,1.477768814,0.4976994327,1.27854466,1.252128353,0.01234567901,2.958333333,1.949444444,0.4248000126,0.096875,0.08585858586,-0.3692118452,0.02385354987,1.197622827,11.00912057,23.4353437,1.698543635,-2.389147457,1.220001916,0.8849342834,-0.4868170984,0.08261218547,11.44343983,0.0,29.17754317,23.58956544,0.9060538209,0.0,0.0,0.0,0.0,4.33,0.0,37.94649713,2.601884439,6.760015931,0.0,9.687315431,0.0,0.3350009448,0.0,0.1262688177,4.17682568,2.093595994,0.4255319149
8.353596274,1.66347221,3.266010802,3.495049505,0.01371086196,0.6693548387,0.1834415511,-0.4158683421,0.977954765,8.001919364,1.197963628,0.0,0.3552505586,0.4630700109,1.492300585,0.5759313814,1.022153181,0.9521990572,1.057574331,0.9962552911,1.03194324,0.9512601783,1.087558816,1.16562728,1.112418377,0.7768477698,0.1695724926,1.979166667,2.002777778,0.3482221592,0.269382716,0.06666666667,-0.4557487778,-0.06804428936,0.9014922944,11.91980475,24.4497476,1.373967523,-2.016407447,0.828802466,1.521057397,-1.077738551,0.5579302165,17.83846891,18.5715944,67.16963161,29.3384529,0.879047746,0.7165404728,0.0,5.527711115,0.0,3.78,5.316788604,5.693927995,2.489329897,1.929128407,0.0,0.0,3.024420509,0.0,0.0,0.0,4.617412528,16.7904264,0.5957446809
7.0,1.407733137,2.553774929,2.81595092,0.01272969071,0.6838235294,0.2438745908,-0.5231632193,0.9939076817,3.510572827,1.343850105,0.0,0.3203285421,0.2115241872,1.225738034,0.7252958107,1.128933566,0.9268628333,0.9702797203,1.062122701,0.9860769861,1.300912118,1.208714363,0.9043788679,1.179539241,1.095654337,0.1100948883,1.881944444,1.81,0.3313177123,0.188757716,0.06060606061,-0.1742732839,0.08949700763,1.292274092,25.03403413,30.55536272,1.833326397,-3.072592389,1.94067192,1.250292826,-0.6622731412,0.2309271543,18.05032179,0.0,55.78460206,74.37219635,0.9461760507,2.063253638,0.0,0.0,0.0,3.77,4.736862954,12.11474962,2.553529065,2.182491987,0.0,0.0,0.0,0.0,4.84380445,0.0,4.407593632,8.273815259,0.515625
5.585026652,1.576975634,3.006591337,3.36440678,0.01649094823,0.65625,0.183334878,-0.3941166727,0.9729366222,7.008276683,1.400923906,5.907179729,0.3610503282,0.3866782306,1.589265426,0.7552039613,1.004370286,0.9678428972,1.141719546,1.012733397,1.030828291,1.325139587,1.017168323,0.636261338,0.9238167275,0.9283846511,0.1940618304,2.034722222,1.905,0.3754251701,0.353125,0.06100217865,-0.5838248969,-0.04777966888,0.9315019188,14.10146271,30.58174811,1.702905134,-2.463374475,1.136184898,2.000184237,-0.9230841149,0.2010118966,11.51833249,9.967957042,61.01812524,23.87504468,0.8307614798,1.622562232,0.0,0.0,0.0,4.97,5.733667477,27.43977266,2.479390399,1.954092879,0.0,0.0,0.0,0.0,0.0,0.0,4.67741432,0.0,0.5384615385
7.511449283,1.70280329,3.034307992,3.48,0.0183251519,0.671875,0.2122861542,-0.4344124384,0.9110327857,6.027292383,0.604984483,0.0,0.3168103448,0.45203055,1.621342601,0.5662876615,1.058296752,0.988472387,0.9995024876,1.296686333,0.9992378577,1.058042047,1.09932443,1.230134059,1.223288292,0.7866250181,0.2226303438,1.479166667,1.837777778,0.2590230537,0.211882716,0.06222222222,-0.6073493088,0.007591300423,1.047505027,13.40077596,24.86183046,1.766811311,-2.771538024,-0.03787055683,1.269469573,-0.5899337688,0.2714361101,17.78197519,14.98529578,42.82867707,24.01174382,0.8506200377,0.0,0.0,0.0,7.447979295,3.4,15.47944295,16.13452668,2.478945707,1.96811182,0.0,0.0,3.398538045,0.0,1.750467425,0.0,4.515688836,4.831347783,0.5714285714
5.931814138,1.950049806,3.423392013,3.594594595,0.02970790271,0.65625,0.1949327965,-0.404541236,0.992888764,6.003871347,0.604990524,0.0,0.4040047114,0.6106815023,1.371180885,1.006984081,1.066352941,1.000328989,0.8448,1.098469552,1.174688725,0.7231703618,0.9826666667,1.246120719,1.117174463,0.7834288033,0.09896949291,2.263888889,1.326666667,0.1728395062,0.1625,0.07777777778,-0.5204572624,-0.1806318424,0.782960476,4.419932764,16.71521575,1.272933332,-1.643032656,0.2389899888,1.666393126,-0.4758484065,-0.140866951,16.50664736,9.499376415,30.33183534,22.21590337,0.7964511754,0.6652700617,0.0,0.0,0.0,4.34,0.0,0.0,2.499718172,0.0,12.13325533,19.32053784,0.0,0.0,0.0,0.0,4.249168262,1.631514393,0.6060606061
5.920818754,1.574551904,2.867078189,3.082758621,0.01231527101,0.6515151515,0.1965683472,-0.4947074941,0.9113411747,6.027277092,1.343837243,0.0,0.3410526316,0.3592072783,1.20619869,0.5162420615,1.114572068,0.8596552421,1.242666061,0.9367326159,1.024282077,1.099269731,1.141969664,0.8061246274,1.113521895,0.7257465039,0.129382716,1.881944444,1.93,0.2534643487,0.249691358,0.05761316872,-0.2810992081,-0.03916393839,1.237561817,23.3351397,37.60678778,1.748676339,-3.362104407,1.59271099,2.008634896,-0.6096982865,0.05812579024,17.19295166,0.0,79.06876542,35.58204725,0.9364626359,1.896409603,0.0,0.0,0.0,5.06,4.736862954,17.67820111,2.554836249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.485121551,8.20926243,0.5961538462
7.721246399,1.959243724,2.909245923,3.461538462,0.01448261576,0.652173913,0.197465579,-0.4045538748,0.992923626,4.005253878,0.6049906405,0.0,0.3709353673,0.5847145897,1.613884563,1.166596288,0.9733222867,1.010788212,0.8695124594,1.074070288,1.125654872,1.424735867,0.9450704225,1.001591411,0.9623419828,0.8745320996,0.1156004489,1.826388889,1.295555556,0.1562106324,0.095625,0.0701754386,-0.5526897356,0.1497763499,0.9664586451,6.202229591,16.61138079,1.709108489,-2.196777473,0.1068867063,0.4162296359,-0.5415171661,-0.05351594732,5.007623697,9.499376415,30.33183534,21.83692257,0.9122550072,0.7948529227,0.0,0.0,0.0,4.59,5.733667477,0.0,2.492910199,0.0,12.17601682,0.0,0.0,0.0,0.0,0.0,4.14043611,1.753432382,0.6060606061
5.100015437,1.827852483,3.27169707,2.682539683,0.01721664399,0.6704545455,0.1818084169,-0.3889681743,0.9938487239,4.005275089,0.6050173749,0.0,0.3230769231,0.3944196669,1.598124771,1.075287742,1.11627907,0.8489371073,1.370431894,1.053787407,1.095056458,1.414046374,1.256706501,0.9487835419,1.202946332,1.164472597,0.0,1.472222222,1.161666667,0.07306626354,0.0225,0.06349206349,-0.6162560328,-0.007799284142,1.021252834,8.634808095,17.27515275,1.735921674,-2.105002186,-0.04925927465,1.683119366,-0.5220689081,-0.02049630033,5.693927995,14.95193556,30.33183534,29.54020642,0.8411852554,1.684975382,0.0,0.0,0.0,3.79,5.733667477,0.0,2.484898405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.193045613,0.0,0.6363636364
7.397940009,1.392957269,2.549074074,3.009433962,0.01368819019,0.6532258065,0.2246163215,-0.5233653236,1.734391235,3.510571743,1.338814635,0.0,0.2629213483,0.2973126298,1.229940193,0.7351932862,1.212315587,0.9511299171,0.9415089801,1.04001012,0.9853747715,1.104752373,1.070130425,0.8702972969,1.083762508,1.019788301,0.08652178349,1.090277778,0.9005555556,0.2061287478,0.138742284,0.06146572104,-0.2344338595,-0.04210693844,1.052429558,25.10408871,25.64220074,1.7783109,-2.197095679,1.776673561,1.232350314,-0.764341013,0.09042284315,18.05032179,0.0,80.0255441,36.2621901,0.9302304769,0.0,0.0,0.0,0.0,5.03,4.736862954,12.84164325,2.434977084,0.0,0.0,0.0,0.0,0.0,2.457218757,0.0,4.410912534,5.924736155,0.5535714286
7.966576245,1.477664203,3.425849403,3.186046512,0.02290345345,0.6818181818,0.2056796817,-0.3757915094,0.9728800211,8.001920628,1.297042875,11.72440057,0.3851414361,0.3865233449,1.588712068,0.6509371467,1.023633133,1.017631264,1.061821448,1.045797572,0.958151992,1.254865681,0.9828429933,1.063490342,0.9813100877,0.7920649302,0.2523191511,2.041666667,2.183888889,0.377196712,0.3387654321,0.071278826,-0.5185708697,0.067314727,0.7117557307,9.70370472,25.55428919,1.395362087,-2.366666077,1.161979206,2.040656886,-0.7882961459,0.2636786666,17.85686786,19.35077682,43.33159265,28.71782518,0.7659390357,0.0,0.0,0.0,7.33315014,2.34,16.47624748,27.57024916,2.490706047,1.808571318,0.0,0.0,6.260327211,-0.1216279328,1.834398105,0.0,4.620469972,14.74765701,0.5185185185
6.420216403,1.410723378,2.905151947,2.954545455,0.02391700865,0.6696428571,0.2542886346,-0.4868801914,0.9778942015,7.008271469,0.6101358035,0.0,0.3349875931,0.3064268272,1.587539271,0.6633791199,0.9751922231,0.8792207831,1.005437571,1.021817047,0.9330119543,1.129346349,1.068579533,0.9628846016,1.084034244,0.8620690799,0.1356004489,1.576388889,1.598333333,0.2849899219,0.2500154321,0.06718346253,-0.5446602296,0.1350137652,0.9584537715,6.689475064,19.05880226,1.89608594,-2.53167326,0.7720652238,1.031172559,-0.6396500628,0.4060889637,16.52595619,9.967957042,31.54366003,36.02384191,0.8091801777,0.0,0.0,0.0,0.0,5.64,14.79051451,31.28371294,2.483395363,3.998637429,0.0,0.0,2.897630052,0.0,0.0,0.0,4.386364923,10.91816041,0.38
6.71219827,1.552372241,2.935714286,2.974683544,0.01327024697,0.652173913,0.1836231201,-0.3737343026,1.734223195,3.046910785,1.443403308,0.0,0.2702702703,0.3852632079,1.584388826,0.8681003289,1.083727811,0.9577570423,1.114839614,0.8949761642,1.276563092,0.9657593596,1.435587489,0.7379295538,1.195319277,0.9450743336,0.01632486481,1.0,1.008888889,0.07306626354,0.0225,0.05079365079,-0.5649659201,-0.1634719612,0.9963253758,16.50120121,21.02090433,1.753790627,-1.64655331,0.6931333376,1.566361844,-0.5671370622,0.1300458485,0.0,10.30919334,18.19910121,29.2079764,0.9013922896,0.0,0.0,0.0,0.0,3.43,10.63357721,11.12690298,2.441492375,0.0,0.0,0.0,3.365952145,0.0,0.0,0.0,4.128881734,0.0,0.6216216216
7.397940009,2.225187997,2.755672045,3.787878788,0.00904939681,0.65625,0.2022214977,-0.4045491344,0.992888764,3.041832401,0.6049894753,0.0,0.3801256003,0.7104232121,1.510492261,0.8375284972,1.073076923,1.047725877,0.8032388664,1.246951861,1.153933692,1.294380303,0.9368131868,1.481569251,1.122147629,0.6977716568,0.09896949291,2.263888889,1.326666667,0.1728395062,0.1625,0.07777777778,-0.5138705267,-0.04363509887,0.8218907439,4.419932764,16.71521575,1.692686418,-1.557533857,-0.9013315129,0.7836797161,-0.3425198847,-0.3356758345,5.007623697,9.499376415,36.39820241,21.17216961,0.9516778523,0.7472530864,0.0,0.0,0.0,6.58,0.0,0.0,2.499718172,0.0,24.35462047,0.0,0.0,0.0,0.0,0.0,4.249168262,1.713497417,0.6451612903
7.229147988,1.604211985,3.171783626,2.970588235,0.012062995,0.6354166667,0.1723870095,-0.3776230982,0.9938719867,8.001917987,1.425802462,0.0,0.3074027604,0.3823464208,1.139358911,0.5438213174,1.290152156,0.9293592126,1.21978022,1.051045417,1.174447392,1.104868086,1.011133603,0.9475381678,1.084547215,1.061027498,0.03295582083,1.368055556,0.8955555556,0.1839490426,0.05530864198,0.07207207207,-0.2319565314,-0.1339572546,0.9006075208,14.00357629,22.72753512,1.431404059,-1.65460158,0.7143287378,1.533920999,-0.8307165736,0.2340560347,11.51114884,4.390415048,41.9616539,29.7174337,0.8906604399,0.0,0.0,0.0,0.0,4.88,0.0,0.0,2.438964785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.376840904,14.02519779,0.6216216216
8.1,1.534694559,3.776923077,3.129032258,0.0182639437,0.6666666667,0.1708787285,-0.3753149849,0.9929434621,8.002958195,1.417758105,11.63444168,0.3612903226,0.4496971453,1.275091863,0.5313604033,1.177769319,1.014361302,1.102064441,1.001398231,0.9315510049,0.8386330049,0.9153846154,0.9095661276,1.033095719,1.029567991,0.1025425977,1.5,1.208888889,0.1597222222,0.14,0.0701754386,-0.3324012605,0.2193988027,0.7725594188,7.83022589,20.03385019,1.076265074,-2.136900752,0.7019382687,1.579665978,-0.7740210525,0.05233259757,22.66784312,8.780830095,36.39820241,23.64452491,0.7565182884,1.484493371,0.0,0.0,0.0,3.97,5.316788604,0.0,2.418348561,0.0,0.0,0.0,3.209803949,0.0,0.0,0.0,4.527285573,27.32307035,0.6285714286
4.709965389,1.610260143,2.683061197,2.977777778,0.009568442372,0.63,0.2024891453,-0.4286567014,0.9685373377,7.014207244,0.2964151701,9.837253136,0.3196721311,0.396162501,1.203662336,0.7545850053,1.061201071,0.925310936,1.102328579,0.9900246842,1.095719662,1.081917619,0.9441030218,1.067385681,1.114947315,0.8269399724,0.1116212631,2.069444444,1.539444444,0.4238000756,0.1996990741,0.07936507937,-0.2456306312,-0.08413046519,1.018899754,10.99723661,21.16131431,1.639726474,-2.170402474,0.5688866725,0.6889240391,-0.1030529687,0.355075048,5.693927995,8.417796984,42.82867707,17.51314867,0.8536184566,0.0,0.0,0.0,4.107403169,2.97,0.0,11.38785599,2.533386305,3.164892644,0.0,0.0,0.0,0.0,0.0,0.0,4.178865078,25.35594006,0.4761904762
6.91721463,1.582928217,2.601953602,2.744186047,0.01343118756,0.6413043478,0.2042675015,-0.5293606965,0.9878632894,3.513557971,1.399863887,0.0,0.3534743202,0.3148038056,1.206294218,0.8409590385,1.146525623,0.9090461351,1.249068971,1.02671882,1.008977273,1.04384194,1.081483688,0.7886743822,1.143500945,0.8383679434,0.03713906744,1.569444444,1.459444444,0.1768864953,0.09031635802,0.06606606607,-0.2284308993,0.05142454982,1.132845333,10.99723661,21.16131431,1.977689437,-1.715121593,0.8834135875,1.13761624,-0.7134927165,0.1912395931,11.44343983,0.0,42.82867707,11.25737949,0.9546408044,0.0,0.0,0.0,4.258602372,3.7,4.736862954,11.38785599,2.530454796,3.678265004,0.0,0.0,0.0,0.0,0.0,0.0,4.024228194,7.289315702,0.5
8.034798299,1.455194872,3.343272171,3.230769231,0.01851781404,0.6833333333,0.2082598057,-0.3757882448,0.992943462,8.001919069,1.297044177,5.817220841,0.3478701826,0.3592769664,1.504461933,0.6096643519,1.021634615,0.9903619376,1.077513495,0.9988715118,0.9509345794,1.254853251,1.080628088,1.163893019,0.985976529,1.096812197,0.1531455974,1.604166667,1.832777778,0.345946712,0.229382716,0.06481481481,-0.4202252355,0.0882278936,0.9813853603,12.00682005,22.70892798,1.431712569,-2.151474605,1.337103164,2.054124056,-0.6294296932,0.1401140513,17.85686786,19.35077682,37.26522558,23.15437369,0.8579965795,0.0,0.0,0.0,7.481984581,3.13,10.74258,17.21226049,2.490442419,1.839998403,0.0,0.0,6.396193674,-0.07945335418,1.870748588,0.0,4.555414393,14.67133491,0.56
8.065501549,1.572750983,2.755653021,3.079207921,0.02193815016,0.6696428571,0.2405056069,-0.4776858709,0.9778532218,7.008273877,0.6094207541,6.093240071,0.3614457831,0.3734668358,1.772247193,0.6972307365,0.9468733338,0.8840345331,1.055969609,0.978295621,1.150491068,1.026447631,0.9880417397,1.142651396,0.9531398069,1.010372979,0.1651872258,1.826388889,1.598333333,0.3162399219,0.3053240741,0.06565656566,-0.7136435401,-0.0959214034,1.002879635,3.464144285,15.46788441,1.835502452,-2.230653121,0.5163215703,0.9484925938,-0.9379002644,0.7542299195,16.52595619,19.74647275,32.90394574,16.63744226,0.8460799461,2.075726759,0.0,0.0,0.0,5.86,5.316788604,25.36580689,2.483449667,5.575590134,0.0,0.0,2.724611993,-0.17393551,0.0,0.0,4.396690103,6.21848502,0.4042553191
7.366531544,1.702870641,2.764701105,2.941176471,0.01059569142,0.6354166667,0.1765597879,-0.3789345633,0.9938435771,3.059383876,1.304720641,0.0,0.2962515115,0.4227228896,1.155687114,0.787980181,1.243237532,0.9740305481,1.134395604,1.092931846,1.145958551,1.106213601,1.011133603,0.8117615668,1.068063616,0.9647692799,0.06938271605,0.9930555556,0.8955555556,0.1645408163,0.06655864198,0.07207207207,-0.2274929273,-0.1639687472,1.03180839,14.27102878,23.22645939,1.763374988,-1.552496346,0.3805497678,1.010153343,-0.8018663157,0.2031554007,5.693927995,0.0,41.9616539,34.74006701,0.9505140753,0.0,0.0,0.0,0.0,5.11,0.0,0.0,2.434221777,0.0,5.960493907,0.0,0.0,0.0,0.0,0.0,4.302585104,0.0,0.6216216216
7.318758763,1.529342206,2.841861598,3.189655172,0.01999122412,0.685483871,0.2114118318,-0.529345944,0.9878601675,3.513572536,1.434202554,0.0,0.3348519362,0.359313175,1.503246492,0.876613779,1.134920635,0.9742927238,1.034482759,1.080558625,0.824498344,1.103741742,1.015037594,1.290744082,0.9460447433,0.7091238839,0.2226303438,1.479166667,1.837777778,0.2590230537,0.211882716,0.06349206349,-0.4506544149,0.1515275869,0.9842737348,11.91630315,24.29046293,1.921955869,-2.322690933,0.7916645007,1.543411854,-1.025139433,0.029394677,17.91245169,14.98529578,49.39795972,23.15437369,0.8571948402,0.0,0.0,0.0,7.398095471,2.77,15.47944295,17.21226049,2.478936865,3.636391248,0.0,0.0,3.395337039,0.0,1.742801609,0.0,4.51049676,5.218525494,0.5384615385
