SpMax_A,VE1_A,AATS7d,AATS6s,AATS8s,AATS3p,AATS1i,AATS3i,AATS4i,AATS6i,ATSC1d,AATSC0c,MATS1c,MATS5s,MATS6s,MATS7s,GATS1c,GATS6c,GATS7c,GATS1dv,GATS3dv,GATS5dv,GATS6dv,GATS3d,GATS4d,GATS6d,GATS1s,GATS2s,GATS8s,GATS2v,GATS3v,GATS7v,GATS4p,GATS8i,BCUTc-1l,BCUTd-1l,BCUTs-1h,BCUTs-1l,RNCG,RPCG,Xc-5dv,Xc-6dv,SsCH3,SdCH2,SdsCH,SsssCH,SaaaC,SssssC,SssNH,SsssN,SsOH,SssO,SdS,SsCl,MAXaasC,MINaaCH,ETA_shape_y,AETA_beta_s,AETA_eta_L,ETA_dEpsilon_D,fMF,ZMIC2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA10,SMR_VSA1,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA4,SlogP_VSA5,SlogP_VSA10,EState_VSA1,VSA_EState1,VSA_EState8,VSA_EState9,MDEC-22,MDEC-23,TopoPSA(NO),GGI3,GGI4,GGI6,GGI8,GGI9,GGI10,JGI2,FNSA1,RASA,Mor02m,Mor08m,Mor10m,Mor12m,Mor23m,Mor24m,MOMI-Z,Silicos-IT_Log_P,ESOL_Solubility_(mg/ml),AATS8dv,AATS2i,ATSC1dv,ATSC8d,ATSC0p,ATSC0i,MATS2s,MATS3s,MATS8s,GATS4c,GATS7dv,GATS7d,GATS3s,GATS1p,GATS6p,GATS3i,GATS6i,BCUTc-1h,Xch-5d,Xch-7d,Xc-5d,AXp-1d,SdssC,SaasC,SsNH2,SddssS,MAXaaCH,AETA_eta_F,ETA_epsilon_5,IC1,IC2,CIC2,ZMIC1,PEOE_VSA1,PEOE_VSA2,PEOE_VSA9,EState_VSA2,EState_VSA3,EState_VSA6,EState_VSA9,VSA_EState3,VSA_EState7,MDEC-33,GGI5,GGI7,JGI5,FPSA3,RPCS,Mor03m,Mor06m,Mor11m,Mor13m,Mor16m,XLOGP3,ESOL_Log_S,Ali_Log_S,Ali_Solubility_(mg/ml),Silicos-IT_Solubility_(mg/ml),AATS5d,AATS7s,AATSC0v,AETA_alpha,AETA_beta_ns_d,AMID_C,ATSC7d,ATSC8dv,AXp-0d,CIC1,EState_VSA4,EState_VSA5,ETA_dAlpha_B,GATS1d,GATS1i,GATS1v,GATS2c,GATS2d,GATS2i,GATS3c,GATS4dv,GATS4i,GATS4s,GATS5d,GATS5i,GATS5p,GATS6s,GATS7i,GATS7p,GATS8c,GATS8dv,JGI4,MLOGP,Mor26m,Mor30m,Mor31m,RNCS,SMR_VSA3,SMR_VSA4,SaaS,SdO,SlogP_VSA3,SpDiam_A,SssS,Xc-3dv
2.479157266,4.547174271,3.27027027,3.298611111,3.333333333,1.501013828,150.6227588,163.4869966,163.2807935,163.9285168,8.703125,0.01849614676,-0.4767904807,0.0144438206,-0.09194791352,0.0128501239,1.52427183,1.235088845,1.078281709,0.4196428571,1.062552011,0.9104484512,1.015750916,1.042995839,1.05885666,0.955879941,0.5469842751,0.5915239769,0.6036367703,0.8946434032,0.9744133324,0.9749934769,1.006060027,0.8713215711,-0.3832827833,0.9925253549,8.003004737,1.434185443,0.1496291964,0.08752873188,0.07555863704,0.0,1.9231704,0.0,7.128909661,0.0,0.0,0.0,3.060966291,1.677262544,0.0,0.0,0.0,0.0,0.880778458,1.083992906,0.3757455268,0.685483871,0.2060379854,0.03407345343,0.5833333333,30.43903568,23.76612587,5.425791397,12.14238718,37.26522558,29.22074076,12.16293986,8.780830095,11.38785599,10.74258,26.29938345,24.72395449,17.21226049,14.46821637,11.63444168,26.66875435,2.210330894,0.0,10.00791679,24.46744655,83.3,1.791666667,1.988888889,0.6540136054,0.2902730537,0.291882716,0.2356881951,0.07111111111,0.4299687621,0.7678581826,31.78318436,-2.73948981,0.9934320443,2.181659398,-0.89298895,0.1588900518,2343.157919,3.55,0.0201,5.611650485,156.2364618,59.5,-3.25390625,10.57944554,126.7583443,0.01389989441,0.1171619832,0.05281410552,1.171575043,0.984963535,1.076163584,0.8029052711,0.9471633203,0.919647653,0.945689043,0.8736693064,0.4235571117,0.2140761751,0.933003347,0.441638319,0.430390951,0.8394747707,2.375231613,0.0,0.0,1.932657847,1.073125682,0.8281385281,3.885299815,4.860902344,0.7240601563,50.98871461,10.30076712,4.983978521,23.62654039,6.544756406,17.20571877,5.008912524,4.983978521,4.738228835,7.860153043,10.43192897,0.7225,0.5755385488,0.01680232558,0.04378517589,89.06472063,-3.524389315,0.657378663,0.9158770826,-1.735778508,0.2709333526,2.88,-4.32,-3.99,0.0424,3.17e-05,3.533980583,3.234734735,45.31563466,0.46359447,0.04838709677,1.493931419,-6.41015625,14.25,0.6894086529,1.699662686,40.95339826,12.40490243,0.03640552995,0.7092012465,1.066141587,0.8323516745,1.11346871,1.141251725,1.095035408,1.036570302,1.016644205,0.9165248798,0.7981571697,1.113047798,0.8859320883,1.015774921,0.7505766018,0.7337435414,0.8930924049,0.8463098973,0.8637309293,0.04625322997,2.78,-0.01746053834,0.2735730053,-0.08039224756,34.45591202,25.38663948,4.992404733,0.0,0.0,6.544756406,4.848826338,0.0,0.7823534739
2.535252706,4.640762774,3.490384615,3.906517094,4.41374269,1.598622982,146.7040391,153.3187799,157.5744168,157.0508677,10.86057039,0.02822495295,-0.5080726944,0.04949493422,-0.1041963513,-0.05432234374,1.493185398,0.8101033018,0.9386224277,0.46565478,0.9799094522,0.9594818653,1.052348545,1.231721953,1.005517329,1.183787393,0.6078004747,0.5740274285,0.9243866082,0.8587317526,1.01354445,1.068635862,1.071217973,1.06500166,-0.4868839543,0.9727324402,8.001921193,1.39137364,0.1533435001,0.09443617789,0.1452354659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.80324371,0.0,0.0,0.6315825775,1.302769991,0.4120385767,0.6532258065,0.1903533561,0.05060992139,0.5531914894,36.59270839,9.072217983,0.0,18.19910121,48.53093655,16.69035448,5.817220841,18.65867814,39.57069241,20.76666028,22.48060678,5.817220841,10.35798868,4.390415048,17.28366747,26.76732242,0.1137903877,0.0,13.16622083,31.3732393,99.34,2.548611111,2.237777778,0.7762811791,0.4598293021,0.2897067901,0.1562105908,0.08278867102,0.4827647973,0.6887271936,25.84989791,-2.52738562,1.150113461,2.363179642,-0.5879519681,0.2091625736,2331.243399,4.11,0.00483,6.096491228,149.8019587,40.18560435,-4.25033952,10.70532249,95.85743506,0.03095407296,-0.03295772175,0.1214957754,1.078955941,0.9758728577,1.024986645,0.8902981569,0.8722525247,0.8915857541,1.167897155,0.9169117466,0.49324594,0.1964185503,0.9303577066,0.7157471007,0.4292822041,-0.5708544259,2.806331116,5.294897876,0.0,1.767518711,1.205607999,0.8229691877,3.4085807,4.388447675,1.166141177,64.30852158,15.20739338,14.68775618,16.94476576,17.91984529,34.00724092,48.53093655,15.20739338,3.073183107,0.0,14.59708775,1.48,0.5850694444,0.02901960784,0.05417047611,83.5507729,-2.867836267,0.5077154512,0.7933498415,-2.014270213,0.06055815197,3.53,-4.94,-5.3,0.00209,1.67e-05,3.47826087,4.145833333,45.3133625,0.4619047619,0.03225806452,1.575431876,-9.731552739,22.48121322,0.6946711274,2.146008151,0.0,22.88090414,0.0380952381,0.6476579521,0.8840017211,0.7595423789,1.017276823,1.085341365,0.9973242851,0.7431869334,1.046211912,1.204944273,1.130011178,1.0575,0.8859775703,0.8598235875,1.10515639,1.07789711,1.0797144,0.8159972021,0.9541414417,0.04387799564,3.28,-0.4882877992,0.4411145456,-0.3924564816,167.711913,9.780484743,5.733667477,0.0,24.74274844,0.0,4.932312686,0.0,0.7712474633
2.551700777,4.3056907,2.703703704,2.969498911,2.522458629,1.541746325,145.1309009,159.0340393,155.0619513,156.7621185,9.2725,0.009916616665,-0.1744104261,-0.0251597772,0.03098054101,0.001894052327,1.114735456,1.073547327,0.7802665354,0.405690427,1.02242823,1.011428202,1.043987671,1.12236427,1.291562421,1.173996412,0.5011964697,0.5671068993,0.8940965864,0.8999066507,0.8349080291,1.210684048,0.9209396074,0.9691987212,-0.4356701465,0.9938433704,8.001918196,1.343865525,0.1801198494,0.0946942092,0.130682846,0.0,0.0,0.0,0.0,0.0,2.048170299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.219887094,1.244274928,0.3701923077,0.66,0.2072852832,0.0,0.6,27.85694441,4.390415048,5.098681808,18.19910121,42.67056301,29.38520368,11.51114884,4.390415048,22.51475897,0.0,19.74844179,5.817220841,12.11474962,4.390415048,0.0,15.36006051,0.9092699672,0.0,14.56963205,26.85155829,43.6,1.631944444,1.507777778,0.4351927438,0.1647691484,0.108125,0.03713906744,0.06878306878,0.3489118597,0.8703648916,20.81486531,-2.361101864,1.217142007,1.766526309,-0.6311237881,-0.09371760612,2085.999363,4.42,0.013,2.414893617,150.756606,52.86,3.95375,9.132874432,89.05786089,0.0263101175,0.03685016544,0.02227025919,0.8799397301,0.9335542929,0.9113214161,0.8282638034,0.9030412642,1.07708663,0.8294789679,0.8895534568,0.4033308112,0.1964185503,0.9435396782,0.3957624643,0.424471141,0.0,4.582610038,0.0,0.0,2.081893004,1.015288214,0.8085714286,3.460791296,4.530640984,0.7912871114,46.40959899,0.0,14.64975998,17.40747228,5.817220841,5.693927995,6.066367068,5.098681808,5.878716879,5.155189384,10.62817794,0.8338888889,0.3437854308,0.01939276486,0.0381024483,88.31251379,-2.359054199,0.7818423486,0.4467774799,-1.48168764,0.271225662,3.22,-4.41,-3.81,0.0514,1.15e-05,3.954545455,2.70936214,48.45410407,0.4754285714,0.02,1.70399451,-8.9425,34.26,0.6721101656,1.861136799,47.11015556,17.95713863,0.02457142857,0.5778606252,0.9704076766,0.8239764052,1.271348172,0.9404837014,1.084993532,0.9372460337,1.081069314,0.8732565882,0.6476614832,1.379409234,0.9836662468,1.030282786,0.5125798536,0.9171042925,1.171510546,0.8465218111,0.9298436493,0.03769444444,2.82,0.05242993816,0.2783568858,-0.06836876553,10.45163291,19.74844179,0.0,0.0,0.0,12.96557803,4.993332649,0.0,0.6046004101
2.603308916,4.212044574,2.565217391,2.755460589,2.489952719,1.624519845,144.1443511,150.447037,160.0855606,152.2158269,19.66666667,0.006534022579,-0.0960731633,-0.04573648953,-0.05776194809,-0.03760352197,1.084144104,0.9586051752,0.8343620644,0.4149092692,0.9362055306,1.226149781,1.260094818,1.257273176,0.99875,1.454265286,0.5395850415,0.442934369,1.434899175,0.7524506225,1.115456862,1.261020527,0.9462136915,1.126201238,-0.4357059782,0.9113311692,6.027274506,1.13463699,0.1910731779,0.07269249639,0.5223591954,0.1020620726,8.824944675,0.0,0.0,0.3770927816,0.0,0.1600265338,0.0,0.0,0.0,0.0,0.0,0.0,1.251477702,1.814863079,0.3492063492,0.6153846154,0.2354787687,0.0,0.4166666667,26.76879553,0.0,10.36057336,38.9703128,35.59836479,35.98325258,11.76314931,0.0,28.45350378,0.0,14.76446326,23.66984054,43.50994862,0.0,0.0,2.138144369,9.709157166,0.0,8.585206173,21.18814196,54.5,3.208333333,1.949444444,0.9332879819,0.3607961703,0.0625,0.0,0.08585858586,0.3307311461,0.9561827078,17.70433445,-2.417538419,1.127084861,0.7184927604,-0.3770248398,-0.01097630276,1809.939749,4.77,0.00459,1.319148936,151.3278136,89.171875,-9.666666667,11.0878201,76.37894045,0.07044806716,-0.01637714179,-0.1214667309,0.9854132067,1.126468644,1.178929766,0.6091205088,1.001155534,1.108491519,1.21174332,1.011585316,0.3892503493,0.1466088019,1.174618308,0.8587697079,0.4288513391,0.0,6.971383496,0.0,0.0,2.029006047,0.9502239559,0.7615384615,3.514665441,4.566340563,1.018621937,40.83563721,0.0,9.665781456,11.25737949,5.414990469,11.48135754,0.0,5.098681808,14.68808288,3.629726159,12.04955294,1.476666667,0.6354166667,0.03210144928,0.02917762627,14.94894881,-2.426582736,0.3901514889,0.578552637,-1.143454084,0.0005395527397,4.06,-4.87,-4.91,0.00422,1.88e-05,3.111940299,2.500301932,52.07723333,0.4846153846,0.0,1.739792898,-29.33333333,-85.21354167,0.7105510391,2.07029706,34.49249037,5.693927995,0.01538461538,0.7044683258,1.113539398,0.9404170189,1.239382352,1.453685897,0.9570026416,0.9545478613,0.9948602256,1.055083764,0.6631912343,1.107886051,0.8496683073,0.746986737,0.8998992943,1.187727507,1.280419261,1.012507702,1.061304561,0.04332098765,2.72,-0.1421106645,0.2502460844,-0.09816241458,0.4478404478,14.76446326,5.414990469,0.0,0.0,6.544756406,5.024908333,0.0,1.810816167
2.494167094,4.295805141,2.708333333,3.64332826,3.402116402,1.807190912,143.5946678,152.2057646,152.4566434,154.7589992,8.488163265,0.01409895107,-0.6072386337,-0.118291143,0.1424332958,-0.1143776401,1.573693854,1.18003281,1.294439015,0.5190755406,0.9553078946,1.077461931,0.9721416548,1.128304735,1.265910194,1.288119144,0.6629941981,0.6409026574,1.29554009,0.8643567062,0.872363568,1.175092993,0.9914186174,0.9692163068,-0.3876126018,0.9929594654,8.001917793,0.60501714,0.2353473097,0.1133692921,0.1497800171,0.0,0.0,0.0,0.0,0.0,1.882124381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9611602419,1.429867567,0.3533866218,0.6304347826,0.1869699986,0.04097722567,0.6,32.78778218,9.374393569,0.0,41.66862122,24.26546827,22.70997077,5.817220841,4.390415048,21.69797817,5.733667477,9.967957042,5.817220841,0.0,9.521973528,0.0,14.20568673,0.0,0.0,10.85865241,21.93000613,51.8,1.784722222,1.307777778,0.4596825397,0.1143864953,0.038125,0.0,0.07207207207,0.4558296632,0.844241824,10.75902422,-1.791046302,-0.3954789132,1.692349156,-0.5730146426,0.2634191583,1705.631803,5.3,0.00264,3.222222222,145.4059212,23.8278458,1.565714286,10.4943931,83.36677966,-0.02670373727,-0.008327271551,-0.02892474727,0.7848152272,1.193010722,1.058318196,0.8922462416,0.6960785257,1.282379707,0.9961055129,1.066461121,0.4018997951,0.09622504486,0.6598962743,0.3864886488,0.4321993632,0.0,2.948247774,5.917577318,0.0,1.998717876,1.0389079,0.7712380952,3.057754632,4.028445159,1.100837858,52.65304267,5.733667477,4.983978521,16.08777591,5.817220841,16.38893797,24.39594478,5.733667477,1.41239418,1.748717876,11.46750113,0.8791666667,0.2621527778,0.02376126126,0.0446317288,66.68020862,-4.018447057,0.6956227915,0.3002194933,-1.133729355,0.3143011848,4.3,-5.09,-5.69,0.00065,9.48e-06,3.671232877,3.601337449,49.10957345,0.4921325052,0.04347826087,1.660194215,-6.769795918,-14.76761905,0.6874430569,2.071528385,21.34352362,17.40315295,0.007867494824,0.5973038864,0.8028274852,0.6920173962,0.6211049462,0.9322207084,0.9573595957,0.934330912,1.123613513,1.001704911,1.064688553,1.265910194,1.183721434,1.33279839,0.7218430218,1.167850434,1.057331285,1.141082675,1.157987707,0.03534534535,3.07,-0.2214321262,0.127173661,0.007861020673,88.71634279,9.967957042,0.0,1.35805839,0.0,0.0,4.926665293,0.0,0.7027192373
2.479390399,4.67741432,3.290322581,2.890243902,2.867592593,1.60647446,145.1774373,153.3965538,157.4175979,158.5329395,11.41046636,0.01287022192,-0.447882074,-0.03812850463,-0.1119978953,0.1367837902,1.443815692,0.9701644576,0.7855123519,0.4924980569,1.121637658,1.028247267,1.05916821,1.040859365,1.131169632,0.9967306079,0.728796103,0.5054553618,0.8456671886,0.8760288337,1.032723019,0.868903919,0.9851240384,1.02152993,-0.430107163,0.9729366222,7.00827661,1.416932073,0.1660764318,0.1127497909,0.09456365941,0.0,1.976804047,0.0,0.0,0.0,1.991704333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9939285189,1.713849957,0.352173913,0.6328125,0.1861501066,0.02861519608,0.5283018868,30.65052892,0.0,5.098681808,30.33183534,54.95175817,40.16419383,5.693927995,4.794537184,22.51475897,5.733667477,25.65562151,6.9237372,21.61536816,0.0,5.907179729,1.877209467,2.485804582,0.0,19.89458813,33.40723877,86.69,2.034722222,1.905,0.8172789116,0.3754251701,0.353125,0.1940618304,0.06100217865,0.3763947812,0.8648122293,32.3867762,-2.650662237,1.154617542,1.491139924,-0.920876838,0.08287150674,3699.009189,4.5,0.00399,4.558333333,149.304831,59.71377714,-6.53506586,11.92201463,87.14913321,0.1401240263,-0.08877790268,-0.1014019659,0.9283210297,1.044032641,1.146883251,0.9666875435,0.8742496458,0.9058409855,1.143129719,0.9510381456,0.4048759375,0.09622504486,0.7989048138,0.441638319,0.4323245357,-0.4421969716,6.025124969,5.441104855,0.0,2.099221281,1.170255265,0.7578431373,3.427313674,4.675572577,1.052347878,63.71302094,5.733667477,19.44429716,17.75538512,0.0,12.1082079,18.32957771,15.81632781,5.95584427,3.792178321,10.62580301,0.9519444444,0.4462514172,0.01983217593,0.04296145208,75.84644537,-4.277349429,1.863550111,0.6346916237,-1.723324829,0.3386949549,3.63,-5.02,-5.14,0.00305,2.78e-07,3.404958678,2.849014337,49.6069051,0.4791666667,0.0,1.708581803,-6.841580634,-39.96404414,0.6899617195,2.300606781,44.67506339,0.0,0.02083333333,0.6882687145,1.030700936,0.8173718895,0.8938343048,1.186430949,1.126228965,0.9664520773,1.084738924,1.033946355,0.9455554071,1.06724312,1.169511847,1.034019067,1.01799905,0.8162410672,0.8381648447,0.8893022099,0.9732215849,0.0396875,2.47,-0.3960438476,0.4908482806,-0.4515538367,109.103443,19.74844179,5.733667477,0.0,11.55927847,6.544756406,4.879024159,0.0,0.8946957262
2.48236264,3.945460161,3.41025641,2.547567175,2.551373955,1.749390571,142.7607609,150.6763958,156.5240747,160.1280446,7.391868512,0.008186869895,-0.4495084976,0.06038625767,-0.1567910283,-0.04380499336,1.509021312,1.654244339,1.469892204,0.5372183347,0.937084929,1.161597709,1.311701165,0.9279699248,0.9903236352,1.042105263,0.8737970942,0.9868398516,1.391681402,0.8526769256,1.022784679,1.031451223,1.117915973,0.7809582323,-0.4046587802,0.9938475708,3.041832901,0.6049930215,0.1727095111,0.1688183657,0.09878289721,0.0,2.092978133,0.0,0.0,0.0,0.9216288738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.241032308,1.98657124,0.3227848101,0.630952381,0.2019334369,0.0,0.5882352941,32.65984543,9.499376415,5.098681808,65.43117392,12.99010427,11.12690298,5.007623697,0.0,21.82845468,0.0,14.59805822,6.9237372,5.563451492,0.0,0.0,1.865740741,2.092978133,0.0,10.22575554,15.42353692,30.19,1.201388889,0.9933333333,0.3299319728,0.09448223734,0.04875,0.04938271605,0.05882352941,0.4533481442,0.9461315198,21.88301822,-1.362203929,0.4467455678,0.8783033825,-0.4642519014,0.05466087964,390.5366854,4.58,0.00243,3.741935484,147.26319,38.63283353,-5.333044983,10.19358254,58.56827308,-0.07656109113,-0.0270060966,-0.3946628527,1.014571569,1.53510741,1.643956044,1.022968862,0.7758139189,1.47689637,1.069242851,1.100804472,0.4116795846,0.1924500897,0.7580009865,0.25,0.428867764,0.0,5.467903214,0.0,0.0,2.14918698,0.8746706949,0.7698412698,3.07265421,3.814397767,1.273065074,47.33774304,0.0,0.0,11.89077157,0.0,0.0,11.33678588,0.0,5.643674362,1.98657124,4.700099553,0.5283333333,0.2378472222,0.02201388889,0.033580357,47.71743537,-4.304350743,2.18281383,0.764490106,-0.7254514533,0.6848374302,4.54,-5.08,-5.49,0.000944,0.000117,3.396551724,2.496676163,51.94076046,0.5015873016,0.0,1.686200835,-10.58217993,-44.52825836,0.6778019067,2.014808631,26.7893276,5.563451492,0.0,0.6384068279,0.9615092905,0.7778473733,1.097163787,1.040451128,1.170329251,0.9689544698,0.9476770776,1.125988859,1.002442193,1.090873736,1.147084498,0.9500457973,1.595509681,0.9141194433,1.080789772,0.9467606757,1.369897764,0.03973333333,3.57,-0.161996353,0.3255066629,-0.1123492349,101.0734186,14.59805822,0.0,1.615315334,0.0,0.0,4.764641067,0.0,0.7150232092
2.482821465,4.350846645,3.080808081,2.587673611,2.425798651,1.566710196,146.0578528,159.6043131,158.1196861,156.9822501,10.63090737,0.0161243722,-0.5849951113,-0.05904886091,-0.09929627038,0.1280305058,1.613476074,1.291507749,0.7914597215,0.4875452438,1.2029561,1.071547038,1.140180114,0.9263126492,1.004534606,1.140736874,0.6417967388,0.5755618309,0.8591526253,0.8652005636,0.8706170821,1.083511643,0.9840519598,1.009959074,-0.3649753945,0.9728909641,7.008272309,0.609420757,0.1698168104,0.1031159436,0.1110709264,0.0,3.521343853,0.0,0.0,0.0,2.153718992,0.0,2.824598601,0.0,0.0,0.0,0.0,0.0,1.07890188,1.861063938,0.3333333333,0.6574074074,0.2445972413,0.03601532567,0.4130434783,29.87654694,14.95193556,0.0,6.066367068,25.47729296,36.52675749,16.52595619,4.794537184,21.95893118,5.316788604,32.38785022,6.9237372,24.86289132,0.0,0.0,1.148682891,4.164086023,0.0,6.09278728,18.20621283,83.56,1.576388889,1.438333333,0.6630839002,0.2734158478,0.230632716,0.1267258443,0.06349206349,0.3542404884,0.839102029,26.85004796,-2.404904405,-0.0226778959,0.7459138122,-0.8714003241,0.5720010929,2040.282384,6.49,0.0148,2.835051546,152.6142173,65.15984037,-5.187618147,15.55058893,82.81560826,0.1141144039,-0.2046480968,-0.05332403141,1.109500101,1.0167944,1.164388515,1.314224849,0.8131694162,1.093445348,0.8775975797,1.052453591,0.4020871056,0.3319273053,0.7727998196,0.2749716524,0.4365785596,-0.007459632257,5.753536811,0.0,0.0,2.144407482,0.8474549142,0.7862068966,3.955323576,4.909112771,0.6144491849,40.52094163,10.30076712,4.794537184,21.4210879,5.907179729,6.544756406,22.67357176,4.983978521,5.776130034,1.594433579,9.695001225,0.6216666667,0.3680909864,0.0168018018,0.03820054182,61.85578893,-3.266321237,1.456635113,0.2765915776,-0.9180906312,0.9710542896,3.28,-4.43,-5.9,0.000505,8.86e-06,3.333333333,2.648151612,52.2001832,0.5,0.0,1.46786545,-10.96266541,-28.51942869,0.6963983015,1.56823838,56.53552755,6.9237372,0.0,0.6889581608,1.16807596,0.8356615394,0.9325942078,1.031716364,1.16212097,1.227478919,0.9986968574,1.03372798,0.8518915444,1.08927506,0.9388255458,0.8469310538,0.9392573355,1.044495092,1.002692084,0.7510005253,0.9771167567,0.03887387387,1.1,-0.2469568613,0.06394519789,0.2666609374,24.56501212,25.25270269,0.0,3.231662787,11.02498168,11.21535881,4.830954496,0.0,0.8902105489
2.403428026,5.293209112,2.575163399,2.792139078,2.594871795,1.540074128,145.4222081,155.1947932,154.8610522,157.6664697,17.94262782,0.02603774353,-0.3409797437,-0.2359820419,-0.2543018429,0.04011026015,1.337855722,1.091981899,0.8210227428,0.4982452287,1.062304492,1.38887047,1.123528146,1.231210402,1.439962125,0.9464406489,0.8993316454,1.122127159,0.7673162763,0.7736774965,0.9371082262,0.920670284,1.080690031,0.9726380288,-0.5277860826,0.9871941861,3.51758125,1.419941043,0.158307509,0.06520699112,0.05166617486,0.0,6.694695804,0.0,0.0,0.0,0.0,0.0,3.362726467,0.0,0.0,22.49209755,0.0,0.0,0.8896488445,1.741141729,0.321888412,0.6515151515,0.1850487197,0.0155674391,0.4482758621,38.16725191,4.983978521,0.0,12.13273414,43.32193961,41.46464532,11.44343983,18.94745182,40.13541516,24.26424042,31.29734967,6.9237372,5.693927995,11.37477255,0.0,22.49209755,1.94262321,4.752072594,13.30615681,25.6926211,74.73,2.5,1.871111111,0.666122449,0.3361048123,0.225,0.1897765534,0.0589569161,0.2419485205,0.9152296158,26.76100054,-2.866047935,1.582193904,2.391331663,-0.8777798709,0.03006391058,1765.599618,4.92,0.000967,3.684615385,154.087471,92.31391201,1.53686088,13.35936113,86.95484039,-0.04365460744,0.007311636955,0.09269225348,0.9079167221,0.8369343461,0.8752256294,1.08597206,1.130270661,1.064622338,1.056179387,1.047550163,0.4589202987,0.0,0.4893491498,0.272165527,0.4473671679,0.0,6.918899972,0.0,0.0,1.947518555,1.172575023,0.8137254902,3.285355766,4.360606248,1.497374747,68.73907891,24.26424042,4.983978521,27.02332062,0.0,34.44148716,27.5262362,18.94745182,3.362726467,1.741141729,10.30814837,1.104166667,0.4270833333,0.0216503268,0.04877850694,30.43179235,-3.865262357,1.766229203,0.4442589421,-2.273583892,-0.02747205051,4.86,-5.66,-6.16,0.000304,9.97e-08,3.079710145,2.452069717,49.86319795,0.4707070707,0.07575757576,1.627220854,5.798156956,48.67181926,0.7032888344,2.572625229,22.76262854,0.0,0.02929292929,0.5844464949,1.294153085,0.9576641924,1.491527921,1.036424211,1.084038362,1.265663788,1.100743444,1.105859373,0.8131282244,1.22240011,1.020223554,0.9657574436,1.23088211,0.8790268425,0.9126395063,0.6166798263,0.8028670731,0.03598290598,2.0,-0.6120037997,0.4855819858,-0.4260486419,102.2116754,9.967957042,0.0,0.0,0.0,0.0,4.806856052,0.0,0.7120666468
2.557236073,4.483107027,2.961832061,3.051038844,2.744175627,1.56711025,146.3076746,156.5851931,154.7412096,157.1236519,14.19782707,0.0137524337,-0.467156569,-0.03561304303,0.05319219342,-0.05086990277,1.46352584,0.8177346489,1.082397325,0.4071275569,1.109609348,0.9960870835,1.124689876,1.068031052,1.168913494,1.18615612,0.6911987976,0.4530491683,0.9119878302,0.8556843266,0.8682646925,1.159264474,0.975248426,1.018941419,-0.435712488,0.9729406901,7.008275627,1.343828866,0.189147945,0.1284201545,0.1503247011,0.0,1.980074255,0.0,0.0,0.0,1.721297609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.203966837,1.715167942,0.405,0.6517857143,0.211665326,0.03325396825,0.5106382979,25.97493956,0.0,5.098681808,6.066367068,61.72703435,40.64258317,5.693927995,4.794537184,22.51475897,5.733667477,25.65562151,6.9237372,28.16666629,0.0,5.907179729,2.082220175,2.886523744,0.0,11.89484589,29.02169651,86.69,1.944444444,1.858888889,0.6744671202,0.3570168808,0.165007716,0.0826446281,0.07092198582,0.3460834344,0.8542140039,22.2651864,-2.036753328,1.213218731,1.269677979,-0.5615303473,0.1475342032,2534.144099,3.69,0.0375,2.903225806,150.8949697,73.12901766,-13.90991399,10.45998991,78.16580123,0.1695513688,-0.03379665728,0.04418446711,0.9043683926,1.162994053,1.19450702,0.8845581678,0.8983906042,1.02041122,0.9386340073,1.044631911,0.4110971697,0.1964185503,0.9631815332,0.5624291309,0.4254435481,-0.4467478053,6.435890478,5.515530695,0.0,2.001742618,1.062899064,0.7655555556,3.720954608,4.865091576,0.6894972757,47.26950242,5.733667477,19.44429716,11.21062871,0.0,5.563451492,12.26321064,15.81632781,5.783462931,3.841227455,14.77131208,1.042222222,0.5251558957,0.02043572985,0.04316114586,67.87902328,-3.992871065,1.173336651,0.2357142492,-1.358696008,0.3182698552,2.39,-3.99,-3.85,0.052,2.75e-05,3.792792793,2.762510602,49.21862217,0.4761904762,0.0,1.666163573,-24.63286555,-19.08555908,0.6875124249,1.833634244,58.49801155,5.693927995,0.02380952381,0.5928972988,1.07307332,0.8307010758,0.8426671382,0.9992363958,1.165202399,0.9383488417,1.094650082,1.029537253,0.9868369163,1.253096453,1.218543883,1.048303852,0.6640009904,1.080333695,1.147624505,0.7876223031,0.9774755063,0.03955082742,1.84,-0.1630407682,0.261958061,-0.08698691436,94.89064187,19.74844179,5.733667477,0.0,11.73089742,12.96557803,5.019434459,0.0,0.8129646745
