sample,strategy,imputation,upstream,rmse_test,best_st_rmse,abs_gain,pct_gain
50,LH-E2E,Gaussian,3,1.322972059249878,0.907942533493042,-0.41502952575683594,-0.45710990557974174
50,LH-E2E,Gaussian,3,1.322972059249878,1.2145661115646362,-0.1084059476852417,-0.08925487600307758
50,LH-E2E,Gaussian,3,1.322972059249878,1.282543659210205,-0.04042840003967285,-0.03152204585734633
50,LH-E2E,Gaussian,3,1.322972059249878,1.6398108005523682,0.31683874130249023,0.1932166449908511
50,LH-E2E,Gaussian,3,1.322972059249878,1.2182081937789917,-0.10476386547088623,-0.0859983260709315
50,LH-E2E,Gaussian,3,1.322972059249878,1.7036516666412354,0.3806796073913574,0.22344920317066383
50,LH-E2E,Gaussian,3,1.322972059249878,1.1245371103286743,-0.1984349489212036,-0.17645922673303863
50,LH-E2E,Gaussian,3,1.322972059249878,1.0860111713409424,-0.23696088790893555,-0.2181937848911354
50,LH-E2E,Gaussian,3,1.322972059249878,0.9362809658050537,-0.3866910934448242,-0.41300753466918017
20,MLP-E2E,Gaussian,3,1.667201280593872,1.07426917552948,-0.5929321050643921,-0.5519399779595751
20,MLP-E2E,Gaussian,3,1.667201280593872,0.9178025722503662,-0.7493987083435059,-0.8165140641369638
20,MLP-E2E,Gaussian,3,1.667201280593872,0.7884331345558167,-0.8787681460380554,-1.114575361591229
20,MLP-E2E,Gaussian,3,1.667201280593872,0.8281973600387573,-0.8390039205551147,-1.0130482914312255
20,MLP-E2E,Gaussian,3,1.667201280593872,0.9748454093933105,-0.6923558712005615,-0.7102211945906841
20,MLP-E2E,Gaussian,3,1.667201280593872,0.9623938798904419,-0.7048074007034302,-0.7323481741006758
20,MLP-E2E,Gaussian,3,1.667201280593872,1.8160083293914795,0.14880704879760742,0.0819418316475843
20,MLP-E2E,Gaussian,3,1.667201280593872,1.2324029207229614,-0.43479835987091064,-0.3528053630511083
20,MLP-E2E,Gaussian,3,1.667201280593872,1.0552637577056885,-0.6119375228881836,-0.579890589835695
20,MLP-E2E,Gaussian,3,1.667201280593872,0.8216739296913147,-0.8455273509025574,-1.029030276304621
20,MLP-E2E,Gaussian,3,1.667201280593872,0.7803165316581726,-0.8868847489356995,-1.1365704979376374
20,MLP-E2E,Gaussian,3,1.667201280593872,0.7637892365455627,-0.9034120440483093,-1.1828027953552047
20,LH,Gaussian,3,1.8688040971755981,1.07426917552948,-0.7945349216461182,-0.7396050633720475
20,LH,Gaussian,3,1.8688040971755981,0.9178025722503662,-0.9510015249252319,-1.0361722157669104
20,LH,Gaussian,3,1.8688040971755981,0.7884331345558167,-1.0803709626197815,-1.3702759501963793
20,LH,Gaussian,3,1.8688040971755981,0.8281973600387573,-1.0406067371368408,-1.2564719321106546
20,LH,Gaussian,3,1.8688040971755981,0.9748454093933105,-0.8939586877822876,-0.9170261040041596
20,LH,Gaussian,3,1.8688040971755981,0.9623938798904419,-0.9064102172851562,-0.9418287420825465
20,LH,Gaussian,3,1.8688040971755981,1.8160083293914795,-0.05279576778411865,-0.029072426006883912
