SpDiam_A,AATS3d,AATS2s,AATS3v,AATS1i,AATS2i,AATS3i,AATS4i,ATSC8dv,ATSC1d,ATSC8d,ATSC0i,AATSC0c,MATS1c,MATS2s,MATS7s,GATS1c,GATS2c,GATS5c,GATS7c,GATS8c,GATS2dv,GATS5dv,GATS7dv,GATS8dv,GATS1d,GATS3d,GATS5d,GATS6d,GATS7d,GATS8d,GATS2s,GATS6s,GATS6v,GATS3p,GATS5p,GATS1i,GATS6i,BCUTs-1h,BCUTs-1l,BCUTi-1h,BCUTi-1l,RPCG,Xch-6d,Xc-5d,Xc-3dv,Xc-4dv,AXp-1d,SsCH3,SdCH2,SdsCH,SsssCH,SaaNH,SdsN,SsOH,SssO,SdS,SaaS,SddssS,MINaasC,AETA_alpha,AETA_beta_ns_d,ETA_epsilon_5,ETA_dEpsilon_C,IC2,ZMIC2,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA11,SMR_VSA5,SMR_VSA6,SlogP_VSA2,SlogP_VSA3,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,VSA_EState7,AMID_C,TopoPSA(NO),GGI5,GGI7,GGI8,GGI9,JGI3,TSRW10,TASA,Mor02m,Mor10m,Mor11m,Mor12m,Mor16m,Mor21m,Mor22m,Mor23m,iLOGP,Silicos-IT_Log_P,SpMax_A,VE1_A,AATS8dv,AATS8s,ATSC1dv,ATSC0p,MATS3s,MATS6s,MATS8s,GATS4c,GATS1dv,GATS3s,GATS2v,GATS3v,GATS1p,GATS6p,GATS3i,GATS8i,BCUTc-1h,BCUTd-1l,Xch-5d,Xch-7d,Xc-5dv,Xc-6dv,SdssC,SaasC,SaaaC,SssssC,SsNH2,SssNH,MAXaaCH,AETA_beta_s,AETA_eta_L,AETA_eta_F,IC1,CIC2,ZMIC1,PEOE_VSA9,SlogP_VSA1,SlogP_VSA10,EState_VSA9,VSA_EState3,VSA_EState8,MDEC-33,GGI3,GGI6,JGI2,JGI5,FPSA3,RPCS,Mor03m,Mor06m,Mor08m,Mor13m,XLOGP3,ESOL_Log_S,ESOL_Solubility_(mg/ml),Ali_Log_S,Ali_Solubility_(mg/ml),Silicos-IT_Solubility_(mg/ml),AATS5d,AATS6i,AATS7s,AATSC0v,ATSC7d,AXp-0d,CIC1,EState_VSA4,EState_VSA5,ETA_dAlpha_B,ETA_dEpsilon_D,GATS1v,GATS2d,GATS2i,GATS3c,GATS3dv,GATS4dv,GATS4i,GATS4s,GATS5i,GATS6dv,GATS7i,GATS7p,JGI4,MLOGP,MOMI-Z,Mor26m,Mor30m,Mor31m,PEOE_VSA4,RNCG,RNCS,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA9,SdO,SlogP_VSA4,SssS,VSA_EState9
4.849338157,3.539130435,2.945876289,218.6270054,148.4885439,154.9564336,156.9784062,159.0290171,-57.0,15.91975309,-8.617283951,91.83830858,0.01425990228,-0.5050139881,0.1784708279,-0.04974781285,1.614537504,1.128814769,1.052344809,1.343630671,1.190447616,0.8954753723,0.8079508318,1.12381754,1.105868002,0.6122877647,1.256278967,0.9079949239,0.8716751269,1.044114092,1.101221716,0.7451102731,0.8953808705,0.8713979047,1.016243293,0.975682946,1.273040708,1.01376344,3.057290481,1.414050045,14.63947554,10.9463292,0.09341563398,0.5652352563,0.5072794607,0.9314175464,0.0,0.430872001,6.234086082,0.0,7.450218549,0.0,3.488592687,4.230493368,0.0,0.0,0.0,0.0,0.0,0.8406476757,0.4774193548,0.01612903226,0.7606060606,-0.06522875817,4.671011113,30.15823057,10.30076712,4.983978521,14.98529578,24.27512131,56.17323589,0.0,27.315968,5.316788604,26.29938345,6.544756406,0.0,0.0,6.544756406,11.34744789,8.247745434,1.60734723,83.3,0.7780555556,0.5538548753,0.3699058327,0.284691358,0.04166666667,82.9374568,626.9885099,28.68588588,1.168915645,1.031918563,1.307268539,0.533784022,-0.2319154741,-0.07327407429,-0.7873009664,0.0,3.76,2.479665346,4.592143098,4.076271186,2.628060264,89.0,11.85822227,-0.06127950789,0.1614027988,-0.09230139854,1.331057005,0.4592041101,1.060467437,0.8342492746,1.01617081,0.9915273299,0.8916809532,1.066784734,1.005424227,0.3960695732,0.9925445055,0.2140761751,0.933003347,0.1719070506,0.0,0.9495761422,8.000673214,0.0,0.0,0.0,3.508697772,2.118358471,0.6693548387,0.2198468132,0.988105104,3.703354099,1.083876389,51.59183433,23.62654039,10.74258,5.687386275,9.967957042,5.26414846,6.812140378,11.14244263,2.041666667,0.614829932,0.07555555556,0.01809431525,0.04089246405,85.72796985,-3.323271045,1.656535413,-2.204403603,-1.640470534,3.41,-4.6,0.0102,-4.54,0.0117,1.86e-05,3.014705882,162.7283127,2.642416226,49.59307996,-4.111111111,0.6894086529,2.051533403,46.02638289,11.12690298,0.02258064516,0.02971652004,0.8958941687,1.189858182,1.139197924,1.043161508,1.188252086,1.040850816,1.16309867,1.135676151,1.042186776,0.8715555556,0.9125686345,0.8437233773,0.04338383838,2.45,2328.237601,-0.1410391696,0.2283433755,-0.1194945069,5.425791397,0.159635595,37.38845497,0.0,25.38663948,4.992404733,11.38785599,0.0,26.93698721,0.0,0.0
4.850608614,3.737704918,2.824874257,239.2637865,143.6897022,149.1416994,155.9696275,157.4876994,-43.83972565,5.32,0.8488888889,52.02011626,0.01259379638,-0.3910746654,-0.06778771907,-0.2727308461,1.312315027,1.014374941,1.378171601,1.225572989,0.76540253,0.7842672618,1.372817274,1.414314419,1.429900565,0.6997198007,0.9036043117,1.355650685,1.117294521,1.274107787,0.9760273973,0.6945152796,1.628592129,1.043814774,0.8815464797,0.9937505449,0.9996820239,0.9384347689,7.008813497,0.6049127757,14.69444878,10.31198323,0.1626211288,0.6939295108,0.3305272079,0.8676929292,0.0,0.4242761519,0.0,0.0,0.8197803288,0.5696147554,0.0,0.0,0.0,0.0,0.0,1.571847399,0.0,0.5050670824,0.504047619,0.025,0.845952381,-0.1391952102,4.306890596,28.47076648,0.0,4.794537184,4.983978521,35.07045991,24.97437738,6.286160523,18.75954929,0.0,20.88421875,0.0,0.0,0.0,22.32839535,27.98491791,3.202978204,1.460883267,47.26,0.6288888889,0.3359552154,0.0625,0.04063271605,0.05421146953,74.67254665,429.194703,19.37357916,0.2676889898,0.5015735525,0.5020813714,0.5091494796,-0.2597468645,-0.2469768879,-0.2043286158,2.73,4.3,2.541721686,3.91159965,2.312899106,2.91215332,32.04263374,9.626752788,0.1133686788,-0.1843891441,-0.4023404871,1.305541199,0.4807131379,0.529621589,0.9272975695,0.7849281182,0.7178762563,1.05707522,0.9947107615,0.6223087414,0.4349730613,0.9574915386,0.4104947254,1.091418634,0.1539444827,0.0,0.0,3.791882356,0.7768055556,0.0,0.0,0.0,1.864657659,0.6625,0.2420024042,0.8031331894,3.799581231,0.6,34.7277654,0.0,0.0,0.0,11.60093989,6.269807194,0.0,6.692440728,1.680555556,0.3673015873,0.07347670251,0.0262037037,0.02935327897,49.10007273,-3.177986008,2.201184703,-1.596104066,-0.3360425115,3.51,-4.25,0.0169,-4.78,0.00505,0.00678,3.7,157.6879582,3.131633095,48.98258436,-6.591111111,0.6844934983,1.107309365,21.81810863,12.84164325,0.0,0.0,0.7304629101,1.020738204,1.33974703,0.8669158316,0.7352891177,1.078496809,1.083710204,0.9654876968,1.124739668,1.461270488,0.9957762228,1.200187908,0.04452674897,2.37,540.7730347,-0.1390526099,0.117637805,-0.01294873445,9.614079702,0.2261318185,197.5179167,4.794537184,14.59805822,0.0,11.25737949,11.41513856,0.0,0.0,0.0
4.938419101,3.715789474,2.79375,225.9332354,144.9489288,152.0041044,154.026755,153.8242828,-64.0,14.47214711,-11.78366685,70.46088527,0.00922302494,-0.1611694183,0.09766001641,-0.02036319964,1.267859783,1.545284574,0.8664987318,0.8969571366,0.7994835164,0.9152960526,1.015531742,1.172902961,1.06995614,0.5489361702,1.158204334,1.040448757,1.022088836,1.280514706,1.037058824,0.7873115191,1.300056416,0.9352391253,0.9374703434,1.007912959,1.167715249,0.9890281718,3.04035729,1.397244298,14.69234521,10.93256969,0.08104822821,0.7368901919,0.446626588,0.8076271013,0.0,0.4208106875,4.090610258,0.0,4.31662037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9291283489,0.484,0.0,0.764,-0.04735643815,4.600456034,25.31690106,4.567099648,9.665781456,0.0,18.20875424,48.89504414,0.0,13.46849361,0.0,19.33156291,13.59242839,0.0,0.0,0.0,0.0,6.413636306,1.762312788,35.64,0.6916666667,0.4036635488,0.2537399219,0.120632716,0.05301490515,77.66568191,554.8099394,22.7204304,1.030475707,0.6061608911,1.178498005,0.6703998353,0.07330837888,-0.178717411,-0.7715673488,3.28,3.66,2.544444728,4.376036068,2.333333333,2.30308642,70.0,9.796095294,-0.06539402152,-0.1656784265,-0.1329771714,0.8348175463,0.4585666293,1.16366105,0.7624971828,0.9521608994,0.944821916,0.9199845008,0.983889938,1.184053394,0.3915668347,0.9929587712,0.2926435952,1.105150172,0.1445767338,0.0,0.0,6.401341824,2.475383677,0.0,0.0,0.0,2.248654573,0.66,0.2068145203,0.9855952546,3.333842233,0.825808721,48.01330815,17.9326124,0.0,0.0,10.08266033,6.091009123,2.837897901,9.917457191,2.173611111,0.5984580499,0.07235142119,0.01820175439,0.03755808444,72.2853956,-3.09945192,0.1609195244,-1.892690518,-1.288259289,3.46,-4.5,0.0102,-3.89,0.042,0.000186,3.474226804,156.9890776,2.429976852,51.06314193,-18.71498107,0.6786356339,2.092422522,34.88391988,16.46637642,0.016,0.0,0.8649951288,1.052867647,1.107303649,1.136218551,1.15034626,1.060606061,1.062623446,1.005775262,1.116136414,1.132048872,0.9681704587,1.06590271,0.03804093567,2.62,1835.439349,-0.2412654674,0.3518698253,-0.3857088532,5.098681808,0.238421663,5.921902784,0.0,19.33156291,7.047671983,22.51475897,0.0,6.9237372,0.0,2.073873386
4.910266443,3.676767677,3.130081301,226.9352718,146.9618643,153.002926,157.5202936,158.7915527,-35.03591682,12.23251418,-6.151228733,79.87373107,0.01314508033,-0.462561352,0.1753104549,-0.06814366081,1.530857124,1.056911043,1.093858898,0.9360240755,0.9534926001,0.8478644385,1.019410314,1.061694881,0.9926679542,0.61453125,1.094460227,0.9503060567,1.052041331,1.146248283,1.014867666,0.7247474168,1.205538528,0.8117978139,0.9439580169,0.9096952006,1.192742332,0.845972182,3.048132821,1.428244122,14.69268651,10.94458094,0.1057986651,0.5225714123,0.3836825234,0.7674857619,0.0,0.4271823885,3.904079596,0.0,0.0,0.0,0.0,4.787256393,0.0,0.0,0.0,0.0,0.0,0.7606616043,0.4785714286,0.01785714286,0.7689655172,-0.06513157895,4.447824055,30.84234955,5.316788604,4.681802935,15.29317186,24.26546827,43.32193961,5.835619786,6.9237372,5.316788604,20.60008305,7.047671983,0.0,0.0,5.835619786,0.0,2.618415619,1.651509591,69.2,0.8577777778,0.4279691043,0.3061303225,0.213132716,0.04302536232,77.73864211,582.2289636,30.51812159,1.002834733,0.2811891045,1.616252822,0.312979311,-0.1868124156,0.02281449207,-0.7852770218,3.01,3.34,2.460728968,4.848711797,4.12244898,2.599773243,70.25141777,10.03693465,-0.05973078755,-0.1447961987,-0.1003115158,1.337855162,0.4430376483,1.147774389,0.8190629294,0.939643254,0.9357290694,0.772841505,1.097141547,1.050442734,0.397884309,0.9929587708,0.09622504486,0.7955103618,0.09806536251,0.0,0.6040331843,4.486819118,2.161279031,0.0,0.0,3.457160336,2.073218117,0.6696428571,0.195732824,1.059371986,3.506544483,1.075737901,53.16597059,17.40093056,10.63357721,11.37477255,10.30919334,13.55858468,1.965102311,10.06710329,1.979166667,0.4881632653,0.06763285024,0.02257309942,0.04057145001,74.57764846,-3.31301049,1.545932351,-2.334123543,-1.637183693,3.53,-4.69,0.00744,-4.37,0.0156,4.34e-06,3.350515464,158.9419224,2.865689866,48.8070408,-10.39508507,0.681686114,2.017017473,45.39478057,0.0,0.02142857143,0.01674876847,0.8419336171,1.094559832,1.163059844,1.379572342,1.11473815,1.098654596,1.198669202,1.116154743,0.9279275171,1.135000582,0.9660629137,1.05575757,0.03743055556,3.05,2407.559025,-0.2401525765,0.4666637569,-0.3137105966,5.098681808,0.1796605646,21.19484735,0.0,20.08125187,12.04007672,0.0,0.0,13.08951281,0.0,1.938977284
4.831087004,3.060344828,2.887786596,186.7914984,146.9424867,155.0014178,161.1625392,160.6984583,8.972153,12.42150231,-3.840156639,84.34395807,0.02260006806,-0.5508059373,0.09821073785,-0.01934657807,1.598578088,1.077782102,1.031678254,0.9912273102,0.8223066757,0.8285326585,1.068294492,0.9361946339,0.8946620505,0.683531746,0.9674438349,1.134041306,1.09321087,1.060022494,0.9796069943,0.6517786151,1.007413158,1.040843976,0.8144596116,0.8820570652,1.305603786,0.9841060615,7.008271675,0.6101352802,14.55668423,10.31169788,0.08542338265,0.5997530532,0.2749716524,0.7368419724,0.0,0.4417300497,4.019216738,0.0,0.0,0.0,3.441384322,0.0,0.0,10.94653182,0.0,1.574411112,0.0,0.729180143,0.4804597701,0.0,0.8086021505,-0.1070546737,5.00594569,28.33507142,19.77449303,4.794537184,9.967957042,6.9237372,37.96448165,11.49902367,39.53076089,13.33769871,34.196814,11.21535881,0.0,12.70012204,12.84164325,11.33678588,2.86764727,1.501730749,89.13,0.7327777778,0.4089073129,0.3409312799,0.210632716,0.04253472222,81.2565263,592.7551611,28.75229065,0.7977313507,1.0348764,0.603421699,0.5578884046,-0.2055198374,-0.2271864576,-0.5658566481,0.0,6.04,2.482948494,4.369701087,2.966386555,2.346457101,85.17483486,14.71739661,-0.1141858283,0.06763494668,-0.006581479946,1.089853635,0.4660149828,1.154600965,0.9179178897,0.8809016128,1.006617961,1.126851001,0.9633611495,1.053253445,0.4922555627,0.9778937848,0.3319273053,0.7727998196,0.07931626887,0.0,0.0881224705,6.873808605,0.0,0.0,0.0,2.909887469,2.019026274,0.6637931034,0.2627614403,0.8379406147,3.844646162,0.7219747643,38.89104557,5.693927995,14.79051451,0.0,14.45770443,5.802391232,4.984528428,9.997070013,1.701388889,0.5814512472,0.06565656566,0.01831944444,0.04348458733,118.084669,-4.564871862,-0.2359758135,-2.328037354,-1.348148104,3.46,-4.39,0.0167,-5.61,0.00102,9.69e-06,3.169642857,158.6763478,2.507832763,50.84318649,-5.708081168,0.6971368173,1.883274293,64.36268699,0.0,0.01954022989,0.03507601038,0.9569520564,0.9853509586,1.161187992,0.9657755588,1.055569335,1.062910558,1.060836876,1.273127679,1.036295504,0.9896290106,1.074437786,1.158112722,0.03595833333,1.31,2636.97538,-0.1428932857,0.3457989404,0.02564460065,0.0,0.1678834944,151.8134663,14.26826309,20.26872417,0.0,33.45795484,11.8425896,6.9237372,0.0,0.0
4.849405459,3.75,5.998792271,222.7586717,151.5781896,161.4949685,160.0685171,161.7134876,58.87573964,5.571005917,-1.550295858,151.187153,0.02563496816,-0.6570422121,0.5883171457,-0.1636895066,1.885203501,0.8676610405,0.9976423374,1.09708339,0.8050927044,0.620636011,0.9567766419,1.143613383,0.7482076474,0.9220211222,1.039315275,1.122460497,0.9125695094,0.9518465011,0.9621089971,0.247714679,1.165208121,0.9875192016,0.9407001936,1.060545869,1.064998774,1.038081449,8.007392646,1.240140882,17.430709,10.96020192,0.189097092,0.5805272079,0.3583049857,0.8354847831,0.01102166785,0.4303759959,1.889937692,0.0,6.972474923,0.0,3.259192767,4.156805106,0.0,4.116513985,0.0,0.0,0.0,-0.3203818063,0.4556022409,0.02941176471,0.8697089947,-0.1483123462,4.839016881,35.54195691,15.03763008,4.983978521,14.98529578,24.27512131,37.26522558,5.749511833,19.83085246,5.316788604,32.66174231,6.544756406,6.362358859,17.98165451,29.07196409,11.07527959,2.872751156,1.428431027,92.53,1.076666667,0.6788548753,0.4061712648,0.3187654321,0.04125816993,86.3434169,642.4253852,35.66923115,1.778319235,1.063741288,2.017839804,1.092715423,0.2437249052,0.009822045629,-1.18554222,0.0,3.31,2.479730606,4.635891784,6.482142857,3.748263889,67.5147929,11.60369433,-0.0006130077936,-0.1489606516,0.1438335373,1.260946569,0.4016114578,0.3829630181,0.8893532722,0.9913126359,1.017359175,0.9454829304,0.7499244158,0.6704795608,0.6307844152,0.9893222081,0.2140761751,0.8666591913,0.08066422057,0.0,0.7774176039,3.215439182,0.0,-4.792018266,0.0,2.965781106,1.894393933,0.6911764706,0.2101437256,1.117072612,3.936930328,0.8614228369,56.25660469,29.31392667,15.47944295,18.85863142,4.983978521,4.604779736,2.017532804,9.552500172,2.104166667,0.6940136054,0.06464646465,0.02031446541,0.03882579904,1.249273583,-5.506348083,0.2791052056,-2.499649374,-1.614905217,3.86,-5.07,0.004,-5.2,0.00291,3.37e-05,3.458333333,168.3136364,3.414111111,44.06425836,-0.5695266272,0.697309751,1.76350939,11.26703252,24.53763657,0.0443977591,0.03351229381,0.8650939576,0.9191162037,0.7619900302,0.8232248086,0.8776633278,0.9207152929,0.9478636789,0.5635166506,1.03481482,1.13131668,0.8497975041,0.8464145272,0.04387799564,2.04,2824.319126,-0.2658163071,0.6910757869,-0.2548147736,5.425791397,0.1332620998,51.90294607,17.9081081,25.38663948,4.992404733,17.13736782,0.0,13.08951281,0.0,0.0
4.986436443,3.369369369,2.518518519,208.3081137,145.60484,153.4449662,154.1595662,161.8925309,-74.60113422,17.18903592,-5.780718336,72.60658374,0.007248248358,-0.1438069726,0.2076701313,-0.1210053253,1.176742693,1.30998806,1.130361473,0.9151172879,0.9060278452,0.9212218197,1.218046396,1.205715841,1.007565148,0.7503282814,1.193663503,1.177015119,1.406492117,1.115469169,0.7160771426,0.7041778331,1.264058289,1.150320786,1.135747857,0.7972212673,1.235107535,1.086824107,3.045311096,1.13463711,14.6923426,10.96352058,0.08667826669,0.6685541027,0.7194749337,1.725458984,0.2041241452,0.424857914,8.948709871,0.0,0.0,0.436781935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9386281179,0.4833333333,0.0,0.7666666667,-0.05454545455,4.460652108,26.09929743,0.0,14.64975998,0.0,26.83757867,42.16764743,0.0,40.15761125,0.0,19.74844179,6.544756406,0.0,5.414990469,5.917906046,0.0,3.689694822,1.711255484,43.6,1.1675,0.4756944444,0.2582514487,0.046875,0.06758130081,75.78190785,519.8803762,17.66740671,0.8665368331,0.5001211693,0.7582811471,0.1396429067,-0.1889116251,-0.1024650665,-0.4255905211,2.8,4.18,2.596847574,4.055144593,0.8306451613,2.061155914,87.4952741,10.55072818,-0.09716989398,-0.1677671786,-0.2158779823,0.935798182,0.4426860565,1.088323494,0.7879547701,1.123018354,1.06260539,1.126157263,1.192415068,1.007787156,0.3828383475,0.9916128073,0.1466088019,1.156512425,0.4665289338,0.1020620726,0.0,6.595251598,0.0,0.2109888747,0.0,0.0,2.064673091,0.6354166667,0.242249822,0.8602773903,3.336184318,1.062909848,40.78317827,11.38785599,0.0,0.0,10.08266033,4.958263889,9.886605988,9.154781551,2.770833333,0.7348752834,0.07588075881,0.0291875,0.03363325906,70.86071602,-2.990759023,0.4534737171,-2.081039551,-0.995561669,3.34,-4.31,0.0156,-3.93,0.0372,4.86e-05,3.081967213,155.3754612,2.315333333,51.9290439,-23.22495274,0.7040406978,2.187377638,29.18999188,11.25737949,0.01666666667,0.0,0.985455795,1.459161505,1.111651164,1.156405317,1.049430623,1.002313555,0.9871158023,0.7714886533,0.942173118,1.409838788,1.116290788,1.250007046,0.0473245614,2.35,1415.056178,0.0555082551,0.205892424,0.1412080387,5.098681808,0.1950841067,3.947695642,0.0,19.74844179,5.414990469,22.51475897,0.0,12.33872767,0.0,0.0
4.849338157,3.585585586,2.81991553,230.8402592,145.9770422,152.953981,152.7827526,154.3128004,-49.29033662,15.71306515,-11.82093272,92.45590102,0.01190044546,-0.5428470777,0.1183527433,0.1551323848,1.630287458,1.008284625,1.010680684,1.378936789,1.077118596,0.9422029741,0.8279600872,0.9950776967,1.106495663,0.6072101984,1.24724257,0.8479168153,0.9127065254,1.095567238,1.174728467,0.8251203022,1.209788066,0.7382488073,1.002817786,0.99613766,1.160368181,0.8505227006,3.057287729,0.6049842514,14.63943836,10.31162819,0.1023880699,0.5652352563,0.5072794607,1.109777642,0.0,0.430872001,6.299471727,0.0,7.582958613,0.0,0.0,4.244144713,0.0,0.0,0.0,1.63001559,0.0,0.8654845889,0.4913978495,0.01612903226,0.7708333333,-0.06632421983,4.623593568,31.40358503,5.316788604,4.983978521,14.98529578,41.67827426,55.67032032,5.13155848,27.315968,5.316788604,21.31540493,6.544756406,0.0,0.0,0.0,22.68423376,8.399409502,1.606978399,67.51,0.7780555556,0.5538548753,0.3699058327,0.284691358,0.04166666667,82.9374568,644.5066746,26.28547732,-0.1580163283,0.869459529,1.161492086,0.5910665981,-0.2084220979,-0.1065195343,-0.4893930086,0.0,4.87,2.479665346,4.592143098,4.243243243,2.599432766,81.47213322,14.49845539,-0.05168153558,-0.04421719233,-0.008346954601,1.04577762,0.4882031345,1.005386896,0.7802333168,1.006014742,0.8784713593,0.8916076221,1.07367116,1.017725006,0.3976871463,0.9925445055,0.2140761751,0.933003347,0.2378043927,0.0,1.03573355,8.505745493,0.0,0.0,0.0,3.520952381,2.158250121,0.6532258065,0.2304076644,0.9319424862,3.661171563,1.104326887,53.44131801,10.57107519,10.74258,5.13155848,9.967957042,6.172823137,7.024931908,11.14244263,2.041666667,0.614829932,0.07555555556,0.01809431525,0.03964039563,65.75638207,-4.858695856,2.618849551,-2.772526122,-1.272680654,4.6,-5.46,0.00148,-6.04,0.00039,1.76e-05,3.022900763,160.905854,2.656207133,51.38666017,-8.124599502,0.6894086529,2.066748892,45.37412621,16.69035448,0.008602150538,0.01518817204,0.8593066484,1.14381456,1.018835717,1.099273741,1.13147054,0.9742916913,1.284822244,1.112652505,1.0023914,0.9834839684,1.16399311,1.490236394,0.04338383838,3.25,2357.452536,-0.1771735738,-0.1244888311,0.219750922,5.425791397,0.1656097579,16.01765051,0.0,20.40266096,4.992404733,11.38785599,0.0,26.93698721,0.0,0.0
4.859263724,3.865384615,6.175093633,240.1371359,150.9427908,160.4482422,157.2124529,157.902168,24.82468281,4.019992311,-3.303344867,156.4491924,0.02251122592,-0.6489870991,0.60415437,-0.1026807519,1.883170904,0.7181281266,1.114809051,1.011510222,0.7567578454,0.646802554,1.085654069,1.026310319,0.8373943387,0.9550071824,0.996266713,1.06973771,1.019328442,1.060015922,0.9860170554,0.2384997173,0.7575702239,0.886068191,0.9153788709,0.9664932023,0.9801324676,0.7840248765,8.00739318,1.197957711,17.43070964,10.3132174,0.2109235208,0.5680413817,0.3928227826,0.9810426578,0.01102166785,0.4294393512,1.879582156,0.0,0.0,0.0,0.0,0.0,0.0,3.981229457,5.49681444,0.0,0.0,-0.3632277728,0.4663945578,0.02857142857,0.8882275132,-0.1717326475,4.848129263,36.1090115,10.05365156,4.983978521,14.18117935,12.13273414,61.10326455,10.75961411,13.28609606,5.316788604,40.83731723,0.0,6.362358859,10.86194872,22.72241949,22.97545211,0.1771362662,1.385174003,82.16,1.271111111,0.7387329932,0.4469875913,0.324691358,0.04677672956,87.52055955,683.5332753,35.29887123,1.785412797,1.191201517,1.587005082,1.028242779,0.2543604278,-0.07447487724,-1.543130765,3.79,3.97,2.489564699,4.6862198,6.280864198,3.395661866,64.10026058,13.97064726,-0.02022003544,-0.02080542731,0.01020205111,0.8031826542,0.4031347679,0.3983323284,0.8436156063,0.9864553424,0.8432903872,0.9402853586,0.7469597498,0.8504615132,0.630696583,0.9778299974,0.2140761751,0.8989685443,0.1048899075,0.0,0.150803309,3.550357312,0.6533171805,-4.794439428,0.0,2.902408037,1.879865724,0.6785714286,0.1881080167,1.229370732,3.84774593,0.8242960788,60.14458531,5.693927995,10.05365156,18.85863142,12.21787344,11.80933826,1.879582156,9.242644364,2.479166667,0.9380952381,0.06237816764,0.02353909465,0.03535388545,0.8959987038,-5.9426429,1.541796781,-2.237155556,-1.372459208,4.76,-6.0,0.000497,-6.89,6.38e-05,5.57e-06,3.601769912,164.0365947,3.513199956,43.79148084,-7.479430988,0.7022507149,1.824679412,16.82083098,29.20822422,0.03360544218,0.01680650038,0.8176690074,0.9216399929,0.7585598346,0.9874107263,0.8780101768,0.8298963163,0.9514407027,0.5100426346,1.059371151,1.014887846,0.8567837504,1.168956944,0.04227366255,3.04,2654.849616,-0.2884800437,0.6907969247,-0.4044017867,10.19736362,0.1494514387,92.14037834,17.9081081,29.36252149,0.0,28.26427081,0.0,6.9237372,0.0,0.0
5.054783424,3.918918919,2.862865497,226.9592904,145.4836216,154.2053858,155.8669565,152.7340905,-43.0,19.87004998,-9.808150711,80.23089599,0.01738286914,-0.2158740108,0.02802819128,-0.06898125265,1.176135065,1.372737458,1.098791869,0.8580738001,0.8958847536,0.9057230455,1.112929932,1.130556975,0.9995736027,0.4947339246,1.148648649,1.392158253,1.212369947,1.20707638,0.9087631839,0.9801712653,1.413898706,1.062000441,0.8354870473,1.076019905,1.23242244,1.033807726,3.514920505,1.343178184,14.69234972,10.92926158,0.0610145464,0.5601379391,0.4286375592,0.7880039393,0.0,0.4300061559,5.33047856,0.0,0.0,0.0,0.0,0.0,0.0,11.15906491,0.0,0.0,0.0,0.7220456565,0.4747126437,0.03448275862,0.808045977,-0.07983122363,4.774887352,28.54971258,9.473725908,14.64975998,0.0,6.066367068,37.96448165,0.0,26.31013685,14.21959508,33.96803687,12.96557803,0.0,0.0,0.0,14.21959508,3.934800251,1.66536466,62.06,1.219166667,0.5121882086,0.3597962333,0.183132716,0.04915577342,81.14696874,567.3712707,15.35324435,1.408401666,0.136331377,1.74016382,0.3098855762,-0.3065054347,-0.1840050755,-0.8567569509,3.49,4.59,2.5666259,4.588869829,2.263513514,2.29222973,97.0,11.60448227,-0.1031812191,-0.2561188394,-0.08706334093,0.5956558354,0.4236540159,1.098162209,0.7380351429,0.8313563363,1.074401865,1.008986495,0.9473797786,0.9587722788,0.4297068009,0.9872002708,0.1964185503,0.9775989235,0.1401266307,0.0,0.0,7.667671809,1.798334646,0.0,0.0,0.0,2.048412698,0.6637931034,0.2166457319,1.050147448,3.544591893,0.8975379904,46.93527945,30.81644801,9.473725908,0.0,19.55638624,5.90793761,2.936712237,15.63387836,2.506944444,0.8932426304,0.06018518519,0.02138888889,0.04252934436,24.77929771,-2.901493044,1.090693263,-2.3818119,-1.454772635,3.46,-4.69,0.00793,-4.44,0.0139,6.4e-06,3.674418605,158.146255,2.493421053,50.09635567,-26.05574779,0.6881880924,2.127833449,69.99703522,5.693927995,0.02528735632,0.0,0.9365676739,0.8756418485,1.075090611,1.236221257,1.060526546,0.9499497824,1.099934742,0.7767898092,1.257248727,1.351076108,1.109108852,1.187012295,0.03943396226,1.99,2371.060659,-0.0643658784,0.1830821563,-0.1045173892,5.098681808,0.2293735799,82.2401395,9.473725908,19.74844179,0.0,34.01378264,0.0,6.9237372,0.0,3.326427968
