SpMax_A,VE1_A,AATS8dv,AATS8s,AATS2i,ATSC1dv,ATSC8d,ATSC0p,ATSC0i,MATS1c,MATS2s,MATS3s,MATS6s,MATS7s,MATS8s,GATS4c,GATS1dv,GATS5dv,GATS7dv,GATS6d,GATS7d,GATS2s,GATS3s,GATS2v,GATS3v,GATS1p,GATS6p,GATS3i,GATS6i,GATS8i,BCUTc-1h,BCUTd-1l,BCUTs-1h,RPCG,Xch-5d,Xch-7d,Xc-5d,Xc-5dv,Xc-6dv,AXp-1d,SdssC,SaasC,SaaaC,SssssC,SsNH2,SssNH,SsOH,SssO,SdS,SddssS,MAXaaCH,AETA_beta_s,AETA_eta_L,AETA_eta_F,ETA_epsilon_5,IC1,IC2,CIC2,ZMIC1,PEOE_VSA1,PEOE_VSA2,PEOE_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA10,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,EState_VSA9,VSA_EState3,VSA_EState7,VSA_EState8,MDEC-33,TopoPSA(NO),GGI3,GGI5,GGI6,GGI7,GGI8,GGI9,JGI2,JGI5,FPSA3,RPCS,Mor02m,Mor03m,Mor06m,Mor08m,Mor11m,Mor13m,Mor16m,Mor23m,XLOGP3,Silicos-IT_Log_P,ESOL_Log_S,ESOL_Solubility_(mg/ml),Ali_Log_S,Ali_Solubility_(mg/ml),Silicos-IT_Solubility_(mg/ml),GATS1i,GATS2c,AXp-0d,JGI4,GATS7i,GATS4s,RNCS,AATS7s,GATS5d,ETA_dAlpha_B,SlogP_VSA3,GATS4i,Mor30m,GATS2d,SMR_VSA1,VSA_EState9,AATS3i,ATSC8dv,EState_VSA5,GATS1v,AETA_beta_ns_d,Mor26m,GATS4dv,AATS6i,ETA_dEpsilon_D,MLOGP,Mor31m,AATS1i,PEOE_VSA6,EState_VSA4,GATS8c,Xc-3dv,GATS3dv,SpDiam_A,SaaS,AATS4i,ZMIC2,ATSC1d,GATS3c,AMID_C,MOMI-Z,GATS5i,AATSC0v,SMR_VSA3,CIC1,GATS6dv,GATS8dv,SMR_VSA9,ATSC7d,GATS7p,SdO,SMR_VSA4,SssS,AETA_alpha,GATS5p,SlogP_VSA4,GATS1d,GATS6s,GATS2i,AATS5d,RNCG,PEOE_VSA4
2.435579376,4.489073469,3.622222222,2.379012346,152.4505509,52.24556213,-2.934171598,11.84838577,84.70278826,-0.1752454657,-0.003381298756,0.1195527535,-0.05547824865,0.09896383187,0.1121034507,0.7356019105,0.5768129771,1.053242671,0.8863636364,0.9478490747,0.9125647244,0.9046706989,0.780541103,0.9410523235,1.027279982,0.970527197,1.112155404,1.022092735,1.02639113,1.087829934,0.3878910176,1.734391303,3.059396814,0.1044570171,0.2621886975,0.5528480624,0.2749716524,0.0761440227,0.0,0.4353123024,0.0,7.252789408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.221404059,0.6465517241,0.2208739966,0.9804709551,0.7533333333,3.44038119,4.728721929,0.9717177887,53.75413998,0.0,19.96654858,11.38785599,0.0,38.1547432,0.0,0.0,0.0,0.0,6.196843572,0.0,7.394303551,8.210666161,3.471744154,6.807079415,57.7,1.215277778,0.7158333333,0.4073015873,0.344635771,0.1703278534,0.08031635802,0.05925925926,0.01704365079,0.04330363428,254.4529671,25.36019601,-4.036964886,1.510369429,-2.228863869,0.5754739429,-1.526635257,0.1317249877,-0.6997649482,3.38,5.12,-4.59,0.00977,-4.27,0.0205,5.66e-07,1.169844584,1.421967316,0.6713118813,0.02310846561,0.9354895251,0.7531612903,18.02106998,2.29040404,1.036358018,0.01724137931,6.544756406,1.006029524,0.3206321213,1.204983778,0.0,0.0,156.259157,-2.647928994,31.49460755,0.9001472525,0.0,-0.04642757186,0.865740458,156.6495025,0.01563218391,2.17,-0.0504199769,145.8352209,30.33183534,40.31689487,0.9495132935,0.6998016078,0.9315439547,4.81993505,0.0,158.5939618,28.34958738,8.948224852,0.8601073483,1.737700118,1260.858911,0.989820741,51.33177147,25.06523039,2.260058528,0.975826972,1.055216285,33.77213846,2.941568047,1.008028135,0.0,0.0,0.0,0.4827586207,0.9213923579,0.0,0.6657997734,1.051612903,1.115187271,3.075630252,0.1650050659,5.098681808
2.479665346,4.592143098,4.076271186,2.628060264,154.9564336,89.0,-8.617283951,11.85822227,91.83830858,-0.5050139881,0.1784708279,-0.06127950789,0.1614027988,-0.04974781285,-0.09230139854,1.331057005,0.4592041101,0.8079508318,1.12381754,0.8716751269,1.044114092,0.7451102731,1.060467437,0.8342492746,1.01617081,0.9915273299,0.8916809532,1.066784734,1.01376344,1.005424227,0.3960695732,0.9925445055,3.057290481,0.09341563398,0.2140761751,0.933003347,0.5072794607,0.1719070506,0.0,0.430872001,0.9495761422,8.000673214,0.0,0.0,0.0,3.508697772,0.0,0.0,0.0,0.0,2.118358471,0.6693548387,0.2198468132,0.988105104,0.7606060606,3.703354099,4.671011113,1.083876389,51.59183433,10.30076712,4.983978521,23.62654039,10.74258,26.29938345,5.687386275,0.0,0.0,6.544756406,11.34744789,9.967957042,5.26414846,8.247745434,6.812140378,11.14244263,83.3,2.041666667,0.7780555556,0.614829932,0.5538548753,0.3699058327,0.284691358,0.07555555556,0.01809431525,0.04089246405,85.72796985,28.68588588,-3.323271045,1.656535413,-2.204403603,1.031918563,-1.640470534,0.533784022,-0.7873009664,3.41,3.76,-4.6,0.0102,-4.54,0.0117,1.86e-05,1.273040708,1.128814769,0.6894086529,0.04338383838,0.9125686345,1.135676151,37.38845497,2.642416226,0.9079949239,0.02258064516,6.544756406,1.16309867,0.2283433755,1.189858182,0.0,0.0,156.9784062,-57.0,11.12690298,0.8958941687,0.01612903226,-0.1410391696,1.040850816,162.7283127,0.02971652004,2.45,-0.1194945069,148.4885439,24.27512131,46.02638289,1.190447616,0.9314175464,1.188252086,4.849338157,0.0,159.0290171,30.15823057,15.91975309,1.043161508,1.60734723,2328.237601,1.042186776,49.59307996,25.38663948,2.051533403,0.8715555556,1.105868002,11.38785599,-4.111111111,0.8437233773,0.0,4.992404733,0.0,0.4774193548,0.975682946,26.93698721,0.6122877647,0.8953808705,1.139197924,3.014705882,0.159635595,5.425791397
2.541721686,3.91159965,2.312899106,2.91215332,149.1416994,32.04263374,0.8488888889,9.626752788,52.02011626,-0.3910746654,-0.06778771907,0.1133686788,-0.1843891441,-0.2727308461,-0.4023404871,1.305541199,0.4807131379,1.372817274,1.414314419,1.117294521,1.274107787,0.6945152796,0.529621589,0.9272975695,0.7849281182,0.7178762563,1.05707522,0.9947107615,0.9384347689,0.6223087414,0.4349730613,0.9574915386,7.008813497,0.1626211288,0.4104947254,1.091418634,0.3305272079,0.1539444827,0.0,0.4242761519,0.0,3.791882356,0.7768055556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.864657659,0.6625,0.2420024042,0.8031331894,0.845952381,3.799581231,4.306890596,0.6,34.7277654,0.0,4.794537184,0.0,0.0,20.88421875,0.0,0.0,0.0,22.32839535,27.98491791,11.60093989,6.269807194,3.202978204,0.0,6.692440728,47.26,1.680555556,0.6288888889,0.3673015873,0.3359552154,0.0625,0.04063271605,0.07347670251,0.0262037037,0.02935327897,49.10007273,19.37357916,-3.177986008,2.201184703,-1.596104066,0.5015735525,-0.3360425115,0.5091494796,-0.2043286158,3.51,4.3,-4.25,0.0169,-4.78,0.00505,0.00678,0.9996820239,1.014374941,0.6844934983,0.04452674897,0.9957762228,0.9654876968,197.5179167,3.131633095,1.355650685,0.0,0.0,1.083710204,0.117637805,1.020738204,4.794537184,0.0,155.9696275,-43.83972565,12.84164325,0.7304629101,0.025,-0.1390526099,1.078496809,157.6879582,0.0,2.37,-0.01294873445,143.6897022,35.07045991,21.81810863,0.76540253,0.8676929292,0.7352891177,4.850608614,1.571847399,157.4876994,28.47076648,5.32,0.8669158316,1.460883267,540.7730347,1.124739668,48.98258436,14.59805822,1.107309365,1.461270488,1.429900565,11.25737949,-6.591111111,1.200187908,11.41513856,0.0,0.0,0.504047619,0.9937505449,0.0,0.6997198007,1.628592129,1.33974703,3.7,0.2261318185,9.614079702
2.544444728,4.376036068,2.333333333,2.30308642,152.0041044,70.0,-11.78366685,9.796095294,70.46088527,-0.1611694183,0.09766001641,-0.06539402152,-0.1656784265,-0.02036319964,-0.1329771714,0.8348175463,0.4585666293,1.015531742,1.172902961,1.022088836,1.280514706,0.7873115191,1.16366105,0.7624971828,0.9521608994,0.944821916,0.9199845008,0.983889938,0.9890281718,1.184053394,0.3915668347,0.9929587712,3.04035729,0.08104822821,0.2926435952,1.105150172,0.446626588,0.1445767338,0.0,0.4208106875,0.0,6.401341824,2.475383677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.248654573,0.66,0.2068145203,0.9855952546,0.764,3.333842233,4.600456034,0.825808721,48.01330815,4.567099648,9.665781456,17.9326124,0.0,19.33156291,0.0,0.0,0.0,0.0,0.0,10.08266033,6.091009123,6.413636306,2.837897901,9.917457191,35.64,2.173611111,0.6916666667,0.5984580499,0.4036635488,0.2537399219,0.120632716,0.07235142119,0.01820175439,0.03755808444,72.2853956,22.7204304,-3.09945192,0.1609195244,-1.892690518,0.6061608911,-1.288259289,0.6703998353,-0.7715673488,3.46,3.66,-4.5,0.0102,-3.89,0.042,0.000186,1.167715249,1.545284574,0.6786356339,0.03804093567,0.9681704587,1.005775262,5.921902784,2.429976852,1.040448757,0.016,13.59242839,1.062623446,0.3518698253,1.052867647,0.0,2.073873386,154.026755,-64.0,16.46637642,0.8649951288,0.0,-0.2412654674,1.060606061,156.9890776,0.0,2.62,-0.3857088532,144.9489288,18.20875424,34.88391988,0.7994835164,0.8076271013,1.15034626,4.938419101,0.0,153.8242828,25.31690106,14.47214711,1.136218551,1.762312788,1835.439349,1.116136414,51.06314193,19.33156291,2.092422522,1.132048872,1.06995614,22.51475897,-18.71498107,1.06590271,0.0,7.047671983,0.0,0.484,1.007912959,6.9237372,0.5489361702,1.300056416,1.107303649,3.474226804,0.238421663,5.098681808
2.460728968,4.848711797,4.12244898,2.599773243,153.002926,70.25141777,-6.151228733,10.03693465,79.87373107,-0.462561352,0.1753104549,-0.05973078755,-0.1447961987,-0.06814366081,-0.1003115158,1.337855162,0.4430376483,1.019410314,1.061694881,1.052041331,1.146248283,0.7247474168,1.147774389,0.8190629294,0.939643254,0.9357290694,0.772841505,1.097141547,0.845972182,1.050442734,0.397884309,0.9929587708,3.048132821,0.1057986651,0.09622504486,0.7955103618,0.3836825234,0.09806536251,0.0,0.4271823885,0.6040331843,4.486819118,2.161279031,0.0,0.0,3.457160336,0.0,0.0,0.0,0.0,2.073218117,0.6696428571,0.195732824,1.059371986,0.7689655172,3.506544483,4.447824055,1.075737901,53.16597059,5.316788604,4.681802935,17.40093056,10.63357721,20.60008305,11.37477255,0.0,0.0,5.835619786,0.0,10.30919334,13.55858468,2.618415619,1.965102311,10.06710329,69.2,1.979166667,0.8577777778,0.4881632653,0.4279691043,0.3061303225,0.213132716,0.06763285024,0.02257309942,0.04057145001,74.57764846,30.51812159,-3.31301049,1.545932351,-2.334123543,0.2811891045,-1.637183693,0.312979311,-0.7852770218,3.53,3.34,-4.69,0.00744,-4.37,0.0156,4.34e-06,1.192742332,1.056911043,0.681686114,0.03743055556,0.9660629137,1.116154743,21.19484735,2.865689866,0.9503060567,0.02142857143,7.047671983,1.198669202,0.4666637569,1.094559832,0.0,1.938977284,157.5202936,-35.03591682,0.0,0.8419336171,0.01785714286,-0.2401525765,1.098654596,158.9419224,0.01674876847,3.05,-0.3137105966,146.9618643,24.26546827,45.39478057,0.9534926001,0.7674857619,1.11473815,4.910266443,0.0,158.7915527,30.84234955,12.23251418,1.379572342,1.651509591,2407.559025,0.9279275171,48.8070408,20.08125187,2.017017473,1.135000582,0.9926679542,0.0,-10.39508507,1.05575757,0.0,12.04007672,0.0,0.4785714286,0.9096952006,13.08951281,0.61453125,1.205538528,1.163059844,3.350515464,0.1796605646,5.098681808
2.482948494,4.369701087,2.966386555,2.346457101,155.0014178,85.17483486,-3.840156639,14.71739661,84.34395807,-0.5508059373,0.09821073785,-0.1141858283,0.06763494668,-0.01934657807,-0.006581479946,1.089853635,0.4660149828,1.068294492,0.9361946339,1.09321087,1.060022494,0.6517786151,1.154600965,0.9179178897,0.8809016128,1.006617961,1.126851001,0.9633611495,0.9841060615,1.053253445,0.4922555627,0.9778937848,7.008271675,0.08542338265,0.3319273053,0.7727998196,0.2749716524,0.07931626887,0.0,0.4417300497,0.0881224705,6.873808605,0.0,0.0,0.0,2.909887469,0.0,10.94653182,0.0,0.0,2.019026274,0.6637931034,0.2627614403,0.8379406147,0.8086021505,3.844646162,5.00594569,0.7219747643,38.89104557,19.77449303,4.794537184,5.693927995,14.79051451,34.196814,0.0,0.0,12.70012204,12.84164325,11.33678588,14.45770443,5.802391232,2.86764727,4.984528428,9.997070013,89.13,1.701388889,0.7327777778,0.5814512472,0.4089073129,0.3409312799,0.210632716,0.06565656566,0.01831944444,0.04348458733,118.084669,28.75229065,-4.564871862,-0.2359758135,-2.328037354,1.0348764,-1.348148104,0.5578884046,-0.5658566481,3.46,6.04,-4.39,0.0167,-5.61,0.00102,9.69e-06,1.305603786,1.077782102,0.6971368173,0.03595833333,1.074437786,1.273127679,151.8134663,2.507832763,1.134041306,0.01954022989,11.21535881,1.060836876,0.3457989404,0.9853509586,14.26826309,0.0,161.1625392,8.972153,0.0,0.9569520564,0.0,-0.1428932857,1.062910558,158.6763478,0.03507601038,1.31,0.02564460065,146.9424867,6.9237372,64.36268699,0.8223066757,0.7368419724,1.055569335,4.831087004,1.574411112,160.6984583,28.33507142,12.42150231,0.9657755588,1.501730749,2636.97538,1.036295504,50.84318649,20.26872417,1.883274293,0.9896290106,0.8946620505,33.45795484,-5.708081168,1.158112722,11.8425896,0.0,0.0,0.4804597701,0.8820570652,6.9237372,0.683531746,1.007413158,1.161187992,3.169642857,0.1678834944,0.0
2.479730606,4.635891784,6.482142857,3.748263889,161.4949685,67.5147929,-1.550295858,11.60369433,151.187153,-0.6570422121,0.5883171457,-0.0006130077936,-0.1489606516,-0.1636895066,0.1438335373,1.260946569,0.4016114578,0.9567766419,1.143613383,0.9125695094,0.9518465011,0.247714679,0.3829630181,0.8893532722,0.9913126359,1.017359175,0.9454829304,0.7499244158,1.038081449,0.6704795608,0.6307844152,0.9893222081,8.007392646,0.189097092,0.2140761751,0.8666591913,0.3583049857,0.08066422057,0.0,0.4303759959,0.7774176039,3.215439182,0.0,-4.792018266,0.0,2.965781106,0.0,4.116513985,0.0,0.0,1.894393933,0.6911764706,0.2101437256,1.117072612,0.8697089947,3.936930328,4.839016881,0.8614228369,56.25660469,15.03763008,4.983978521,29.31392667,15.47944295,32.66174231,18.85863142,6.362358859,17.98165451,29.07196409,11.07527959,4.983978521,4.604779736,2.872751156,2.017532804,9.552500172,92.53,2.104166667,1.076666667,0.6940136054,0.6788548753,0.4061712648,0.3187654321,0.06464646465,0.02031446541,0.03882579904,1.249273583,35.66923115,-5.506348083,0.2791052056,-2.499649374,1.063741288,-1.614905217,1.092715423,-1.18554222,3.86,3.31,-5.07,0.004,-5.2,0.00291,3.37e-05,1.064998774,0.8676610405,0.697309751,0.04387799564,0.8497975041,0.5635166506,51.90294607,3.414111111,1.122460497,0.0443977591,6.544756406,0.9478636789,0.6910757869,0.9191162037,17.9081081,0.0,160.0685171,58.87573964,24.53763657,0.8650939576,0.02941176471,-0.2658163071,0.9207152929,168.3136364,0.03351229381,2.04,-0.2548147736,151.5781896,24.27512131,11.26703252,0.8050927044,0.8354847831,0.8776633278,4.849405459,0.0,161.7134876,35.54195691,5.571005917,0.8232248086,1.428431027,2824.319126,1.03481482,44.06425836,25.38663948,1.76350939,1.13131668,0.7482076474,17.13736782,-0.5695266272,0.8464145272,0.0,4.992404733,0.0,0.4556022409,1.060545869,13.08951281,0.9220211222,1.165208121,0.7619900302,3.458333333,0.1332620998,5.425791397
2.596847574,4.055144593,0.8306451613,2.061155914,153.4449662,87.4952741,-5.780718336,10.55072818,72.60658374,-0.1438069726,0.2076701313,-0.09716989398,-0.1677671786,-0.1210053253,-0.2158779823,0.935798182,0.4426860565,1.218046396,1.205715841,1.406492117,1.115469169,0.7041778331,1.088323494,0.7879547701,1.123018354,1.06260539,1.126157263,1.192415068,1.086824107,1.007787156,0.3828383475,0.9916128073,3.045311096,0.08667826669,0.1466088019,1.156512425,0.7194749337,0.4665289338,0.1020620726,0.424857914,0.0,6.595251598,0.0,0.2109888747,0.0,0.0,0.0,0.0,0.0,0.0,2.064673091,0.6354166667,0.242249822,0.8602773903,0.7666666667,3.336184318,4.460652108,1.062909848,40.78317827,0.0,14.64975998,11.38785599,0.0,19.74844179,0.0,0.0,5.414990469,5.917906046,0.0,10.08266033,4.958263889,3.689694822,9.886605988,9.154781551,43.6,2.770833333,1.1675,0.7348752834,0.4756944444,0.2582514487,0.046875,0.07588075881,0.0291875,0.03363325906,70.86071602,17.66740671,-2.990759023,0.4534737171,-2.081039551,0.5001211693,-0.995561669,0.1396429067,-0.4255905211,3.34,4.18,-4.31,0.0156,-3.93,0.0372,4.86e-05,1.235107535,1.30998806,0.7040406978,0.0473245614,1.116290788,0.7714886533,3.947695642,2.315333333,1.177015119,0.01666666667,6.544756406,0.9871158023,0.205892424,1.459161505,0.0,0.0,154.1595662,-74.60113422,11.25737949,0.985455795,0.0,0.0555082551,1.002313555,155.3754612,0.0,2.35,0.1412080387,145.60484,26.83757867,29.18999188,0.9060278452,1.725458984,1.049430623,4.986436443,0.0,161.8925309,26.09929743,17.18903592,1.156405317,1.711255484,1415.056178,0.942173118,51.9290439,19.74844179,2.187377638,1.409838788,1.007565148,22.51475897,-23.22495274,1.250007046,0.0,5.414990469,0.0,0.4833333333,0.7972212673,12.33872767,0.7503282814,1.264058289,1.111651164,3.081967213,0.1950841067,5.098681808
2.479665346,4.592143098,4.243243243,2.599432766,152.953981,81.47213322,-11.82093272,14.49845539,92.45590102,-0.5428470777,0.1183527433,-0.05168153558,-0.04421719233,0.1551323848,-0.008346954601,1.04577762,0.4882031345,0.8279600872,0.9950776967,0.9127065254,1.095567238,0.8251203022,1.005386896,0.7802333168,1.006014742,0.8784713593,0.8916076221,1.07367116,0.8505227006,1.017725006,0.3976871463,0.9925445055,3.057287729,0.1023880699,0.2140761751,0.933003347,0.5072794607,0.2378043927,0.0,0.430872001,1.03573355,8.505745493,0.0,0.0,0.0,3.520952381,0.0,0.0,0.0,0.0,2.158250121,0.6532258065,0.2304076644,0.9319424862,0.7708333333,3.661171563,4.623593568,1.104326887,53.44131801,5.316788604,4.983978521,10.57107519,10.74258,21.31540493,5.13155848,0.0,0.0,0.0,22.68423376,9.967957042,6.172823137,8.399409502,7.024931908,11.14244263,67.51,2.041666667,0.7780555556,0.614829932,0.5538548753,0.3699058327,0.284691358,0.07555555556,0.01809431525,0.03964039563,65.75638207,26.28547732,-4.858695856,2.618849551,-2.772526122,0.869459529,-1.272680654,0.5910665981,-0.4893930086,4.6,4.87,-5.46,0.00148,-6.04,0.00039,1.76e-05,1.160368181,1.008284625,0.6894086529,0.04338383838,1.16399311,1.112652505,16.01765051,2.656207133,0.8479168153,0.008602150538,6.544756406,1.284822244,-0.1244888311,1.14381456,0.0,0.0,152.7827526,-49.29033662,16.69035448,0.8593066484,0.01612903226,-0.1771735738,0.9742916913,160.905854,0.01518817204,3.25,0.219750922,145.9770422,41.67827426,45.37412621,1.077118596,1.109777642,1.13147054,4.849338157,1.63001559,154.3128004,31.40358503,15.71306515,1.099273741,1.606978399,2357.452536,1.0023914,51.38666017,20.40266096,2.066748892,0.9834839684,1.106495663,11.38785599,-8.124599502,1.490236394,0.0,4.992404733,0.0,0.4913978495,0.99613766,26.93698721,0.6072101984,1.209788066,1.018835717,3.022900763,0.1656097579,5.425791397
2.489564699,4.6862198,6.280864198,3.395661866,160.4482422,64.10026058,-3.303344867,13.97064726,156.4491924,-0.6489870991,0.60415437,-0.02022003544,-0.02080542731,-0.1026807519,0.01020205111,0.8031826542,0.4031347679,1.085654069,1.026310319,1.019328442,1.060015922,0.2384997173,0.3983323284,0.8436156063,0.9864553424,0.8432903872,0.9402853586,0.7469597498,0.7840248765,0.8504615132,0.630696583,0.9778299974,8.00739318,0.2109235208,0.2140761751,0.8989685443,0.3928227826,0.1048899075,0.0,0.4294393512,0.150803309,3.550357312,0.6533171805,-4.794439428,0.0,2.902408037,0.0,3.981229457,5.49681444,0.0,1.879865724,0.6785714286,0.1881080167,1.229370732,0.8882275132,3.84774593,4.848129263,0.8242960788,60.14458531,10.05365156,4.983978521,5.693927995,10.05365156,40.83731723,18.85863142,6.362358859,10.86194872,22.72241949,22.97545211,12.21787344,11.80933826,0.1771362662,1.879582156,9.242644364,82.16,2.479166667,1.271111111,0.9380952381,0.7387329932,0.4469875913,0.324691358,0.06237816764,0.02353909465,0.03535388545,0.8959987038,35.29887123,-5.9426429,1.541796781,-2.237155556,1.191201517,-1.372459208,1.028242779,-1.543130765,4.76,3.97,-6.0,0.000497,-6.89,6.38e-05,5.57e-06,0.9801324676,0.7181281266,0.7022507149,0.04227366255,0.8567837504,0.5100426346,92.14037834,3.513199956,1.06973771,0.03360544218,0.0,0.9514407027,0.6907969247,0.9216399929,17.9081081,0.0,157.2124529,24.82468281,29.20822422,0.8176690074,0.02857142857,-0.2884800437,0.8298963163,164.0365947,0.01680650038,3.04,-0.4044017867,150.9427908,12.13273414,16.82083098,0.7567578454,0.9810426578,0.8780101768,4.859263724,0.0,157.902168,36.1090115,4.019992311,0.9874107263,1.385174003,2654.849616,1.059371151,43.79148084,29.36252149,1.824679412,1.014887846,0.8373943387,28.26427081,-7.479430988,1.168956944,0.0,0.0,0.0,0.4663945578,0.9664932023,6.9237372,0.9550071824,0.7575702239,0.7585598346,3.601769912,0.1494514387,10.19736362
2.5666259,4.588869829,2.263513514,2.29222973,154.2053858,97.0,-9.808150711,11.60448227,80.23089599,-0.2158740108,0.02802819128,-0.1031812191,-0.2561188394,-0.06898125265,-0.08706334093,0.5956558354,0.4236540159,1.112929932,1.130556975,1.212369947,1.20707638,0.9801712653,1.098162209,0.7380351429,0.8313563363,1.074401865,1.008986495,0.9473797786,1.033807726,0.9587722788,0.4297068009,0.9872002708,3.514920505,0.0610145464,0.1964185503,0.9775989235,0.4286375592,0.1401266307,0.0,0.4300061559,0.0,7.667671809,1.798334646,0.0,0.0,0.0,0.0,11.15906491,0.0,0.0,2.048412698,0.6637931034,0.2166457319,1.050147448,0.808045977,3.544591893,4.774887352,0.8975379904,46.93527945,9.473725908,14.64975998,30.81644801,9.473725908,33.96803687,0.0,0.0,0.0,0.0,14.21959508,19.55638624,5.90793761,3.934800251,2.936712237,15.63387836,62.06,2.506944444,1.219166667,0.8932426304,0.5121882086,0.3597962333,0.183132716,0.06018518519,0.02138888889,0.04252934436,24.77929771,15.35324435,-2.901493044,1.090693263,-2.3818119,0.136331377,-1.454772635,0.3098855762,-0.8567569509,3.46,4.59,-4.69,0.00793,-4.44,0.0139,6.4e-06,1.23242244,1.372737458,0.6881880924,0.03943396226,1.109108852,0.7767898092,82.2401395,2.493421053,1.392158253,0.02528735632,12.96557803,1.099934742,0.1830821563,0.8756418485,9.473725908,3.326427968,155.8669565,-43.0,5.693927995,0.9365676739,0.03448275862,-0.0643658784,0.9499497824,158.146255,0.0,1.99,-0.1045173892,145.4836216,6.066367068,69.99703522,0.8958847536,0.7880039393,1.060526546,5.054783424,0.0,152.7340905,28.54971258,19.87004998,1.236221257,1.66536466,2371.060659,1.257248727,50.09635567,19.74844179,2.127833449,1.351076108,0.9995736027,34.01378264,-26.05574779,1.187012295,0.0,0.0,0.0,0.4747126437,1.076019905,6.9237372,0.4947339246,1.413898706,1.075090611,3.674418605,0.2293735799,5.098681808
2.48268941,4.323768632,2.509363296,2.436225551,154.166357,60.7702192,-9.163265306,12.09067766,70.33150729,-0.5132570142,0.04828160621,-0.1063051075,-0.08982325155,-0.03261636887,0.006000201222,0.9934912692,0.5072862129,1.055174007,1.119779272,1.316790417,1.317818446,0.9341221214,0.9994996307,0.8513152668,0.8802018891,0.9032668715,1.191712433,0.9596423962,1.063627543,1.125399927,0.4921519516,0.9878153998,4.004860439,0.1002401502,0.3319273053,0.7727998196,0.2749716524,0.07931626887,0.0,0.4348709163,0.0,7.200861914,0.0,0.0,5.625882587,0.0,0.0,10.88954096,0.0,0.0,2.034716685,0.6770833333,0.2475140301,0.8201892934,0.7814814815,3.926519261,4.832560875,0.5597565477,34.45215861,20.19137191,0.0,5.693927995,15.20739338,28.28963427,0.0,0.0,6.792942306,6.544756406,11.33678588,20.19137191,2.947138264,1.711149114,2.898840486,9.398776366,86.05,1.451388889,0.6216666667,0.5814512472,0.3272746599,0.2109158478,0.150632716,0.06432748538,0.01828431373,0.05015256375,99.21624662,24.71660672,-4.172382376,0.2614039309,-2.246143458,0.8851981581,-1.279024412,0.5824478789,-0.6403483629,2.38,4.89,-3.63,0.0811,-4.42,0.013,0.000255,1.188651315,1.107514675,0.6882623788,0.03995098039,1.13054171,0.9113262444,129.0543294,2.529847082,1.226915185,0.01666666667,6.420821623,1.117836516,0.3174531988,0.942653277,9.473725908,0.0,159.4982643,-38.75686571,0.0,0.8627183298,0.0,-0.1793130012,0.9492146597,157.7358788,0.06018518519,0.85,0.02203255475,147.9372851,0.0,57.81793058,0.6669878503,0.6646731887,1.009206925,4.83081718,1.599854419,159.107875,27.04056386,11.3877551,0.8791395125,1.488637844,2307.396229,0.9492614351,50.5342196,14.95193556,1.465798162,1.208761749,1.012537502,33.45795484,-17.81632653,1.314568843,0.0,5.733667477,0.0,0.4833333333,0.8562664564,6.9237372,0.6118217054,1.064155918,1.10497506,3.447058824,0.1970030474,0.0
2.489223894,4.609166181,5.353333333,3.052037037,153.8576693,57.73084855,-5.570846537,12.68241269,109.7514757,-0.4631945484,0.04465926041,-0.09491019091,-0.07711301051,-0.02817323477,0.1435678535,1.056830574,0.4495960808,0.9141964017,0.980640746,1.087558816,1.160946258,0.5973396208,1.029497206,0.8611268577,0.9521990572,0.7799801476,0.9639738594,0.9870674232,0.8364274513,0.8994228969,0.4099210147,0.9779547335,8.001919365,0.09316242322,0.2140761751,0.9233763125,0.3928227826,0.1048899075,0.0,0.430390951,0.3567750588,4.43795936,0.722606603,0.0,0.0,3.084142731,0.0,0.0,5.545981618,0.0,1.943233373,0.6693548387,0.1834415511,1.16380104,0.8181547619,3.675785394,4.803860926,0.7507279259,55.43424442,5.316788604,4.983978521,5.693927995,5.316788604,34.47495837,10.07780132,0.0,5.817220841,16.49375115,21.32993497,17.31655525,12.30080254,5.199651895,1.933676692,8.909425461,72.93,1.729166667,0.9725,0.734829932,0.6762329932,0.3361048123,0.2365740741,0.07111111111,0.02114130435,0.03861301988,89.51098487,28.09645136,-4.005729261,0.08048510315,-1.954801563,1.133023445,-1.348719672,0.4362027534,-1.074154639,3.68,3.78,-5.11,0.00332,-5.58,0.00114,9.18e-06,1.028423925,0.9765928376,0.6894086529,0.04628395062,0.9007333935,0.8786555651,35.03177485,3.086236401,1.122729478,0.01874039939,0.0,1.003867223,0.3958916818,1.116533179,4.390415048,0.0,158.5566781,18.04426337,18.46005421,0.7895953803,0.03225806452,-0.06868198946,0.9818476059,159.5676304,0.01671466974,3.4,-0.1264990805,149.0744103,6.066367068,28.16193619,0.7636760116,0.861516116,1.121386892,4.858916337,0.0,157.7870569,29.83951586,8.349932096,1.142934252,1.487895022,1902.220223,0.9082127147,46.69882692,29.36252149,1.878803458,1.075591569,0.8776285457,22.51475897,-10.8184699,1.229941416,0.0,0.0,0.0,0.4812596006,0.9718848122,12.74095804,0.7086356088,0.7215339102,1.134441752,3.683673469,0.155718815,10.19736362
