pIC50,AATS8dv,AETA_beta_s,AETA_eta_F,AETA_eta_L,ATSC0i,ATSC0p,ATSC8d,AXp-1d,Ali_Solubility_(mg/ml),BCUTc-1h,BCUTd-1l,BCUTs-1h,ESOL_Log_S,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,EState_VSA9,FPSA3,GATS1p,GATS3v,GATS4c,GATS5dv,GATS6d,GATS6i,GATS7d,GGI3,GGI5,GGI8,GGI9,IC2,JGI2,JGI5,MATS1c,MATS2s,MATS3s,MDEC-33,Mor06m,Mor08m,Mor11m,Mor16m,Mor23m,PEOE_VSA2,RPCS,SaaaC,SaasC,SdS,Silicos-IT_Log_P,Silicos-IT_Solubility_(mg/ml),SlogP_VSA1,SpMax_A,SsOH,SssNH,SssssC,VE1_A,VSA_EState3,VSA_EState7,XLOGP3,Xc-5d,Xch-5d,Xch-7d,ZMIC1
7.886056648,3.684615385,0.6515151515,1.172575023,0.1850487197,86.95484039,13.35936113,1.53686088,0.4473671679,0.000304,0.4589202987,0.9871941861,3.51758125,-5.66,0.0,0.0,34.44148716,27.5262362,18.94745182,0.04877850694,1.130270661,0.9371082262,0.9079167221,1.38887047,0.9464406489,1.047550163,0.8752256294,2.5,1.104166667,0.3361048123,0.225,4.360606248,0.0589569161,0.0216503268,-0.3409797437,-0.04365460744,0.007311636955,10.30814837,1.766229203,-2.866047935,0.4442589421,-0.02747205051,-0.8777798709,4.983978521,30.43179235,0.0,6.918899972,0.0,4.92,9.97e-08,24.26424042,2.403428026,0.0,3.362726467,0.0,5.293209112,3.362726467,1.741141729,4.86,0.272165527,0.0,0.4893491498,68.73907891
7.292429824,2.903225806,0.6517857143,1.062899064,0.211665326,78.16580123,10.45998991,-13.90991399,0.4254435481,0.052,0.4110971697,0.9729406901,7.008275627,-3.99,5.907179729,0.0,5.563451492,12.26321064,15.81632781,0.04316114586,0.8983906042,0.8682646925,0.9043683926,0.9960870835,1.18615612,1.044631911,1.19450702,1.944444444,1.042222222,0.3570168808,0.165007716,4.865091576,0.07092198582,0.02043572985,-0.467156569,0.1695513688,-0.03379665728,14.77131208,1.173336651,-2.036753328,0.2357142492,0.3182698552,-0.5615303473,19.44429716,67.87902328,1.721297609,6.435890478,0.0,3.69,2.75e-05,5.733667477,2.557236073,0.0,0.0,0.0,4.483107027,5.783462931,3.841227455,2.39,0.5624291309,0.1964185503,0.9631815332,47.26950242
8.530177984,5.290849673,0.6640625,1.189825213,0.1801325383,92.12034184,12.38915408,-5.5,0.4333802246,0.000911,0.4104063613,0.9113313423,6.027276828,-4.9,0.0,0.0,16.36981637,33.4626691,22.57844681,0.03871935061,0.7667762376,0.9682974007,1.031856106,1.022091289,1.090206186,0.8837187312,1.177918266,1.729166667,1.035,0.3361048123,0.2365740741,4.84987474,0.0697167756,0.0220212766,-0.4510651777,0.02880026946,-0.03772433235,8.909425461,0.01330774362,-1.891337171,1.055728534,0.5337153749,-1.063335899,4.983978521,91.8363286,0.7330421382,5.510641605,5.603112534,3.4,1.48e-05,5.316788604,2.489279474,0.0,3.165491938,0.0,4.623396865,21.46110566,5.248508789,3.3,0.3928227826,0.2140761751,0.8989685443,54.39905963
6.863279433,1.335664336,0.6153846154,0.8770760026,0.2557206477,76.56192824,11.88922829,-23.07420223,0.4276901838,0.00182,0.3864881476,0.9876256621,6.002808455,-5.11,0.0,11.1645023,5.917906046,12.13273414,10.08266033,0.03819195035,1.03386409,1.081585703,0.8938947741,1.199751581,1.363162691,1.191458704,1.17816204,2.833333333,1.341111111,0.4167375283,0.1625,4.32593447,0.08080808081,0.03118863049,-0.3888343976,0.1412534912,-0.007912541732,10.00980201,0.590989982,-2.505327715,0.4978427345,-0.0108336606,-0.461662646,9.665781456,107.9150061,0.0,6.67822517,0.0,4.64,3.47e-05,0.0,2.598156685,9.704155719,0.0,0.1718530722,4.12572346,14.67705254,0.9021649974,4.49,0.7194749337,0.1466088019,1.204624947,47.56896452
8.346787486,3.90530303,0.6759259259,0.9033122858,0.2349530978,80.06494255,14.905172,-3.25,0.4378453864,0.000366,0.4969546727,0.9779111491,7.008273656,-4.41,6.093240071,6.544756406,12.43128646,29.59730896,4.736862954,0.04302964863,0.8296425021,0.8340346176,1.433214405,0.9937862515,1.058319957,1.116244042,1.112836439,1.576388889,0.6216666667,0.2849899219,0.2253240741,4.998871107,0.06878306878,0.01635964912,-0.697601261,0.1766664096,-0.1315065449,10.36511981,1.29765626,-2.889178437,0.2116201703,0.956716263,-0.8396554321,0.0,35.46193318,2.077479142,5.089187233,0.0,5.64,4.13e-05,5.316788604,2.483385735,0.0,2.694195326,0.0,4.381949493,5.529397254,-0.4646550203,3.23,0.2749716524,0.3319273053,0.7727998196,39.6678898
7.721246399,3.622222222,0.6465517241,0.9804709551,0.2208739966,84.70278826,11.84838577,-2.934171598,0.4353123024,0.0205,0.3878910176,1.734391303,3.059396814,-4.59,0.0,0.0,0.0,6.196843572,0.0,0.04330363428,0.970527197,1.027279982,0.7356019105,1.053242671,0.9478490747,1.02639113,0.9125647244,1.215277778,0.7158333333,0.1703278534,0.08031635802,4.728721929,0.05925925926,0.01704365079,-0.1752454657,-0.003381298756,0.1195527535,6.807079415,1.510369429,-2.228863869,0.5754739429,0.1317249877,-0.6997649482,19.96654858,254.4529671,0.0,7.252789408,0.0,5.12,5.66e-07,0.0,2.435579376,0.0,0.0,0.0,4.489073469,7.394303551,8.210666161,3.38,0.2749716524,0.2621886975,0.5528480624,53.75413998
7.744727495,4.076271186,0.6693548387,0.988105104,0.2198468132,91.83830858,11.85822227,-8.617283951,0.430872001,0.0117,0.3960695732,0.9925445055,3.057290481,-4.6,0.0,0.0,6.544756406,11.34744789,9.967957042,0.04089246405,0.9915273299,1.01617081,1.331057005,0.8079508318,0.8716751269,1.01376344,1.044114092,2.041666667,0.7780555556,0.3699058327,0.284691358,4.671011113,0.07555555556,0.01809431525,-0.5050139881,0.1784708279,-0.06127950789,11.14244263,1.656535413,-2.204403603,1.031918563,0.533784022,-0.7873009664,4.983978521,85.72796985,0.0,8.000673214,0.0,3.76,1.86e-05,10.74258,2.479665346,0.0,3.508697772,0.0,4.592143098,5.26414846,8.247745434,3.41,0.5072794607,0.2140761751,0.933003347,51.59183433
7.602059991,2.312899106,0.6625,0.8031331894,0.2420024042,52.02011626,9.626752788,0.8488888889,0.4242761519,0.00505,0.4349730613,0.9574915386,7.008813497,-4.25,0.0,0.0,22.32839535,27.98491791,11.60093989,0.02935327897,0.7178762563,0.7849281182,1.305541199,1.372817274,1.117294521,0.9384347689,1.274107787,1.680555556,0.6288888889,0.0625,0.04063271605,4.306890596,0.07347670251,0.0262037037,-0.3910746654,-0.06778771907,0.1133686788,6.692440728,2.201184703,-1.596104066,0.5015735525,0.5091494796,-0.2043286158,4.794537184,49.10007273,0.7768055556,3.791882356,0.0,4.3,0.00678,0.0,2.541721686,0.0,0.0,0.0,3.91159965,6.269807194,3.202978204,3.51,0.3305272079,0.4104947254,1.091418634,34.7277654
5.387216143,2.333333333,0.66,0.9855952546,0.2068145203,70.46088527,9.796095294,-11.78366685,0.4208106875,0.042,0.3915668347,0.9929587712,3.04035729,-4.5,0.0,0.0,0.0,0.0,10.08266033,0.03755808444,0.944821916,0.9521608994,0.8348175463,1.015531742,1.022088836,0.9890281718,1.280514706,2.173611111,0.6916666667,0.2537399219,0.120632716,4.600456034,0.07235142119,0.01820175439,-0.1611694183,0.09766001641,-0.06539402152,9.917457191,0.1609195244,-1.892690518,0.6061608911,0.6703998353,-0.7715673488,9.665781456,72.2853956,2.475383677,6.401341824,0.0,3.66,0.000186,0.0,2.544444728,0.0,0.0,0.0,4.376036068,6.091009123,6.413636306,3.46,0.446626588,0.2926435952,1.105150172,48.01330815
6.230622674,4.12244898,0.6696428571,1.059371986,0.195732824,79.87373107,10.03693465,-6.151228733,0.4271823885,0.0156,0.397884309,0.9929587708,3.048132821,-4.69,0.0,0.0,5.835619786,0.0,10.30919334,0.04057145001,0.9357290694,0.939643254,1.337855162,1.019410314,1.052041331,0.845972182,1.146248283,1.979166667,0.8577777778,0.3061303225,0.213132716,4.447824055,0.06763285024,0.02257309942,-0.462561352,0.1753104549,-0.05973078755,10.06710329,1.545932351,-2.334123543,0.2811891045,0.312979311,-0.7852770218,4.681802935,74.57764846,2.161279031,4.486819118,0.0,3.34,4.34e-06,10.63357721,2.460728968,0.0,3.457160336,0.0,4.848711797,13.55858468,2.618415619,3.53,0.3836825234,0.09622504486,0.7955103618,53.16597059
6.292429824,2.966386555,0.6637931034,0.8379406147,0.2627614403,84.34395807,14.71739661,-3.840156639,0.4417300497,0.00102,0.4922555627,0.9778937848,7.008271675,-4.39,0.0,12.70012204,12.84164325,11.33678588,14.45770443,0.04348458733,1.006617961,0.8809016128,1.089853635,1.068294492,1.09321087,0.9841060615,1.060022494,1.701388889,0.7327777778,0.3409312799,0.210632716,5.00594569,0.06565656566,0.01831944444,-0.5508059373,0.09821073785,-0.1141858283,9.997070013,-0.2359758135,-2.328037354,1.0348764,0.5578884046,-0.5658566481,4.794537184,118.084669,0.0,6.873808605,0.0,6.04,9.69e-06,14.79051451,2.482948494,0.0,2.909887469,0.0,4.369701087,5.802391232,2.86764727,3.46,0.2749716524,0.3319273053,0.7727998196,38.89104557
7.920818754,6.482142857,0.6911764706,1.117072612,0.2101437256,151.187153,11.60369433,-1.550295858,0.4303759959,0.00291,0.6307844152,0.9893222081,8.007392646,-5.07,6.362358859,17.98165451,29.07196409,11.07527959,4.983978521,0.03882579904,1.017359175,0.9913126359,1.260946569,0.9567766419,0.9125695094,1.038081449,0.9518465011,2.104166667,1.076666667,0.4061712648,0.3187654321,4.839016881,0.06464646465,0.02031446541,-0.6570422121,0.5883171457,-0.0006130077936,9.552500172,0.2791052056,-2.499649374,1.063741288,1.092715423,-1.18554222,4.983978521,1.249273583,0.0,3.215439182,0.0,3.31,3.37e-05,15.47944295,2.479730606,0.0,2.965781106,-4.792018266,4.635891784,4.604779736,2.872751156,3.86,0.3583049857,0.2140761751,0.8666591913,56.25660469
6.742321425,0.8306451613,0.6354166667,0.8602773903,0.242249822,72.60658374,10.55072818,-5.780718336,0.424857914,0.0372,0.3828383475,0.9916128073,3.045311096,-4.31,0.0,5.414990469,5.917906046,0.0,10.08266033,0.03363325906,1.06260539,1.123018354,0.935798182,1.218046396,1.406492117,1.086824107,1.115469169,2.770833333,1.1675,0.2582514487,0.046875,4.460652108,0.07588075881,0.0291875,-0.1438069726,0.2076701313,-0.09716989398,9.154781551,0.4534737171,-2.081039551,0.5001211693,0.1396429067,-0.4255905211,14.64975998,70.86071602,0.0,6.595251598,0.0,4.18,4.86e-05,0.0,2.596847574,0.0,0.0,0.2109888747,4.055144593,4.958263889,3.689694822,3.34,0.7194749337,0.1466088019,1.156512425,40.78317827
7.655607726,4.243243243,0.6532258065,0.9319424862,0.2304076644,92.45590102,14.49845539,-11.82093272,0.430872001,0.00039,0.3976871463,0.9925445055,3.057287729,-5.46,0.0,0.0,0.0,22.68423376,9.967957042,0.03964039563,0.8784713593,1.006014742,1.04577762,0.8279600872,0.9127065254,0.8505227006,1.095567238,2.041666667,0.7780555556,0.3699058327,0.284691358,4.623593568,0.07555555556,0.01809431525,-0.5428470777,0.1183527433,-0.05168153558,11.14244263,2.618849551,-2.772526122,0.869459529,0.5910665981,-0.4893930086,4.983978521,65.75638207,0.0,8.505745493,0.0,4.87,1.76e-05,10.74258,2.479665346,0.0,3.520952381,0.0,4.592143098,6.172823137,8.399409502,4.6,0.5072794607,0.2140761751,0.933003347,53.44131801
8.0,6.280864198,0.6785714286,1.229370732,0.1881080167,156.4491924,13.97064726,-3.303344867,0.4294393512,6.38e-05,0.630696583,0.9778299974,8.00739318,-6.0,6.362358859,10.86194872,22.72241949,22.97545211,12.21787344,0.03535388545,0.8432903872,0.9864553424,0.8031826542,1.085654069,1.019328442,0.7840248765,1.060015922,2.479166667,1.271111111,0.4469875913,0.324691358,4.848129263,0.06237816764,0.02353909465,-0.6489870991,0.60415437,-0.02022003544,9.242644364,1.541796781,-2.237155556,1.191201517,1.028242779,-1.543130765,4.983978521,0.8959987038,0.6533171805,3.550357312,5.49681444,3.97,5.57e-06,10.05365156,2.489564699,0.0,2.902408037,-4.794439428,4.6862198,11.80933826,0.1771362662,4.76,0.3928227826,0.2140761751,0.8989685443,60.14458531
5.419075024,2.263513514,0.6637931034,1.050147448,0.2166457319,80.23089599,11.60448227,-9.808150711,0.4300061559,0.0139,0.4297068009,0.9872002708,3.514920505,-4.69,0.0,0.0,0.0,14.21959508,19.55638624,0.04252934436,1.074401865,0.8313563363,0.5956558354,1.112929932,1.212369947,1.033807726,1.20707638,2.506944444,1.219166667,0.3597962333,0.183132716,4.774887352,0.06018518519,0.02138888889,-0.2158740108,0.02802819128,-0.1031812191,15.63387836,1.090693263,-2.3818119,0.136331377,0.3098855762,-0.8567569509,14.64975998,24.77929771,1.798334646,7.667671809,0.0,4.59,6.4e-06,9.473725908,2.5666259,0.0,0.0,0.0,4.588869829,5.90793761,3.934800251,3.46,0.4286375592,0.1964185503,0.9775989235,46.93527945
6.091514981,2.509363296,0.6770833333,0.8201892934,0.2475140301,70.33150729,12.09067766,-9.163265306,0.4348709163,0.013,0.4921519516,0.9878153998,4.004860439,-3.63,0.0,6.792942306,6.544756406,11.33678588,20.19137191,0.05015256375,0.9032668715,0.8802018891,0.9934912692,1.055174007,1.316790417,1.063627543,1.317818446,1.451388889,0.6216666667,0.2109158478,0.150632716,4.832560875,0.06432748538,0.01828431373,-0.5132570142,0.04828160621,-0.1063051075,9.398776366,0.2614039309,-2.246143458,0.8851981581,0.5824478789,-0.6403483629,0.0,99.21624662,0.0,7.200861914,0.0,4.89,0.000255,15.20739338,2.48268941,0.0,0.0,0.0,4.323768632,2.947138264,1.711149114,2.38,0.2749716524,0.3319273053,0.7727998196,34.45215861
8.388276692,5.353333333,0.6693548387,1.16380104,0.1834415511,109.7514757,12.68241269,-5.570846537,0.430390951,0.00114,0.4099210147,0.9779547335,8.001919365,-5.11,0.0,5.817220841,16.49375115,21.32993497,17.31655525,0.03861301988,0.7799801476,0.9521990572,1.056830574,0.9141964017,1.087558816,0.8364274513,1.160946258,1.729166667,0.9725,0.3361048123,0.2365740741,4.803860926,0.07111111111,0.02114130435,-0.4631945484,0.04465926041,-0.09491019091,8.909425461,0.08048510315,-1.954801563,1.133023445,0.4362027534,-1.074154639,4.983978521,89.51098487,0.722606603,4.43795936,5.545981618,3.78,9.18e-06,5.316788604,2.489223894,0.0,3.084142731,0.0,4.609166181,12.30080254,5.199651895,3.68,0.3928227826,0.2140761751,0.9233763125,55.43424442
6.886056648,2.763513514,0.6693548387,0.9624373692,0.2460482597,85.82997691,12.61126991,-4.156033058,0.426814055,0.0138,0.4056776601,1.734393689,3.51166118,-4.77,0.0,6.103966388,6.606881965,0.0,14.57240772,0.03960557517,1.050566721,0.8531650172,1.071495853,1.056256401,1.272791024,1.115745569,1.013824885,1.604166667,0.8719444444,0.2060893802,0.121882716,4.778427723,0.05664488017,0.01585353535,-0.2202924921,-0.03283529759,0.02880919714,12.08325028,1.369511774,-3.03006104,0.5712610439,0.1239386049,-0.4190460542,14.64975998,112.8363959,2.026949641,6.263103456,0.0,4.65,5.44e-06,4.736862954,2.554419443,0.0,0.0,0.0,4.433858685,6.017326963,8.222153894,3.49,0.3957624643,0.3407561176,0.9716588386,51.28283242
6.721246399,4.916666667,0.6956521739,0.9501968925,0.2092316713,58.20894115,9.96553749,-1.112456747,0.4274689823,0.00506,0.5018686663,0.9729446467,7.008293415,-3.79,5.969305288,12.6173468,27.89450335,12.13273414,9.473725908,0.06121003076,0.8394658335,0.9853048718,0.9856414461,0.8307879349,1.183342566,1.066561209,1.195295521,1.451388889,0.7638888889,0.1993024061,0.105007716,4.631292988,0.07602339181,0.02387152778,-0.5635375359,0.1871728459,0.05258107319,11.50557439,0.2590184003,-1.86176707,0.5033686374,0.6793387018,-0.6308522726,0.0,69.19910543,0.0,4.556553262,0.0,3.93,0.00731,9.473725908,2.489068717,9.221046443,0.0,0.0,4.330861325,11.78341517,0.0,2.53,0.441638319,0.3319273053,0.821381018,34.26039465
6.88941029,3.192982456,0.6293103448,1.113681559,0.1812130415,98.52496027,11.57891591,0.306122449,0.4400162511,0.000265,0.4080044939,0.992525869,8.001918986,-5.93,0.0,5.817220841,17.19295166,18.32957771,9.720841475,0.03626525969,0.9568351608,0.9844447674,1.229282783,1.036799426,1.212938005,0.8964736923,1.045112782,1.6875,0.8611111111,0.3114134543,0.18375,4.297784844,0.06060606061,0.0205026455,-0.431836192,0.07004257729,-0.08454387159,8.788827764,1.929668217,-2.340465476,0.2290959967,-0.05054212206,-0.67071751,4.983978521,153.6661266,0.0,6.110790959,0.0,5.68,4.01e-08,10.05365156,2.415358586,0.0,3.249459114,0.0,4.386276537,3.249459114,1.739305799,5.42,0.3027494302,0.0,0.5015054299,61.02556215
8.031517051,3.431884058,0.6583333333,0.871247201,0.2509168625,91.35098436,17.32324703,2.529725881,0.4327820667,1.57e-05,0.497081029,0.9777854316,7.008274308,-5.41,6.093240071,11.95974688,12.43128646,22.67357176,9.720841475,0.03986675081,0.8863493021,1.223185911,1.461558888,1.074761265,0.9501656845,1.005045119,0.9309013704,1.701388889,0.7327777778,0.321255354,0.3393981481,4.807279181,0.06944444444,0.0166540404,-0.7043564232,0.2157499818,-0.1163482259,10.36511981,0.6168974733,-2.799239051,0.5336032373,0.3271032126,-0.6992319461,0.0,39.94084927,2.076106145,5.085149122,0.0,6.49,7.5e-06,5.316788604,2.483445175,0.0,2.765861993,-0.08298018775,4.409015629,5.605507791,-0.4577800203,4.59,0.2749716524,0.3319273053,0.7727998196,43.19862918
5.22184875,3.93877551,0.6296296296,1.128769692,0.1780669637,90.87374503,10.00552149,1.625743645,0.4371397847,0.00739,0.3918717551,0.9729411994,8.001919505,-4.79,0.0,11.60046579,11.38785599,36.65915542,4.983978521,0.03616976309,0.8772072538,1.006587194,1.296248445,0.9249283001,1.259068149,0.7678443509,0.9294713439,1.409722222,1.202222222,0.3567806752,0.275,4.321987,0.07936507937,0.0316374269,-0.4833355777,0.01837599915,-0.09538917807,9.929263588,1.39421101,-1.88839001,0.9034625287,0.4882116712,-0.716194481,9.778515705,97.61919763,0.0,5.202886001,0.0,5.86,3.71e-07,0.0,2.475845804,0.0,0.0,0.0,4.356319718,0.0,3.428456648,3.76,0.441638319,0.09622504486,0.618523771,56.07663715
7.958607315,4.446601942,0.6833333333,1.013262906,0.211579616,83.6293662,10.98600293,-5.696180556,0.4309705789,0.0151,0.3964166405,0.9929414619,3.057285826,-4.59,0.0,0.0,11.56738972,5.008912524,16.58491841,0.0416381222,0.8622952111,0.9837412122,1.322654954,0.9356012687,0.9874856487,1.024183526,1.12238806,1.479166667,0.7225,0.2590230537,0.211882716,4.84987474,0.06481481481,0.01720238095,-0.5111398772,0.1037541713,-0.09941118949,8.797257867,1.64206418,-2.261161064,1.194370106,0.5302330124,-0.9039505407,4.983978521,84.18058582,0.0,5.948824667,0.0,3.35,2.77e-05,10.74258,2.478903901,0.0,3.368157649,0.0,4.498947703,5.813034248,8.169520907,3.31,0.2749716524,0.2140761751,0.8910669595,52.34964811
4.73072061,4.407079646,0.6416666667,1.210498725,0.1810800126,77.20894906,10.71045096,-13.4375,0.4441129789,0.00399,0.4702174032,0.9113276882,7.008281928,-4.67,0.0,5.559266895,45.26462041,56.81464106,14.73561746,0.04621225483,0.9900810237,0.943808923,1.188225089,1.144442114,1.197901049,0.9438252353,1.061336588,2.291666667,1.518055556,0.4270754598,0.230625,4.444773835,0.07729468599,0.03098072562,-0.328286221,-0.05823473753,0.04879245703,10.98762628,1.107576588,-2.307493793,0.3463614835,-0.003479775193,-0.5888906486,14.87719751,71.51372373,0.0,4.562343136,0.0,4.22,6.91e-06,15.0329928,2.522733116,0.0,0.0,0.0,4.446991436,12.20601628,1.671712492,3.37,0.4630500236,0.07856742013,0.7085726809,55.91828266
7.6,3.761006289,0.6339285714,1.128905464,0.1941264787,92.08050735,11.23673408,-8.288395062,0.4375123208,0.000134,0.4175401916,0.9877164069,8.001918968,-6.06,0.0,11.56673267,32.87032401,42.72552249,11.60093989,0.03282110686,0.7955457744,0.9224047234,0.9496164597,1.132578952,1.135146366,0.8523927065,1.2433281,2.25,0.9513888889,0.3408919123,0.215625,4.808411152,0.08080808081,0.02378472222,-0.4610514897,0.01567474988,-0.02110674578,12.73799104,3.284255099,-2.232619483,0.5403472184,-0.0896806384,-0.7684211434,9.967957042,14.65158489,1.303301032,3.454980678,0.0,5.63,1.39e-07,5.316788604,2.447093052,10.29948396,3.356077098,0.0,4.793948725,14.72193027,4.137254823,5.49,0.4372782912,0.0,0.6018215977,48.00342041
7.950781977,4.276190476,0.6583333333,0.939701655,0.2262521845,88.63630452,13.68585075,-7.512,0.4309705789,0.000912,0.3975013831,0.99294184,3.057284784,-5.15,0.0,0.0,0.0,22.68423376,9.967957042,0.04041484119,0.8589312009,1.033535669,1.085139245,0.9536907823,0.9557038835,0.8645820443,1.179534314,1.729166667,0.6669444444,0.2711404006,0.244691358,4.683074189,0.06018518519,0.01587962963,-0.5395434782,0.09279743234,-0.1065294501,9.113837606,1.55458569,-3.021859999,1.250321677,0.5150873985,-0.6000809464,4.983978521,73.32865154,0.0,7.094970608,0.0,4.35,4.02e-05,10.74258,2.478964104,0.0,3.480119048,0.0,4.505698205,6.124582396,8.385090896,4.23,0.2749716524,0.2140761751,0.8910669595,54.22584614
8.412289035,4.855555556,0.6693548387,1.144048385,0.1867141934,86.70222862,13.02374769,-5.570846537,0.430390951,0.000334,0.4087484477,0.9779547335,3.066006577,-5.55,0.0,0.0,10.1350702,21.32993497,28.91749514,0.03777800213,0.7256490083,0.9642722052,1.070229534,1.017617962,1.087558816,0.9225861277,1.160946258,1.729166667,0.9725,0.3361048123,0.2365740741,4.803860926,0.07111111111,0.02114130435,-0.4634021685,0.09995732094,-0.09236439786,8.909425461,2.173112491,-1.786960274,1.417237475,0.6563390834,-1.155590694,4.983978521,69.11999674,0.7456177798,5.730805248,5.606745507,4.0,4.55e-06,5.316788604,2.489223894,0.0,3.192167423,0.0,4.609166181,13.21508452,5.287957996,4.21,0.3928227826,0.2140761751,0.9233763125,56.37970635
7.610833916,4.373737374,0.6637931034,0.946755682,0.2218371014,84.79436911,12.85516249,-9.028972386,0.4320955403,0.00208,0.397478727,0.9938424863,3.057263684,-4.85,0.0,0.0,0.0,22.68423376,9.967957042,0.04273522406,0.8383316469,0.9868779623,1.090981359,0.9098965566,1.094129555,1.126138283,1.231608073,1.416666667,0.6669444444,0.2398904006,0.164691358,4.533861863,0.05797101449,0.01626693767,-0.5346896222,0.02063624676,-0.1244660296,8.195794628,1.837179578,-2.96510097,0.7484530338,0.4185455964,-0.6254337812,4.983978521,74.4015347,0.0,5.893955708,0.0,3.84,9.21e-05,10.74258,2.478793984,0.0,3.452896825,0.0,4.473770881,6.077889556,8.292417093,3.87,0.2749716524,0.2140761751,0.8209768448,54.57724258
6.279014256,2.557971014,0.6551724138,1.083552915,0.2142963571,78.23046004,11.1011961,-14.64181591,0.4293646999,0.0117,0.4589461929,0.9776701433,7.008273414,-4.62,0.0,5.969305288,5.563451492,12.26321064,14.81952328,0.03722044052,1.006033672,0.826102554,1.044228879,1.039859513,1.226189796,1.12334225,1.245729304,2.319444444,1.080277778,0.3169721592,0.165941358,4.856316794,0.06944444444,0.01862547893,-0.3685903215,0.1080139726,0.02299762543,16.28657831,0.8990784799,-2.392158792,0.2907769941,0.4143119641,-0.3864094707,14.64975998,0.2835130679,1.546251312,6.278618951,0.0,4.46,9.59e-06,0.0,2.566577762,0.0,0.0,0.0,4.583620745,5.687771558,3.784999685,3.37,0.5146679697,0.1964185503,0.9543527209,48.51608852
8.603800653,4.794666667,0.6764705882,1.186358798,0.1894627029,97.20137779,14.5474178,3.619834711,0.435093151,0.000753,0.4186207218,0.977891196,3.514945347,-5.08,0.0,0.0,22.30538855,29.48316298,26.79028116,0.04628004823,0.9041407136,0.9456300612,0.5511127968,1.050066621,1.012861736,0.9093827817,1.073431541,2.416666667,1.208611111,0.3794721592,0.3987654321,4.831093122,0.06172839506,0.02280398323,-0.3632307174,0.03282051294,-0.20520339,10.76236199,0.1942238035,-2.295373844,1.045423032,0.5089058077,-1.32017055,4.983978521,117.5656221,0.7338690391,6.176232056,5.684291803,3.48,1.17e-05,14.79051451,2.489975236,0.0,3.21303162,0.0,4.71596176,12.56833827,5.266717167,3.52,0.3928227826,0.2140761751,0.9254549814,54.37141454
6.420216403,2.338461538,0.6630434783,1.009098528,0.1887907273,67.03703341,10.24966062,-6.653549383,0.4315517958,0.0113,0.4090368411,0.9929423376,4.005275594,-3.99,0.0,0.0,5.13155848,12.39368714,5.733667477,0.04597629953,0.7615719713,0.8364746317,0.9246134383,1.074146036,1.207702182,1.091596665,1.07830552,1.534722222,0.8269444444,0.1224489796,0.04125,4.329239932,0.06606606607,0.02234984985,-0.575695827,-0.004597652571,-0.04031813608,10.86775334,0.7579405875,-1.853297408,0.351061947,0.4582383035,-0.7232237683,14.95193556,80.10653266,1.708679086,4.98529279,0.0,4.28,4.08e-05,5.733667477,2.491354202,0.0,0.0,0.0,4.275538042,0.5122855253,3.536207378,2.58,0.3027494302,0.09622504486,0.6429842055,47.21930036
5.6,3.940096618,0.6693548387,1.016155443,0.2299945501,107.859061,12.74293232,1.533641865,0.4334238981,0.00674,0.4218193946,0.9929434613,8.00191915,-5.05,0.0,5.817220841,22.19791885,24.65689778,11.60093989,0.04048767012,0.9155283135,0.9561507326,0.9343682813,1.137550659,1.179794521,1.004362752,1.003344314,2.159722222,0.9133333333,0.2574798438,0.18875,4.878494983,0.0589569161,0.01985507246,-0.2809442213,0.02664829511,0.03200963668,9.215026402,2.72620954,-2.782015546,1.646126291,0.03012748366,-0.6397582985,14.64975998,184.6578574,1.807806182,2.686804871,0.0,4.18,6.55e-07,10.63357721,2.467429019,0.0,6.852749604,0.0,4.444052454,11.91491512,7.510092183,3.7,0.3309330933,0.09622504486,0.7827256949,47.85126713
7.602059991,4.342105263,0.671875,1.049050443,0.2094889322,92.73080558,11.06714203,-4.390532544,0.4358612357,0.0503,0.3972392495,0.9110327857,6.027275724,-3.91,0.0,0.0,12.96557803,5.008912524,10.24587008,0.04336317616,0.9479623955,1.008991876,1.19612903,0.9460721419,1.015119617,1.015326867,1.116335861,1.479166667,0.8127777778,0.2590230537,0.211882716,4.983435631,0.06222222222,0.0180617284,-0.4797711177,0.01174568959,-0.1372061135,8.797257867,0.6313931218,-2.697931787,1.159006686,0.2778251358,-0.8322998122,4.983978521,88.59172125,0.0,6.178568355,0.0,3.14,3.76e-05,10.74258,2.478945707,0.0,3.386001013,0.0,4.515688836,13.9488022,8.55020827,2.33,0.2749716524,0.2140761751,0.8666591913,52.34991594
9.244125144,4.935185185,0.671875,1.153758622,0.187328697,92.45596396,13.56880932,-6.465974625,0.4333802246,0.00102,0.4101849879,0.9779390641,3.513573993,-5.02,0.0,0.0,5.112436885,16.30699837,22.05341821,0.04486501505,0.8449141382,0.9430902387,0.9760391365,0.8854823267,1.085781412,0.92659466,1.162787186,1.729166667,1.035,0.3361048123,0.2365740741,4.887344949,0.0697167756,0.0220212766,-0.4045692856,0.04855150429,-0.1059140286,8.909425461,2.126574866,-1.978596498,1.020019317,0.4988635277,-1.177887639,4.983978521,49.84296431,0.7475331417,5.875830496,5.63687025,3.42,1.37e-05,10.05365156,2.489279474,0.0,3.219346813,0.0,4.623396865,12.61209683,5.301834669,3.55,0.3928227826,0.2140761751,0.8989685443,54.24670105
