Molecule|SMILES|Formula_x|SpMax_A|VE1_A|AATS8dv|AATS8s|AATS2i|ATSC1dv|ATSC8d|ATSC0p|ATSC0i|MATS1c|MATS2s|MATS3s|MATS6s|MATS7s|MATS8s|GATS4c|GATS1dv|GATS5dv|GATS7dv|GATS6d|GATS7d|GATS2s|GATS3s|GATS2v|GATS3v|GATS1p|GATS6p|GATS3i|GATS6i|GATS8i|BCUTc-1h|BCUTd-1l|BCUTs-1h|RPCG|Xch-5d|Xch-7d|Xc-5d|Xc-5dv|Xc-6dv|AXp-1d|SdssC|SaasC|SaaaC|SssssC|SsNH2|SssNH|SsOH|SssO|SdS|SddssS|MAXaaCH|AETA_beta_s|AETA_eta_L|AETA_eta_F|ETA_epsilon_5|IC1|IC2|CIC2|ZMIC1|PEOE_VSA1|PEOE_VSA2|PEOE_VSA9|SlogP_VSA1|SlogP_VSA2|SlogP_VSA10|EState_VSA1|EState_VSA2|EState_VSA3|EState_VSA6|EState_VSA9|VSA_EState3|VSA_EState7|VSA_EState8|MDEC-33|TopoPSA(NO)|GGI3|GGI5|GGI6|GGI7|GGI8|GGI9|JGI2|JGI5|FPSA3|RPCS|Mor02m|Mor03m|Mor06m|Mor08m|Mor11m|Mor13m|Mor16m|Mor23m|XLOGP3|Silicos-IT_Log_P|ESOL_Log_S|ESOL_Solubility_(mg/ml)|Ali_Log_S|Ali_Solubility_(mg/ml)|Silicos-IT_Solubility_(mg/ml)|pIC50
4_a4|Cc1cccc(n1)c1nn2c(c1c1ccnc3c1cccc3)CCC2|C21H18N4|2.552503364|4.315870367|1.518867925|2.103773585|150.3015832|68.0|-3.988101677|9.796095294|70.46088527|-0.1579593435|0.1008498263|-0.0205579403|-0.1438774246|-0.1149674493|-0.1687122771|0.946698179|0.4289361702|1.138762887|1.244444444|1.223217783|1.195443144|0.785786061|1.104257607|0.8769878325|0.8317004632|0.9300029417|1.020129884|0.8977058897|1.053462672|1.004087094|0.3921606982|0.9938453721|3.042116129|0.08575461263|0.1964185503|0.9435396782|0.3957624643|0.130682846|0.0|0.424471141|0.0|6.6663496|2.183056868|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.142986111|0.65|0.2154797521|0.9715611415|0.764|3.337577835|4.507432778|0.9188319768|48.1683072|0.0|14.64975998|11.21062871|0.0|19.74844179|0.0|0.0|0.0|0.0|0.0|10.08266033|6.087184902|4.105956633|3.00589598|11.24058363|43.6|1.756944444|0.7227777778|0.5251247166|0.2699829932|0.1529273747|0.056875|0.06349206349|0.01642676768|0.03537220343|42.97436968|16.01795003|-3.59250047|0.5956794032|-2.325863493|0.4773252552|-1.23705933|0.2335962204|-0.6117195274|3.52|4.52|-4.57|0.00877|-4.12|0.0248|8.85e-06|7.107905397
5_a4|CCc1cccc(n1)c1nn2c(c1c1ccnc3c1cccc3)CCC2|C22H20N4|2.553040383|4.346112611|1.6|2.083333333|150.5589706|75.42155009|-15.43478261|10.57459456|74.31829025|-0.1642638889|0.0765193156|0.08772674932|-0.1072791578|-0.1395201278|-0.1654548445|1.110955197|0.4224489796|1.136368367|1.279942479|1.200242718|1.196255201|0.8214472094|0.9975586595|0.9066266955|0.788504403|0.9533465805|1.046094199|0.8944767049|1.097453579|0.9758442718|0.3923182374|0.9879793438|3.042105136|0.08275355392|0.1964185503|0.91913191|0.3957624643|0.130682846|0.0|0.4282555964|0.0|6.800047635|2.189593648|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.149158951|0.6442307692|0.2302750424|0.9578564542|0.7615384615|3.320562819|4.534219021|0.9893429349|49.46188487|0.0|14.64975998|11.21062871|0.0|19.74844179|0.0|0.0|0.0|0.0|0.0|10.08266033|6.125179228|5.040464461|3.120409059|11.24058363|43.6|1.756944444|0.7852777778|0.5251247166|0.3107993197|0.1652730537|0.0825|0.06201550388|0.01707125604|0.03488361826|42.82003438|15.03298775|-3.887155129|0.4903875941|-2.350826154|0.5007587419|-1.266561708|0.1970270424|-0.6533995773|3.95|4.89|-4.84|0.00493|-4.57|0.00925|3.71e-06|7.148741651
7_a4|Fc1ccc(nc1)c1nn2c(c1c1ccnc3c1cccc3)CCC2|C20H15FN4|2.551700777|4.3056907|2.414893617|2.522458629|150.756606|52.86|3.95375|9.132874432|89.05786089|-0.1744104261|0.0263101175|0.03685016544|0.03098054101|0.001894052327|0.02227025919|0.8799397301|0.405690427|1.011428202|0.9335542929|1.173996412|0.9113214161|0.5671068993|0.8282638034|0.8999066507|0.8349080291|0.9030412642|1.07708663|0.8294789679|0.8895534568|0.9691987212|0.4033308112|0.9938433704|8.001918196|0.0946942092|0.1964185503|0.9435396782|0.3957624643|0.130682846|0.0|0.424471141|0.0|4.582610038|2.048170299|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.081893004|0.66|0.2072852832|1.015288214|0.8085714286|3.460791296|4.530640984|0.7912871114|46.40959899|0.0|14.64975998|17.40747228|0.0|19.74844179|4.390415048|0.0|5.817220841|5.693927995|6.066367068|5.098681808|5.878716879|5.155189384|0.9092699672|10.62817794|43.6|1.631944444|0.8338888889|0.4351927438|0.3437854308|0.1647691484|0.108125|0.06878306878|0.01939276486|0.0381024483|88.31251379|20.81486531|-2.359054199|0.7818423486|-2.361101864|0.4467774799|-1.48168764|0.271225662|-0.6311237881|3.22|4.42|-4.41|0.013|-3.81|0.0514|1.15e-05|6.821023053
8_a4|Clc1ccc2c(c1)nccc2c1c2CCCn2nc1c1ccccn1|C20H15ClN4|2.552718635|4.326264007|1.728132388|2.06372034|149.4188314|50.25012346|5.42875|9.584847878|65.60265166|-0.1502764812|0.004763536874|0.05717774971|-0.1325867755|-0.1440710271|-0.07377839021|0.888166876|0.4712662163|1.177211641|1.093058694|1.206160698|0.8961327258|0.8742370107|0.9508021386|0.858382155|0.8363942711|0.8152069043|1.035424195|0.8959541393|1.07738158|0.8983612049|0.3960847131|0.9938452717|3.043349741|0.08768493759|0.1964185503|0.9194189142|0.3957624643|0.130682846|0.0|0.424471141|0.0|6.136949563|1.987684188|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.068304989|0.66|0.2113157481|0.9935344838|0.7914285714|3.460791296|4.530640984|0.7912871114|47.47398461|0.0|14.64975998|11.21062871|0.0|19.74844179|0.0|0.0|0.0|5.022633314|0.0|16.6996217|6.655631904|5.821884846|0.9623126627|11.16762853|43.6|1.756944444|0.8616666667|0.4654875283|0.2864583333|0.1922398589|0.08719135802|0.06349206349|0.01958333333|0.03383827013|40.95066864|20.91628169|-3.466438347|1.174729796|-2.253214635|0.8527539175|-0.8569279151|0.5892145896|-0.6528183174|3.74|4.63|-4.84|0.00506|-4.35|0.0156|5.72e-06|7.26760624
10_a4|CCOc1ccc(nc1C)c1nn2c(c1c1ccnc3c1cccc3)CCC2|C23H22N4O|2.555078771|4.432375033|2.322033898|2.265065913|152.4538233|92.2256|-10.6688|11.47484895|79.21107982|-0.2416839159|0.08587895363|0.06968520097|-0.05803984264|0.008073194133|-0.1200595744|1.137730744|0.4080596646|1.05447993|1.059431971|1.043021965|1.123645947|0.883936711|1.08672287|0.8546782519|0.7581009069|1.024948238|1.000118289|0.8480223553|1.024990966|1.069451491|0.4011094834|0.9878157192|3.510570586|0.07719803404|0.1964185503|0.9675314367|0.5136135945|0.1570351599|0.0|0.4299484842|0.0|7.200781019|2.149387791|0.0|0.0|0.0|0.0|5.664938443|0.0|0.0|2.136233569|0.6517857143|0.2283352175|0.9809112522|0.7845238095|3.529669372|4.860631001|0.7832251892|46.40825086|4.736862954|9.665781456|23.51143867|4.736862954|26.35532375|0.0|0.0|0.0|6.606881965|0.0|14.81952328|6.103509693|4.056231838|5.565452274|12.78883177|52.83|1.944444444|0.9241666667|0.6531972789|0.4288548753|0.2867220962|0.177191358|0.07246376812|0.01886054422|0.03668234226|78.95067947|20.6437026|-3.521878938|0.9896238536|-2.599943524|0.3271301768|-1.489196628|0.1927953281|-0.7743182072|3.85|4.93|-4.85|0.00519|-4.66|0.00818|3.15e-06|7.055517328
11_a4|CCSc1ccc2c(c1)nccc2c1c2CCCn2nc1c1ccccn1|C22H20N4S|2.553461894|4.37582027|1.639880952|2.004106041|149.752065|72.26900055|-0.4861928474|13.45573234|79.06199814|-0.1452545409|0.06402110514|0.1557353804|-0.07467164725|-0.1651505868|-0.1636233529|0.9054524511|0.4558431839|1.151411847|1.18082543|1.215911532|0.9826287018|0.8689230801|0.8799558507|0.8905245383|0.833771628|0.8522608256|0.9144559722|0.9200142132|1.017623928|0.9751458631|0.394552975|0.9879334422|3.043357927|0.0809176922|0.1964185503|0.8994900549|0.3957624643|0.130682846|0.0|0.430569932|0.0|6.906179701|2.216390726|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.205231481|0.6388888889|0.2419704787|0.9350648376|0.7691358025|3.490983644|4.737432002|0.8171568501|47.83244848|0.0|14.64975998|11.21062871|0.0|25.50129539|0.0|0.0|0.0|0.0|0.0|5.098681808|6.099349066|5.960951402|3.156236703|11.16762853|43.6|1.756944444|0.9519444444|0.5258956916|0.3298611111|0.2126480222|0.111882716|0.06060606061|0.01983217593|0.03380892463|44.9593102|23.81597393|-4.046339924|1.617272321|-2.442864868|0.6789732763|-1.165966652|0.3643591068|-0.4901868677|3.99|4.97|-4.97|0.00395|-5.14|0.00271|3.31e-06|6.958607315
12_a4|CCS(=O)(=O)c1ccc2c(c1)nccc2c1c2CCCn2nc1c1ccccn1|C22H20N4O2S|2.557071713|4.562983379|2.370056497|2.393897782|150.2903905|51.522051|3.321949188|13.7921419|81.39729516|-0.2202869056|0.1964471869|0.02179462662|0.003207431361|-0.03852540894|-0.03642569875|1.100129165|0.5146114226|1.03519316|1.069913189|1.125466552|0.8964085297|0.6004880501|0.9852303755|0.8930596023|0.8402146835|1.123914596|0.9427266167|0.9367587773|1.050245621|0.9936585127|0.4244772912|0.9714533864|7.014207436|0.1004313216|0.1964185503|0.8853982234|0.7442241768|0.2825546671|0.02405626122|0.4267166099|0.0|5.27989944|1.587386096|0.0|0.0|0.0|0.0|0.0|0.0|-3.283457876|1.985060232|0.6465517241|0.2222912538|1.084539712|0.8172413793|3.594517094|4.790090008|0.8246198358|49.75757086|0.0|14.64975998|21.85896579|0.0|33.91909238|0.0|9.837253136|5.752853607|10.41218419|31.45015848|5.098681808|5.771036309|5.540038494|2.551346131|11.16762853|77.74|2.131944444|1.243611111|0.6499773243|0.4479166667|0.3476788864|0.311882716|0.08163265306|0.02391559829|0.0329332112|9.52430719|29.62403544|-4.11823136|2.390597597|-2.856594144|1.247282366|-1.267690172|0.6908026079|-0.3288825098|2.72|3.69|-4.33|0.0188|-4.18|0.0266|5.85e-06|5.031984286
13_a4|Cc1ccc(cc1)c1c(nn2c1C=CC2)c1cccc(n1)C|C19H17N3|2.529904177|3.992545729|0.9871794872|2.086894587|150.3923454|63.36489152|-7.512820513|9.055523783|62.0865036|-0.1433039918|0.1321687775|-0.1029287|-0.345181678|-0.1068096725|-0.2157468506|0.9121688662|0.4537702221|1.163828941|1.265325303|1.16420141|1.325107296|0.7688163776|1.246218613|0.8364624939|0.9747042048|0.9358679917|1.002286977|1.018246898|1.015064301|1.049305428|0.384262629|0.992941462|3.040345304|0.09412488023|0.1964185503|0.8383245664|0.2823601614|0.08579236005|0.0|0.4288138676|0.0|7.706377262|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.16532124|0.625|0.2092807627|0.9154742613|0.7545454545|3.220547731|4.221049014|1.064353205|44.45880756|0.0|9.665781456|17.9326124|0.0|14.76446326|0.0|0.0|0.0|0.0|0.0|5.098681808|4.792558107|4.30055839|4.952240489|7.746935681|30.71|1.569444444|0.5980555556|0.4907482993|0.3628472222|0.1456364953|0.065625|0.06790123457|0.01758986928|0.03481117118|63.24679325|17.57770004|-2.84332993|0.3287762346|-1.689679101|0.5104938411|-1.036724126|0.3633409504|-0.5165295323|3.75|4.18|-4.42|0.0108|-4.09|0.0235|0.00018|5.397940009
14_a4|Fc1ccc(cc1)c1c2C=CCn2nc1c1ccccn1|C17H12FN3|2.527110816|3.91853569|2.62962963|2.99691358|149.9781275|34.03305785|6.330578512|7.597720822|76.95496268|-0.1993153167|-0.00123910929|-0.04180445326|-0.08862645842|0.101809456|0.1580518247|0.8688637339|0.4456911329|1.095371669|0.8142434159|1.081196581|0.7873931624|0.5900540138|0.9549699272|0.9228615531|0.8991333257|0.8739673833|1.107879334|0.9454447242|0.9247520067|1.053323468|0.3894098487|0.9938456229|8.001917467|0.09479894236|0.1964185503|0.7658042757|0.2823601614|0.08579236005|0.0|0.4302708267|0.0|4.417351322|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.94154153|0.6428571429|0.1926374728|0.9698447007|0.8102040816|3.189264394|4.256515331|0.7878787879|43.44646534|0.0|9.665781456|17.9326124|0.0|14.76446326|4.390415048|0.0|5.817220841|0.0|18.32957771|0.0|4.657696995|5.874764792|0.7602793525|6.534047078|30.71|1.381944444|0.5980555556|0.2719274376|0.2777777778|0.1128826531|0.03|0.06535947712|0.01868923611|0.03880247167|82.48346719|18.75483039|-2.430219029|0.2258658133|-1.482706798|0.3734583299|-1.073289529|0.4891757037|-0.6473097257|3.09|3.59|-3.97|0.0295|-3.4|0.11|0.000539|5.879426069
16_a4|Cc1cccc(n1)c1nn2c(c1c1ccc(c(c1)F)F)C=CC2|C18H13F2N3|2.534264182|4.087730639|3.151515152|3.723905724|152.1330144|54.25925926|1.273148148|8.529031712|102.4901717|-0.2144819564|0.01363086716|0.1433151668|-0.006471309683|0.08592141884|-0.089413852|0.8095201872|0.3608720747|0.9595582052|1.004054873|1.078469774|1.215563389|0.559823627|0.7686811212|0.8580228331|0.8989585114|0.9041432446|1.019925148|0.8887309703|0.8814226549|1.22532682|0.4196406744|0.9925253564|8.00300164|0.1101334744|0.1964185503|0.8822451842|0.449026828|0.09769712196|0.0|0.4281165497|0.0|2.803253994|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.909712826|0.6413043478|0.1970244911|1.016888818|0.849068323|3.412671531|4.325303558|0.8446214432|44.96357781|0.0|9.665781456|17.9326124|0.0|14.76446326|8.780830095|11.63444168|0.0|17.80213589|6.066367068|0.0|4.60602655|3.932597317|2.57165989|9.917457191|30.71|1.756944444|0.6847222222|0.6800907029|0.4349135488|0.1912399219|0.08125|0.07602339181|0.01902006173|0.03444444319|64.13487529|19.9957353|-3.232164799|0.5050306485|-1.652802073|0.2406049282|-1.072856406|0.3217480713|-0.6256470175|3.59|4.49|-4.43|0.0114|-3.92|0.0371|0.000134|6.46470588
17_a4|Fc1ccc(cc1)c1c(nn2c1C=CC2)c1cccc(n1)C(F)(F)F|C18H11F4N3|2.534588179|4.202325001|6.257575758|5.197390572|158.2710503|39.48148148|-6.25462963|8.785267127|143.5573742|-0.3927707546|0.3566029496|0.0589647232|-0.02962919627|0.03558278|0.01471167851|0.798629463|0.3569100391|0.993876248|0.6532485876|0.8377331925|1.092338379|0.3933322986|0.5720160606|0.9157568558|0.9244735705|0.901507123|0.9994165419|0.7203202798|0.7554759358|1.367197326|0.5220130727|0.9893412723|8.007923852|0.2456267223|0.1964185503|0.7966578997|0.7153728633|0.1134565268|0.003485357403|0.426131127|0.0|1.18696443|0.0|-4.533317957|0.0|0.0|0.0|0.0|0.0|0.0|1.579817767|0.65|0.1988166307|1.084939909|0.9262857143|3.467585765|4.315622571|0.8543024306|50.15681148|0.0|4.681802935|17.9326124|0.0|14.76446326|17.56166019|11.87022651|11.51114884|23.36558738|16.81453707|0.0|4.413518991|-0.7818278536|0.5302475828|7.746935681|30.71|1.944444444|0.9522222222|0.5837188209|0.7352962018|0.314696712|0.15125|0.07936507937|0.02380555556|0.03086956536|0.1923520367|19.00647587|-4.593276293|0.2197692588|-1.737104684|0.4790139115|-1.192358939|0.6840330163|-0.8292949781|4.01|4.59|-4.81|0.00532|-4.36|0.0152|9.44e-05|6.057000407
18_a4|OCc1cccc(n1)c1nn2c(c1c1ccc(cc1)F)C=CC2|C18H14FN3O|2.53064632|4.028846043|3.173913043|3.349436393|150.8544803|34.53177502|-4.395909423|8.555155208|81.71946213|-0.3192135109|-0.04712819563|0.001119923848|-0.05353659644|0.08166073868|0.1029145278|0.8962592858|0.4946435002|1.016109774|0.9164823293|1.029559639|1.17389043|0.6961039815|0.8020933025|0.9164131685|0.8880122343|0.8793902803|1.033563188|0.9422149677|0.9155837368|1.156512358|0.3912031907|0.9878633221|8.001918162|0.1258854745|0.1964185503|0.8139167982|0.2823601614|0.08579236005|0.0|0.433013519|0.0|4.58175979|0.0|0.0|0.0|0.0|9.302000314|0.0|0.0|0.0|1.86900463|0.6413043478|0.2033804814|0.9913910392|0.8117063492|3.465417554|4.452696609|0.7567567568|44.80394345|5.106527395|4.681802935|30.23342235|0.0|19.87099066|4.390415048|0.0|12.42410281|17.9326124|18.19910121|0.0|13.95347282|4.057336939|0.5936595033|7.746935681|50.94|1.569444444|0.6605555556|0.4907482993|0.4036635488|0.1579821744|0.09125|0.06606606607|0.01834876543|0.04499125899|186.364184|18.99837156|-2.786360801|0.4564326463|-1.769456163|0.3667324565|-1.214603604|0.4724233559|-0.5701352505|2.24|3.46|-3.51|0.0959|-2.95|0.349|0.000911|5.581698709
19_a4|Cc1cccc(n1)c1nn2c(c1c1ccc(cc1)S(=O)(=O)C)C=CC2|C19H17N3O2S|2.533386305|4.178865078|3.496031746|3.208608907|149.954192|44.96447468|-11.47619048|12.26192507|69.16305479|-0.2456306312|0.2624800041|-0.121282804|-0.03983422946|-0.01338615685|0.1525500432|0.8767575996|0.5248710988|1.095719662|1.04521224|0.9441030218|1.187325428|0.5528026341|1.189044845|0.8571149249|0.925310936|1.135467489|0.8028284398|0.9465578477|0.9286010659|1.141077507|0.4190694894|0.9685373377|7.014207244|0.1101141885|0.1964185503|0.7966578997|0.7153728633|0.2864797176|0.03402069087|0.426131127|0.0|5.799885492|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.21497177|1.966767272|0.63|0.2024891453|1.045718155|0.82|3.427333494|4.499227542|0.8930898811|48.31310623|0.0|9.665781456|22.82809587|0.0|29.43802943|0.0|9.837253136|0.0|4.895483476|12.13273414|5.098681808|4.723065437|5.320165443|2.683848503|7.746935681|64.85|2.069444444|0.8411111111|0.5723809524|0.5312145692|0.4238000756|0.1996990741|0.07936507937|0.02273273273|0.03325924235|10.05838765|27.86921957|-3.980524097|1.958722018|-2.170402474|0.7322180087|-1.564400883|0.8716503981|-0.1030529687|2.62|2.97|-3.97|0.0373|-3.81|0.0547|0.000284|4.709965389
20_a4|COc1ccc(cc1)c1c2C=CCn2nc1c1ccccn1|C18H15N3O|2.527684553|3.951139256|2.28125|2.287760417|151.5170365|47.87289993|-3.80788897|8.427742936|59.37314014|-0.2117518127|-0.1157561682|0.02043064479|-0.1842691178|0.02450654465|0.2463576378|0.8310578794|0.500481336|1.040133297|0.8887250274|1.075894837|0.8874009108|1.088774751|0.9690451929|0.8278441546|0.8982076281|0.9732701371|1.039945827|0.9832082187|1.004907652|0.987313464|0.3896382671|0.9879813945|3.513557274|0.07587720504|0.1964185503|0.7413965075|0.2823601614|0.08579236005|0.0|0.4345801857|0.0|6.033706381|0.0|0.0|0.0|0.0|0.0|5.24688712|0.0|0.0|2.064768519|0.6477272727|0.1978735067|0.9595762439|0.7893939394|3.295158192|4.37824019|0.8312131757|43.55474436|4.736862954|9.665781456|25.04240994|4.736862954|21.87426081|0.0|0.0|0.0|0.0|13.30664111|9.835544762|4.740355174|6.045632847|0.810834908|6.534047078|39.94|1.381944444|0.6605555556|0.2719274376|0.2777777778|0.1441326531|0.05469135802|0.06349206349|0.02001683502|0.04498476611|78.45698635|20.31861007|-2.381139668|0.3443662386|-1.587926779|0.5055820387|-1.084719676|0.4498160765|-0.740441615|2.96|3.2|-3.87|0.0388|-3.46|0.1|0.000806|6.189767482
21_a4|COc1ccc(cc1)c1c2C=CCn2nc1c1cccc(n1)C|C19H17N3O|2.530454796|4.024228194|2.092105263|2.346856725|152.1379724|64.0|-7.9525|9.201441785|63.23795837|-0.2284308993|0.0100156216|-0.07079465754|-0.2045825682|0.03891696362|0.09084778149|0.8317885182|0.4655813953|1.008977273|1.079302326|1.081483688|1.257850959|0.9741131281|1.14020417|0.7986610069|0.9090461351|0.9975457326|0.969569037|0.9781315071|0.9818039775|1.156196877|0.3895731845|0.9878632894|3.513557971|0.0751275622|0.1964185503|0.8139167982|0.2823601614|0.08579236005|0.0|0.433013519|0.0|7.059662875|0.0|0.0|0.0|0.0|0.0|5.262617148|0.0|0.0|2.07157124|0.6413043478|0.2042675015|0.9555802056|0.7855072464|3.35869497|4.43418372|0.8877443751|43.99955858|4.736862954|9.665781456|25.04240994|4.736862954|21.87426081|0.0|0.0|0.0|0.0|7.109797541|9.835544762|4.781466286|4.258602372|2.810050081|7.746935681|39.94|1.569444444|0.6605555556|0.4907482993|0.3628472222|0.1768864953|0.09031635802|0.06606606607|0.01887301587|0.04156603479|79.23985106|19.85100612|-2.773666826|0.4320660674|-1.715121593|0.43463328|-1.14055932|0.3992095628|-0.7134927165|3.36|3.7|-4.19|0.0197|-3.88|0.0403|0.000352|6.91721463
1a_a5|c1ccc(nc1)[C]1[N]N[CH][C]1c1ccnc(c1)c1ccccc1|C19H14N4|2.432686195|4.219974074|3.762711864|2.598870056|147.7589175|26.51862673|-1.674214755|8.186775266|62.6425527|-0.1946197359|-0.1683114035|0.03095057355|-0.1005165051|0.09118856424|0.07486897859|0.8261988601|0.563096817|1.156957764|0.9179279139|1.050023357|0.9707187609|1.03106203|0.8978491903|0.9533476093|0.9475839162|0.8366252378|1.007845284|0.975662232|0.9136801667|1.077909055|0.3593550242|1.734372686|3.041371879|0.1001225824|0.1178511302|0.4458099749|0.2749716524|0.0761440227|0.0|0.4390698553|0.0|3.947760509|0.0|0.0|0.0|2.944144148|0.0|0.0|0.0|0.0|2.076018519|0.6304347826|0.215347975|0.9142317989|0.75|2.79526425|3.933256583|1.276196782|53.52420991|0.0|9.967957042|23.85051844|10.85158279|9.967957042|0.0|0.0|0.0|0.0|6.196843572|0.0|0.0|3.599810458|1.896944444|6.238979992|51.91|0.9305555556|0.5488888889|0.2586394558|0.1962159864|0.1033163265|0.01530864198|0.06349206349|0.01715277778|0.04281688617|229.7147034|20.21373321|-3.032393031|1.382858555|-1.787061105|0.5423798166|-1.109840435|0.2250759115|-0.4947899225|2.17|3.08|-3.44|0.109|-2.6|0.755|2.13e-05|6.970616222
1b_a5|Fc1ccccc1c1nccc(c1)c1c[nH]nc1c1ccccn1|C19H13FN4|2.438964785|4.376840904|5.440677966|3.533898305|149.1260098|27.45288532|-1.699050402|8.321909885|85.2828526|-0.2319565314|-0.05462112231|-0.01519665213|-0.05978758705|-0.003180045358|0.1227472924|0.741774305|0.4880172414|1.174447392|0.8912271805|1.011133603|0.9551955398|0.6779251465|0.9381383658|0.9394095453|0.9293592126|0.835603608|1.005047639|1.020131312|0.8923068656|1.013810398|0.3939997149|0.9938719867|8.001917987|0.1197287114|0.1178511302|0.5183302655|0.3559047457|0.08900986808|0.0|0.4380185126|0.0|4.088822166|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.914798511|0.6354166667|0.1723870095|1.082568992|0.7925714286|3.039081406|4.309880054|0.8995733112|51.92059549|0.0|15.06663885|11.38785599|0.0|20.16532066|4.390415048|0.0|5.817220841|11.25737949|30.59278835|0.0|7.182250094|5.210220847|0.0|7.879637421|54.46|1.368055556|0.5766666667|0.3394557823|0.2395833333|0.1839490426|0.05530864198|0.07207207207|0.01696078431|0.04616591067|221.2269284|20.71401969|-2.839431909|1.274253882|-1.65460158|0.279329633|-1.368625703|0.3513965923|-0.8307165736|3.16|4.88|-4.3|0.0157|-3.97|0.0336|1.58e-06|7.229147988
1c_a5|Cc1ccccc1c1nccc(c1)c1c[nH]nc1c1ccccn1|C20H16N4|2.438964785|4.376840904|3.573529412|2.551470588|148.84458|42.83|-4.0|9.001463567|66.57156082|-0.2017207401|-0.07253027724|0.003872078015|-0.03854260372|0.06235367959|0.1283859593|0.7334671254|0.5217122865|1.14271101|0.9151246983|1.020348837|1.012987013|0.9527016214|0.8975435865|0.8855946229|0.9671675578|0.8682100669|0.9814804631|0.9997991386|0.8953785112|1.179474338|0.3870901712|0.9938719867|3.059385177|0.12667251|0.1178511302|0.5183302655|0.3559047457|0.114928015|0.0|0.4380185126|0.0|7.087428553|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.098070725|0.625|0.1812814405|1.032904515|0.748|3.195461844|4.370950594|0.9509775004|50.68959938|0.0|15.06663885|11.38785599|0.0|20.16532066|0.0|0.0|0.0|0.0|6.196843572|0.0|7.330398243|5.52022429|2.098070725|7.879637421|54.46|1.368055556|0.5766666667|0.3394557823|0.2395833333|0.1839490426|0.05530864198|0.07207207207|0.01696078431|0.04469974029|208.6147957|20.92910205|-2.484336522|0.7975392734|-1.507319615|0.712386875|-1.449186928|0.7827008808|-0.725989738|3.43|4.99|-4.45|0.0111|-4.25|0.0174|1.21e-06|5.400007822
1d_a5|FC(c1ccccc1c1nccc(c1)c1c[nH]nc1c1ccccn1)(F)F|C20H13F3N4|2.457665859|4.724154056|6.308823529|3.902573529|155.8750024|30.77|-0.6925|9.393887988|131.8366051|-0.3863306497|0.4527636588|0.02736766831|-0.1348451667|-0.03952716384|-0.05887260525|0.9247975328|0.4251453488|1.184033673|0.8885850991|0.9284895512|0.9334021943|0.3816135941|0.521371214|0.9172631565|0.9566455105|0.8655902833|0.9750702277|0.8483172744|0.9274748534|1.115299571|0.5034913966|0.9898869085|8.007387533|0.218993717|0.1178511302|0.4766635989|0.6613456138|0.1250241604|0.00389674804|0.4345941569|0.0|2.294445237|0.0|-4.455320158|0.0|0.0|0.0|0.0|0.0|0.0|1.845583635|0.6388888889|0.1823517306|1.150605697|0.862244898|3.195461844|4.370950594|0.9509775004|57.41613745|0.0|15.06663885|16.95130748|0.0|20.16532066|13.17124514|11.73975001|11.25737949|16.95130748|36.65915542|0.0|7.033916761|0.3890854014|0.0|7.879637421|54.46|1.993055556|0.9308333333|0.4839455782|0.4166666667|0.2942885488|0.209382716|0.07751937984|0.02164728682|0.0411490511|0.0|23.12540094|-4.065158494|0.7488543669|-1.397322452|0.8274175473|-1.340651251|0.874599753|-0.8885767545|3.95|5.48|-4.97|0.00396|-4.79|0.00589|4.86e-07|5.029978734
1e_a5|Cc1cccc(c1)c1nccc(c1)c1c[nH]nc1c1ccccn1|C20H16N4|2.434981486|4.319810774|3.558823529|2.489379085|148.84458|41.83|-2.75|9.001463567|66.57156082|-0.2010278609|-0.04592662797|-0.03778519869|-0.1598968571|0.08465367034|0.04537670511|0.7649114415|0.5284009055|1.127301394|0.9244627054|0.9603283174|1.001208094|0.9267630633|0.9490347121|0.8855946229|1.019133467|0.8682100669|0.9535203787|1.037926673|0.8795123302|1.071131178|0.3870630874|0.9938455743|3.059385215|0.1268445828|0.1178511302|0.5183302655|0.2749716524|0.0761440227|0.0|0.4373949292|0.0|7.057280471|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.140024172|0.625|0.1812432276|1.030489884|0.748|3.195461844|4.439822782|0.8821053129|50.68959938|0.0|15.06663885|11.38785599|0.0|20.16532066|0.0|0.0|0.0|0.0|6.196843572|0.0|7.32469351|5.513977316|2.085917374|7.235214526|54.46|1.118055556|0.6044444444|0.2806802721|0.2552437642|0.1395817586|0.08|0.06606606607|0.01777777778|0.0437583038|208.2106733|22.95538616|-2.878147589|1.226665277|-1.717431671|0.8246801116|-1.260821538|0.5270327281|-0.8125903502|3.43|4.99|-4.45|0.0111|-4.25|0.0174|1.21e-06|6.718966633
