Molecule|SMILES|Formula_x|SpDiam_A|AATS5d|AATS7s|AATS8s|AATS1i|AATS2i|AATS3i|AATS4i|AATS6i|ATSC1dv|ATSC8dv|ATSC1d|ATSC7d|AATSC0v|MATS6s|MATS7s|MATS8s|GATS2c|GATS3c|GATS8c|GATS1dv|GATS3dv|GATS4dv|GATS6dv|GATS7dv|GATS8dv|GATS1d|GATS2d|GATS5d|GATS2s|GATS3s|GATS4s|GATS6s|GATS1v|GATS2v|GATS5p|GATS6p|GATS7p|GATS1i|GATS2i|GATS3i|GATS4i|GATS5i|GATS7i|GATS8i|RNCG|RPCG|Xc-3dv|Xc-5dv|Xc-6dv|AXp-0d|SdssC|SsNH2|SdO|SssO|SssS|SaaS|SddssS|MAXaaCH|AETA_alpha|AETA_beta_ns_d|ETA_dAlpha_B|ETA_epsilon_5|ETA_dEpsilon_D|IC1|CIC1|CIC2|ZMIC2|PEOE_VSA1|PEOE_VSA4|PEOE_VSA6|PEOE_VSA9|SMR_VSA1|SMR_VSA3|SMR_VSA4|SMR_VSA9|SlogP_VSA2|SlogP_VSA3|SlogP_VSA4|SlogP_VSA10|EState_VSA4|EState_VSA5|VSA_EState8|VSA_EState9|AMID_C|TopoPSA(NO)|GGI6|GGI7|JGI4|RNCS|Mor02m|Mor03m|Mor13m|Mor26m|Mor30m|Mor31m|MOMI-Z|MLOGP|ESOL_Solubility_(mg/ml)|Ali_Log_S|pIC50
4S4l_a46|CCc1cccc(n1)c1nn2c(c1c1ccc(cc1)O)[C@@H](C(C2)(C)C)C|C22H25N3O|4.99633447|3.066666667|2.466666667|2.283702409|145.045857|151.7808163|154.5847109|162.0658088|153.7869852|91.43252595|-111.1868512|18.88696655|-25.21607074|52.22564214|-0.09577186839|-0.004723994585|-0.001318857314|0.8204296587|0.923798806|0.9197600469|0.4745684031|1.043212565|1.08311348|1.36831172|1.206264518|1.110483351|0.7604015041|1.435418941|1.159934498|0.5303073254|0.8992749702|0.7568720209|0.7937709652|0.9811979846|0.847892995|0.8060504642|1.15128987|1.17929948|1.151053834|1.150658022|1.213894295|0.9923983499|0.9381128886|1.083114681|0.9984535941|0.2926393097|0.168850319|1.762182231|0.4665289338|0.1020620726|0.7105510391|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.055152759|0.4820512821|0.01923076923|0.01794871795|0.7580246914|0.01761633428|3.303997161|2.368428181|1.346490872|28.37327328|5.106527395|5.098681808|45.89405|11.38785599|5.106527395|14.76446326|5.414990469|28.26427081|19.87099066|12.96557803|5.414990469|0.0|41.174265|5.693927995|9.890925645|0.0|1.737281155|50.94|0.8785034014|0.6823270975|0.04949864499|124.1941533|18.79239773|-3.597444181|-1.302169865|-0.04458693|0.1663626326|0.09362744359|1856.890625|3.06|0.0027|-5.28|6.583359493
25_a47|CNC(=O)n1ncc2c1c(ccn2)Nc1cc(ncc1C)c1cc(Cl)ccc1F|C20H16ClFN6O|4.901125933|3.333333333|3.113809302|3.277798354|150.0319234|156.206539|159.1603498|163.8868928|157.2446397|65.18427069|-23.33912513|12.7037037|-6.987654321|46.3161155|-0.05211959135|-0.04499306922|-0.0777105292|1.015335711|1.096622441|0.9533240156|0.417852205|0.9684074836|1.133037745|1.040555871|1.076374292|1.101915485|0.6464552239|1.079793341|1.122695347|0.5895628167|0.9125290559|1.227973926|0.828845394|0.8172758043|0.7600882234|0.9168437758|1.101681489|1.015941578|1.139013548|1.067534446|1.107127807|1.009989936|0.8945610523|0.9597458825|0.9918291265|0.1566042528|0.1515873498|0.8850253181|0.1293264808|0.0|0.7083876247|-0.3850112797|0.0|12.1382594|0.0|0.0|0.0|0.0|1.739051451|0.4735632184|0.05172413793|0.02643678161|0.8344086022|0.03685576567|4.116868586|1.374984511|0.5137647884|28.00929632|10.63357721|9.780484743|11.60093989|17.57815784|9.184952232|25.06523039|0.0|11.25737949|32.82722828|0.0|12.74095804|20.55972478|5.563451492|36.12541969|1.87686333|1.525937163|1.441695765|84.73|0.7918367347|0.5303996599|0.04369565217|18.57797643|23.58636935|-3.649761866|-1.558879283|-0.2902369734|0.1614657941|-0.3975945656|1938.84303|3.08|0.00626|-4.99|7.8
3m_a32|O=C1CCC(CC1)c1nc(c([nH]1)c1ccc2c(c1)scn2)c1scc(n1)C|C20H18N4OS2|4.847452889|3.530612245|2.572892852|2.180371503|143.1073484|148.5630816|156.2282466|159.4922955|152.0573617|58.83544582|-20.63533608|9.197530864|-15.66666667|52.6718837|0.1072929272|-0.07268125226|-0.006720706816|0.9161994799|1.019279271|0.5987414776|0.4776343016|1.132702586|1.083286102|1.190040756|1.126390836|0.8920549413|0.7111836735|1.114325581|1.107183673|0.6185304277|1.262830874|1.145185725|0.5796535401|0.799338894|0.9009137659|0.7666573462|1.080293227|1.167652913|1.064889858|1.154575111|0.998971234|1.017156935|0.9309585878|1.067321304|1.019620465|0.1884912493|0.09272645569|1.020040897|0.1433457877|0.0|0.6807446078|0.3652299085|0.0|11.61305256|0.0|0.0|3.260796266|0.0|2.16533074|0.5037037037|0.0|0.0|0.7892857143|0.01812169312|3.888764974|1.603088122|0.7002172223|31.8231755|4.983978521|0.0|6.066367068|21.4210879|4.794537184|19.93591408|0.0|21.95893118|25.71915903|4.794537184|6.9237372|0.0|56.53552755|0.0|2.003334106|0.0|1.570395305|71.53|0.5764172336|0.4175878685|0.03962962963|6.809623619|28.07042095|-4.266136945|-1.042451766|-0.1742769619|-0.03938169315|0.3845302451|2877.676418|1.74|0.00547|-5.94|7.638272164
12z_a30|COc1c(cccc1OC)CNc1sc(c(n1)c1cccc(n1)C)C1=CN2[C](C=C1)N=C[N]2|C24H22N6O2S|4.849748974|3.255813953|2.519444444|2.7|147.1267119|155.4926101|153.8604697|154.7423056|160.5518811|82.06887052|3.831037649|17.56826446|6.114049587|49.5433796|-0.08323872643|0.2263720605|0.02008862009|1.327952892|0.9690716316|0.9042829602|0.5032986119|1.046754328|1.188428787|0.8343994904|0.7392863864|0.918081473|0.5502299156|0.9868649161|1.038885702|1.102670439|0.9181392224|1.130769684|1.02427245|0.8848085675|0.720369697|1.119548288|1.050322085|1.146020669|1.246454741|0.9825257012|1.083243039|1.223509617|1.115057542|0.9748046223|1.041018816|0.1700935143|0.07625739634|0.9503966762|0.1474660367|0.0|0.6904812668|0.9961268768|0.0|0.0|10.98224063|0.0|1.571304065|0.0|2.004500121|0.4818181818|0.04545454545|0.01818181818|0.8117647059|0.01550802139|3.817215782|1.964143932|0.950266591|32.34373128|14.79051451|5.425791397|35.61190719|24.79067027|9.473725908|20.40266096|4.992404733|22.88687966|35.53500001|6.544756406|13.08951281|5.13155848|44.39282129|0.0|2.515238238|3.277664584|1.516857384|85.97|0.614829932|0.5538548753|0.0405664488|51.01493161|27.34525962|-4.56770909|-1.563893355|-0.261842053|0.2409274504|0.09389796053|2428.673969|2.2|0.00456|-5.61|7.361510743
8c_a12|Cc1cccc(n1)C1=N[C](c2c([N]1)cccc2)Nc1ccncn1|C18H14N6|4.891060676|3.630136986|2.99037037|2.74122807|147.6597441|154.227354|159.5573022|161.0192456|160.1587867|47.08864266|-54.63157895|7.448753463|-16.09695291|46.98803993|-0.2066546506|-0.00516405587|-0.1611358046|0.8574544048|1.408271098|0.8827740625|0.4569783198|1.030181624|1.032986111|1.232686454|1.124166667|1.116319444|0.6440983192|1.022698286|1.172581447|0.7710272897|1.110024155|1.004315367|1.266674903|0.8402111501|0.8889295951|0.8922523832|0.7707129968|1.198120757|1.318212088|1.087166525|1.116058481|1.047699619|1.089160597|1.110344745|0.9786281673|0.1807824039|0.1119108147|0.5008190953|0.04768127491|0.0|0.681465016|0.5777371504|0.0|0.0|0.0|0.0|0.0|0.0|1.978480726|0.475|0.02083333333|0.025|0.78|0.02|3.406502028|1.841425486|0.8818361843|28.5027466|5.316788604|0.0|24.26546827|5.687386275|0.0|20.26872417|4.992404733|0.0|20.78755535|0.0|13.08951281|11.50524905|22.63869376|6.327320075|1.949005391|0.0|1.572859872|77.16|0.4081632653|0.2847222222|0.03878787879|24.49498847|25.72915618|-3.338179894|-1.067179875|0.01256399008|0.3807353364|-0.08304713585|1863.501835|2.02|0.0598|-3.47|7.397940009
16f_a32|CCCCOC(=O)NCc1nc(c([nH]1)c1ccc2c(c1)scn2)c1scc(n1)C|C20H21N5O2S2|4.831551496|3.412371134|2.789948692|2.688571257|146.5993687|154.1669417|159.7211343|160.2334063|157.6714408|75.11964444|26.19964444|11.87|-5.64|51.66154758|-0.1033774514|-0.1345191316|0.08512529267|0.8909175888|1.07023076|0.8003754203|0.4779477044|1.034606877|1.101335129|1.173792156|1.065235378|0.8960468008|0.6650115856|0.9456140351|1.107795261|0.5603797909|0.915101555|1.376825005|1.392880882|0.8749425937|0.8701675144|0.827745925|1.15118977|0.8922866148|1.228012266|1.106504655|0.8681295929|1.058849269|1.006497601|1.038845107|1.050911894|0.1756174026|0.1589936585|0.8298151429|0.1110709264|0.0|0.6971368173|-0.4359976129|0.0|11.85223036|5.145563254|0.0|3.1530174|0.0|2.097914513|0.4942528736|0.0|0.005747126437|0.8053763441|0.03485354097|3.995408502|1.648447688|0.5652932501|29.79848615|15.03763008|0.0|19.41092589|34.57272627|9.531400138|25.25270269|0.0|21.95893118|32.63603612|11.28161936|6.9237372|4.794537184|50.71112305|0.0|4.691401677|0.0|1.431447135|92.79|0.6370068027|0.4930909864|0.03995833333|36.04326419|28.99992128|-5.985861375|-0.7117091594|-0.09575072774|0.2428381953|0.2028940593|2421.485615|1.34|0.00457|-6.95|8.040958608
2_a49|Nc1ccc2c(c1)nccc2c1c2CCCn2nc1c1ccccn1|C20H17N5|5.002782686|3.840425532|2.43079922|2.243333333|146.706832|150.4211916|157.2180287|155.624632|156.0129653|53.6553288|14.71655329|11.6122449|-10.05102041|49.63941333|-0.1178067524|-0.111457323|0.08409987397|0.9749569999|1.024612699|0.6434846924|0.4743616174|1.040906118|1.105480018|1.245755025|1.078065299|0.9164666449|0.5510343119|0.9644239901|1.400466752|0.7001265587|0.9690291201|0.8739925742|1.004089861|0.80721541|0.8953403162|1.014284157|1.122149969|1.189776802|1.055773505|1.205106589|0.9399790296|0.9861356458|1.176638495|1.038318774|0.9073254434|0.2401462188|0.09410124994|0.6378313761|0.130682846|0.0|0.6721101656|0.0|5.937321415|0.0|0.0|0.0|0.0|0.0|2.070572562|0.48|0.02|0.02|0.7444444444|0.03555555556|3.572187138|1.820130285|0.8012258203|27.10759439|5.733667477|5.098681808|12.13273414|11.21062871|0.0|19.74844179|0.0|22.51475897|19.74844179|12.96557803|0.0|5.687386275|52.92801834|11.25737949|0.9634237738|0.0|1.703290391|69.62|0.4654875283|0.2864583333|0.03872628726|89.25961711|19.72200878|-2.909515047|-1.337104184|-0.135393362|0.324797326|-0.1713641244|1931.093636|1.88|0.0421|-3.53|7.229147988
18a_a22|Cc1cccc(n1)c1nn(cc1c1ccc2c(c1)nccn2)CC(=S)Nc1ccccc1|C25H20N6S|4.876664293|3.446428571|2.713833492|2.589976983|145.560325|150.7520497|156.5390026|155.8494569|157.8136342|56.75805391|0.8027613412|9.136094675|-6.461538462|50.40263578|-0.03525356625|0.09928470844|-0.0421398553|1.307613246|1.182502241|1.179218062|0.5338529013|1.102882377|1.046089306|1.07260214|1.033053036|0.9775824878|0.7010103383|1.131203008|1.113827538|0.8845624423|1.21797018|0.9211550059|1.058993957|0.8105966151|0.8869107625|1.108727882|0.9473605507|0.9889785624|1.106744432|1.255474299|0.9948518972|1.041741393|1.142098622|0.9807791387|1.024371889|0.1626234389|0.0779721243|0.915641771|0.07129411522|0.0|0.6848636974|0.6790551438|0.0|0.0|0.0|0.0|0.0|0.0|2.03988502|0.4916666667|0.015625|0.008333333333|0.7686868687|0.01464646465|3.475031166|2.225408552|1.169396833|36.57587505|5.316788604|5.098681808|42.54970879|23.27208584|0.0|24.73242031|0.0|22.51475897|29.72092241|6.544756406|6.9237372|5.687386275|44.92947468|0.0|2.431664893|0.0|1.63637924|68.52|0.7413151927|0.474029195|0.0381678487|21.57365644|28.00048187|-3.436424346|-1.251029408|-0.348939037|0.5026020939|-0.3174309568|3201.186331|2.13|0.00305|-5.59|7.886056648
3t_a32|CCCC(=O)CCc1nc(c([nH]1)c1ccc2c(c1)scn2)c1scc(n1)C|C20H20N4OS2|4.831538567|3.340206186|2.479275935|2.536344167|143.8342162|150.5906385|157.9759516|157.6851889|156.9293981|71.19983904|-35.60982848|11.84065188|-11.35400634|53.44415339|-0.06582273275|-0.01224650426|0.04663802084|0.9410499501|1.177159127|0.7233211652|0.4586706659|1.138548365|1.046151011|1.11569112|1.089646922|1.04105992|0.6611620795|1.018650878|1.073536366|0.6442035185|1.388200894|1.278591789|0.9244687619|0.855234519|0.8887542334|0.8653392236|1.050497638|0.9560124957|1.121664671|1.172867144|0.9136092057|1.035612272|1.050766493|0.9964699958|0.9559912031|0.1843532327|0.09062556891|0.8902105489|0.1110709264|0.0|0.6963983015|0.2853449797|0.0|11.9107451|0.0|0.0|3.217612154|0.0|2.13540958|0.5037037037|0.0|0.0|0.7892857143|0.01812169312|3.784859663|1.769729189|0.7186050534|29.93570488|4.983978521|0.0|12.99010427|21.4210879|4.794537184|19.93591408|0.0|21.95893118|25.71915903|11.21535881|6.9237372|0.0|50.11470593|0.0|4.015279208|0.0|1.537519983|71.53|0.6370068027|0.4930909864|0.03995614035|29.01030548|26.00988528|-3.754171496|-0.9584610654|-0.149519295|0.02413719429|0.3617843353|2211.254099|1.74|0.00462|-6.48|8.045757491
13_a15|Cc1nc(c2ccccn2)c(cc1C)Oc1cccc(c1)Nc1cccc(c1)N1C=COC=C1|C28H24N4O2|4.832276594|3.161764706|2.650879297|2.412470024|144.7680142|150.4389202|156.0683138|155.6795945|154.9829748|71.95005945|15.45422117|12.16646849|-7.663495838|50.43102803|-0.1277507076|-0.1488620233|0.008210506092|1.279293738|1.336051257|0.6386113515|0.5290962746|1.156406583|0.9981005603|1.208969805|1.085982714|0.887397536|0.6694428793|1.218094978|1.074789687|0.8642353936|1.195015165|0.9160080046|1.176446598|0.8862713143|0.9136421318|0.9023790653|1.009444288|1.07735736|1.239575284|1.250106768|1.000537192|1.018772124|0.9423487783|1.00656217|0.9683847604|0.1808437435|0.06412910753|0.8192972001|0.1170048358|0.0|0.6861721141|0.0|0.0|0.0|11.4329758|0.0|0.0|0.0|2.069405377|0.4784313725|0.02941176471|0.02156862745|0.7780952381|0.01406162465|3.327445119|2.530535876|1.298003664|35.31202653|19.69042424|0.0|18.19910121|5.693927995|9.473725908|9.967957042|0.0|22.88687966|9.967957042|4.736862954|13.8474744|17.06215882|39.7073943|0.0|4.021741318|0.0|1.711287884|59.51|0.7665306122|0.4305555556|0.02920634921|134.2115193|31.06062996|-4.526956905|-2.150020148|-0.5937147029|0.547376715|-0.2506254467|1933.406554|2.52|0.000357|-6.32|8.22184875
12q_a36|Clc1cccc(c1)NCc1nc(c([nH]1)c1cccc(n1)C)C1=CN2[C](C=C1)N=C[N]2|C22H18ClN7|4.848631425|3.504854369|2.690301413|2.693615406|148.829875|154.0428157|159.3485211|160.2376254|161.366959|56.22153635|-28.36796982|8.715277778|-6.723958333|48.24675953|-0.0121023178|-0.03529784179|0.002340395607|1.128063806|1.075611833|1.002302014|0.5144859286|1.116996684|1.047335566|1.002854589|1.110963748|1.021555492|0.6960964409|1.119086918|1.136009274|0.8075805128|1.145754958|1.092498614|1.083469591|0.8057494171|0.8696137268|1.050240986|0.9541559048|0.8886911254|1.250822375|1.212996507|0.987073778|1.079185559|1.149158784|0.9259704724|1.049798519|0.1638606211|0.09584238085|0.8622267653|0.06365387513|0.0|0.6833808251|0.9273719241|0.0|0.0|0.0|0.0|0.0|0.0|1.992852164|0.4838095238|0.03333333333|0.01619047619|0.7839285714|0.03226190476|3.731887484|1.853075017|0.7767544274|29.60708047|10.30076712|5.425791397|29.80969413|23.62654039|0.0|25.38663948|4.992404733|11.38785599|26.29938345|6.544756406|13.08951281|5.687386275|46.02638289|6.338535363|2.493400423|0.0|1.540524996|83.3|0.614829932|0.5130385488|0.0428042328|29.76619354|27.98927489|-3.974353925|-1.370427698|-0.3117299743|0.4411206675|-0.1602852589|2255.011763|2.51|0.0106|-4.44|8.22184875
3i_a32|Cc1csc(n1)c1nc([nH]c1c1ccc2c(c1)scn2)C(F)(F)F|C15H9F3N4S2|4.853464981|4.1|5.453186535|4.534979424|147.4612651|157.7221058|159.9476082|159.1225334|162.9607215|40.2265075|-81.96755433|3.752066116|-11.12396694|43.86052541|-0.02532760127|-0.2289025083|-0.337053202|1.066337923|0.6916775797|0.8996855229|0.3964611406|0.7824128347|0.8466251836|1.087901579|1.329232471|1.56203012|0.9346405229|0.9322033898|1.175490196|0.3591895554|0.4570906609|0.8341697233|1.049784255|0.7117645346|0.7793836392|0.9520079746|1.339381988|0.9366503436|0.8505278771|0.7492637709|0.5185500431|0.9734528773|0.9434064182|1.424684863|1.45619129|0.1746651557|0.2350145504|0.8991335537|0.1350287976|0.003018408053|0.7040406978|0.0|0.0|0.0|0.0|0.0|2.703659126|0.0|1.810150227|0.4843253968|0.0|0.01567460317|0.903047619|0.02512698413|3.995024711|1.049369409|0.4928685608|36.71808007|4.983978521|13.17124514|6.066367068|21.4210879|13.17124514|19.93591408|0.0|21.95893118|19.93591408|6.176298517|6.9237372|13.17124514|15.91054863|22.67357176|1.792035689|0.0|1.332445565|54.46|0.7413151927|0.5721017574|0.05052380952|31.96666154|30.5186832|-6.198717848|-0.5802035465|-0.309865363|0.155164361|0.1592967637|2275.114305|2.09|0.00251|-6.27|8.236572006
6_a4|CC(c1cccc(n1)c1nn2c(c1c1ccnc3c1cccc3)CCC2)C|C23H22N4|4.998950662|3.634782609|2.343209877|2.098566308|144.1851809|150.8419307|157.1409259|157.1307331|156.3895983|84.22907122|-138.755935|15.6122449|-22.40816327|52.07746353|-0.0723920825|-0.1537992578|-0.1695336829|1.291044865|1.145307783|1.07729835|0.4237798681|1.048971596|1.191190135|1.223242147|1.309652846|1.242377808|0.5886792453|1.006451613|1.32173913|0.7820508886|0.977530557|1.294388551|1.169309747|0.9097212439|0.8877379939|1.07607442|1.069253308|1.01391603|1.131625525|1.189452481|0.9769784468|0.9299587479|1.228789108|0.9765857501|0.9516078848|0.1811246968|0.08022885623|0.9048170651|0.2052184453|0.0|0.6807446078|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.151216564|0.4851851852|0.0|0.01481481481|0.7592592593|0.0|3.34144599|2.273263854|1.066625765|29.28526947|0.0|5.098681808|38.11294267|11.21062871|0.0|19.74844179|0.0|22.51475897|19.74844179|12.96557803|0.0|0.0|41.98488435|22.20705519|5.33564435|0.0|1.785102788|43.6|0.5251247166|0.4453656463|0.03528395062|10.62986842|14.69025353|-4.575509382|-1.338907896|-0.1111993468|0.2818209518|0.04606378681|2086.58422|3.09|0.00274|-4.91|5.886056648
12av_a36|CC(=O)Nc1ccc(cc1)NCc1nc(c([nH]1)c1cccc(n1)C)C1=CN2[C](C=C1)N=C[N]2|C24H22N8O|4.84862861|3.292682927|2.714285714|2.789990421|150.1287662|155.577371|160.8336168|160.1316994|162.70947|75.49586777|-30.43801653|11.33190083|-7.836033058|47.59726111|-0.06916580264|0.03184452403|-0.01353165484|0.9914120486|1.168480885|0.8860151522|0.4701755915|1.19744908|0.9728418609|0.9851563148|1.02001469|0.9872794965|0.7054229688|1.158493597|1.076028109|0.5717072487|1.302360769|0.6744874859|0.8858995568|0.871503092|0.9051268693|1.105722788|0.9531900847|0.8993950898|1.310822657|1.247799371|0.9763069501|1.060873201|1.137021822|0.919064009|1.021017094|0.134539768|0.07868413042|0.8586399347|0.06365387513|0.0|0.6904812668|0.8135728293|0.0|11.20180083|0.0|0.0|0.0|0.0|1.98359253|0.4707070707|0.0303030303|0.02929292929|0.7768518519|0.04335016835|3.765946344|2.01541337|0.9461654549|30.46303494|15.61755573|5.425791397|12.14238718|23.62654039|4.794537184|25.38663948|4.992404733|11.38785599|32.20656318|11.33929359|13.08951281|11.37477255|51.71376917|13.26227256|3.944364098|0.0|1.520040716|112.4|0.6931972789|0.6067885488|0.04250591017|33.07316149|31.70917809|-3.795521347|-1.560207532|-0.2816104061|0.3924517219|-0.1512194368|2114.754709|1.49|0.0997|-3.54|7.408935393
13f_a6|N#Cc1ccc(cc1)NCc1[nH]c(c(n1)c1ccc2c(c1)nccn2)c1cccc(n1)C|C25H19N7|4.874762888|3.428571429|2.784425451|2.87962963|146.2217091|150.9941239|157.9963401|158.5402442|159.9072869|55.5171088|-23.45905421|9.852748943|-7.83160323|47.91974111|0.03965672389|-0.08469110507|-0.0283177358|1.161434476|1.029803856|0.9587730547|0.4816028966|1.128865679|1.08711971|1.017586478|1.112031134|1.008931429|0.6668742217|1.167654302|1.138392857|0.565111774|0.7913171568|1.048155457|0.6112380475|0.8091796514|0.9053723345|1.04259701|0.945187391|0.956465875|1.182217953|1.209208366|0.9438083753|1.101271972|1.132323358|0.9473387046|1.040676543|0.1627685423|0.07234939331|0.7702072531|0.06541342195|0.0|0.6848636974|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.004272784|0.478125|0.015625|0.021875|0.7588235294|0.02867647059|3.518533745|2.153891597|0.9798856559|32.01951086|10.30076712|5.261891555|12.13273414|46.29261463|0.0|24.9198926|0.0|28.71445679|24.9198926|6.544756406|18.25485007|5.687386275|50.88435568|0.0|2.468875052|0.0|1.643342141|103.17|0.5731972789|0.6198625283|0.045|26.81160078|31.05677271|-3.032394041|-1.691975118|-0.296404184|0.4181105421|-0.3103246066|2240.776417|0.92|0.00688|-5.11|7.37675071
13b_a5|O=C(c1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1)N1CCCC1|C24H21N5O|4.829546089|3.214285714|2.571502058|2.738186462|145.7067382|151.6137345|156.37107|157.4324521|156.6818106|56.14225298|7.515570934|9.848135333|4.664359862|49.81677993|-0.009627654773|0.1808050426|0.0343192096|1.243690159|0.9502277529|0.9464610362|0.497389566|0.9685898804|1.194143801|0.85767488|0.7624211263|1.009029271|0.6402910121|1.136000183|0.9997217726|0.6392098823|0.7833325328|1.845119202|0.5152415267|0.8696314784|0.9353946377|0.9692850158|1.112608775|1.008792341|1.151940887|1.121316418|0.9938109531|1.028525835|1.028534782|0.927436797|1.079008805|0.1647122674|0.1232240191|0.6646168733|0.1141803114|0.0|0.6779429349|0.1103332676|0.0|12.57046485|0.0|0.0|0.0|0.0|2.036301178|0.4777777778|0.0|0.02222222222|0.776344086|0.0158781362|3.485192498|2.187232844|1.029986765|30.97901559|4.899909731|5.098681808|18.19910121|11.38785599|4.794537184|25.06523039|0.0|33.77213846|44.06192293|0.0|0.0|0.0|65.26674601|0.0|1.70930694|0.0|1.681192074|74.77|0.4889342404|0.375885771|0.02468599034|5.714651908|25.06192138|-3.765976897|-1.28441172|-0.1590448152|0.09794405514|-0.1432646107|1501.221143|1.96|0.0148|-4.24|6.958607315
11_a33|COc1c(ccc2c1scn2)c1[nH]cnc1c1scc(n1)C|C15H12N4OS2|4.910387355|3.458333333|2.486899863|2.251904387|144.8461519|151.8648635|150.7487986|150.636112|159.3276859|48.28335256|-13.95732411|12.85813149|-0.7404844291|50.29720814|-0.2139476687|0.01353973102|0.003391834544|1.297768655|1.028937512|0.7301898593|0.5054296991|1.100078878|0.9549125168|1.240070127|0.9687005458|1.082081187|0.4684937747|0.8798455056|1.181882022|1.101451133|1.113650269|0.7846838606|1.215957118|0.7571544373|0.6466701938|1.257852218|0.9981461124|0.8849571512|1.1141732|0.9549874775|0.9735926253|1.129838285|1.237480688|0.9167166644|0.8084894432|0.2606616204|0.08831872632|0.725274435|0.1481461046|0.0|0.6865492513|0.0|0.0|0.0|5.642458428|0.0|3.162996058|0.0|2.025209357|0.5045454545|0.02272727273|0.0|0.8086956522|0.02312252964|3.973512754|1.113950088|0.3973463237|29.48125437|9.720841475|0.0|0.0|34.85820552|4.736862954|19.93591408|0.0|27.70844301|27.04571163|0.0|6.9237372|0.0|43.61899164|0.0|1.982426255|1.68211858|1.434121342|63.69|0.4499319728|0.2213718821|0.0349845679|46.47671984|16.12653736|-2.200445113|-0.4728017355|-0.5316492183|0.1067585804|0.1324743873|1133.66682|0.89|0.0136|-5.48|8.318758763
4j_a46|CCc1cccc(n1)c1nn2c(c1c1ccc(cc1)OC)[C@@H](C(C2)(C)C)C|C23H27N3O|4.998607252|2.959183673|2.333333333|2.132177479|144.9123329|153.4797643|154.1425181|160.9836039|155.0059275|103.6831276|-120.5281207|21.34259259|-22.9845679|52.36677267|-0.1273234757|-0.09056558992|-0.06182324206|1.366151007|1.011338313|0.9005753632|0.45736321|1.079647709|1.089245759|1.304575019|1.205793118|1.145826965|0.7194570136|1.403646526|1.115892511|0.8395811024|0.9797335017|0.9858033123|1.104807158|1.03106298|0.7990671085|0.840829089|1.103886569|1.169086413|1.229350002|1.076933532|1.212402654|1.033692478|0.9567180374|1.084413833|1.060594075|0.288130478|0.06891200191|1.755688013|0.4665289338|0.1020620726|0.710423474|0.0|0.0|0.0|5.34536049|0.0|0.0|0.0|2.12688374|0.4827160494|0.01851851852|0.01728395062|0.7728395062|0.0|3.204118413|2.550769089|1.359739296|28.59900874|4.736862954|5.098681808|45.89405|18.49765353|4.736862954|14.76446326|5.414990469|28.26427081|21.87426081|12.96557803|5.414990469|0.0|35.79687385|16.82083098|10.01501515|1.697242727|1.743028969|39.94|0.8785034014|0.6823270975|0.04812661499|65.03288803|23.85979925|-2.864225473|-1.171665473|-0.1599951896|0.2309254536|0.06576235092|2730.165562|3.28|0.00176|-5.38|6.09420412
13_a1|OCc1ccc(cc1)c1[nH]c(c(n1)c1ccc2c(c1)OCO2)c1ccccn1|C22H17N3O3|4.852978103|3.484848485|3.281362007|2.834951456|144.7145245|149.6642199|152.5271604|157.7635292|153.7912399|32.80938272|-33.29728395|9.56|-8.08|48.14587742|0.0616559999|0.03311410074|-0.0517297209|1.129931452|0.7102729069|0.9191334172|0.581765852|0.9607755311|1.026234963|0.9352703157|1.029913224|1.00987523|0.605766116|1.091269841|1.102292769|1.009915168|0.6202720176|1.033961717|0.5215529602|0.8044565653|0.8694638364|0.8072095717|0.9318389133|1.016117371|1.114855783|1.043008223|1.193769321|1.16078432|0.9545792999|0.938239554|0.997034652|0.177140631|0.09013364872|0.6412220484|0.08126954398|0.0|0.675859803|0.0|0.0|0.0|10.94096525|0.0|0.0|0.0|1.967029597|0.4714285714|0.0|0.02857142857|0.79|0.035|3.508008013|1.983845083|0.9604284655|30.69188902|19.56423182|0.0|30.33183534|23.68866595|14.5802533|14.95193556|0.0|45.53211513|26.85140526|6.606881965|0.0|0.0|45.34605479|0.0|0.2450124868|0.0|1.66738319|80.26|0.4309750567|0.3229166667|0.03638211382|144.5898277|27.50170396|-3.094818029|-1.850104804|-0.4568988222|0.3038174902|-0.3984043797|1906.199825|1.74|0.017|-4.29|6.585026652
