pIC50,AATS2s,AATS3d,AATS3v,AATSC0c,ATSC0i,ATSC8d,AXp-1d,BCUTi-1h,BCUTi-1l,BCUTs-1h,BCUTs-1l,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,ETA_dEpsilon_C,GATS1c,GATS2dv,GATS3d,GATS3p,GATS5c,GATS5dv,GATS6d,GATS6i,GATS6v,GATS7c,GATS7d,GATS8d,GGI5,GGI8,GGI9,IC2,JGI3,MATS1c,MATS2s,MINaasC,Mor10m,Mor11m,Mor12m,Mor16m,Mor21m,Mor22m,Mor23m,PEOE_VSA11,PEOE_VSA2,PEOE_VSA3,PEOE_VSA7,SMR_VSA5,SMR_VSA6,SaaNH,SdCH2,SdS,SdsCH,SdsN,Silicos-IT_Log_P,SsCH3,SsOH,SsssCH,TASA,TSRW10,VSA_EState7,Xc-4dv,Xc-5d,Xch-6d,iLOGP
8.530177984,3.342034806,3.762376238,240.1464297,0.01324773915,92.12034184,-5.5,0.4333802246,14.69649764,10.31321773,6.027276828,1.197963748,0.0,0.0,16.36981637,33.4626691,-0.1087121212,1.48786674,0.8642041337,1.038913194,0.9503412415,1.149548838,1.022091289,1.090206186,0.8837187312,0.8815499275,1.31073082,1.177918266,1.109097127,1.035,0.3361048123,0.2365740741,4.84987474,0.03458333333,-0.4510651777,0.02880026946,0.5828935798,0.9271141027,1.055728534,1.382389201,0.5337153749,-0.02581984072,-0.1867098999,-1.063335899,10.75961411,4.983978521,14.18117935,73.23599868,6.9237372,5.316788604,0.0,0.0,5.603112534,0.0,0.0,3.4,1.943960139,0.0,0.0,652.2708148,84.02002454,5.248508789,0.0,0.3928227826,0.5680413817,3.27
6.863279433,2.556712963,3.253968254,201.2122566,0.01218053691,76.56192824,-23.07420223,0.4276901838,14.69232742,10.94631401,6.002808455,1.134637095,0.0,11.1645023,5.917906046,12.13273414,-0.05185185185,1.3264719,0.8488242435,1.154411,1.103688799,0.6854834195,1.199751581,1.363162691,1.191458704,1.154318841,0.7241267002,1.17816204,1.031773903,1.341111111,0.4167375283,0.1625,4.32593447,0.06296296296,-0.3888343976,0.1412534912,0.276479125,1.140070661,0.4978427345,0.5661235179,-0.0108336606,-0.3263043465,-0.1876118722,-0.461662646,0.0,9.665781456,0.0,41.66473186,46.57843287,0.0,0.0,0.0,0.0,0.0,0.0,4.64,8.98611209,9.704155719,0.3906582,529.0184531,78.12176973,0.9021649974,0.2041241452,0.7194749337,0.6498253634,3.24
8.346787486,3.231481481,3.534883721,220.6938086,0.02349506882,80.06494255,-3.25,0.4378453864,14.55718452,10.31100271,7.008273656,0.6094207635,6.093240071,6.544756406,12.43128646,29.59730896,-0.131308642,1.74623453,0.8322481353,1.028571429,0.7422613401,0.8155949831,0.9937862515,1.058319957,1.116244042,1.013928287,1.188532639,1.112836439,0.9772727273,0.6216666667,0.2849899219,0.2253240741,4.998871107,0.04148391813,-0.697601261,0.1766664096,0.6438033825,0.5690124001,0.2116201703,0.6616526061,0.956716263,0.3507143007,-0.4924710624,-0.8396554321,0.0,0.0,19.74647275,25.98020854,20.39223081,6.606881965,3.329674745,0.0,0.0,0.0,0.0,5.64,3.724182381,0.0,0.0,537.3049445,79.05597908,-0.4646550203,0.0,0.2749716524,0.5997530532,3.14
7.721246399,2.681423611,3.201612903,193.9435437,0.00952783564,84.70278826,-2.934171598,0.4353123024,14.69086157,10.94553751,3.059396814,1.338814635,0.0,0.0,0.0,6.196843572,-0.05316455696,1.194198336,0.9970181298,1.156476033,1.034611173,1.218952983,1.053242671,0.9478490747,1.02639113,1.111224626,0.7458488837,0.9125647244,1.147224225,0.7158333333,0.1703278534,0.08031635802,4.728721929,0.02893518519,-0.1752454657,-0.003381298756,0.8506584198,1.664326377,0.5754739429,1.061745154,0.1317249877,-0.400180675,-0.07473782537,-0.6997649482,0.0,19.96654858,0.0,61.32352731,19.38639965,13.08951281,2.981252568,0.0,0.0,0.0,0.0,5.12,0.0,0.0,0.0,631.9890688,79.92636377,8.210666161,0.0,0.2749716524,0.5068735754,2.96
7.744727495,2.945876289,3.539130435,218.6270054,0.01425990228,91.83830858,-8.617283951,0.430872001,14.63947554,10.9463292,3.057290481,1.414050045,0.0,0.0,6.544756406,11.34744789,-0.06522875817,1.614537504,0.8954753723,1.256278967,1.016243293,1.052344809,0.8079508318,0.8716751269,1.01376344,0.8713979047,1.343630671,1.044114092,1.101221716,0.7780555556,0.3699058327,0.284691358,4.671011113,0.04166666667,-0.5050139881,0.1784708279,0.8406476757,1.168915645,1.031918563,1.307268539,0.533784022,-0.2319154741,-0.07327407429,-0.7873009664,0.0,4.983978521,14.98529578,56.17323589,27.315968,5.316788604,3.488592687,0.0,0.0,7.450218549,4.230493368,3.76,6.234086082,0.0,0.0,626.9885099,82.9374568,8.247745434,0.0,0.5072794607,0.5652352563,0.0
7.602059991,2.824874257,3.737704918,239.2637865,0.01259379638,52.02011626,0.8488888889,0.4242761519,14.69444878,10.31198323,7.008813497,0.6049127757,0.0,0.0,22.32839535,27.98491791,-0.1391952102,1.312315027,0.7842672618,0.9036043117,0.8815464797,1.378171601,1.372817274,1.117294521,0.9384347689,1.043814774,1.225572989,1.274107787,0.9760273973,0.6288888889,0.0625,0.04063271605,4.306890596,0.05421146953,-0.3910746654,-0.06778771907,0.5050670824,0.2676889898,0.5015735525,0.5020813714,0.5091494796,-0.2597468645,-0.2469768879,-0.2043286158,6.286160523,4.794537184,4.983978521,24.97437738,18.75954929,0.0,0.0,0.0,0.0,0.8197803288,0.0,4.3,0.0,0.0,0.5696147554,429.194703,74.67254665,3.202978204,0.0,0.3305272079,0.6939295108,2.73
5.387216143,2.79375,3.715789474,225.9332354,0.00922302494,70.46088527,-11.78366685,0.4208106875,14.69234521,10.93256969,3.04035729,1.397244298,0.0,0.0,0.0,0.0,-0.04735643815,1.267859783,0.9152960526,1.158204334,0.9374703434,0.8664987318,1.015531742,1.022088836,0.9890281718,0.9352391253,0.8969571366,1.280514706,1.037058824,0.6916666667,0.2537399219,0.120632716,4.600456034,0.05301490515,-0.1611694183,0.09766001641,0.9291283489,1.030475707,0.6061608911,1.178498005,0.6703998353,0.07330837888,-0.178717411,-0.7715673488,0.0,9.665781456,0.0,48.89504414,13.46849361,0.0,0.0,0.0,0.0,4.31662037,0.0,3.66,4.090610258,0.0,0.0,554.8099394,77.66568191,6.413636306,0.0,0.446626588,0.7368901919,3.28
6.230622674,3.130081301,3.676767677,226.9352718,0.01314508033,79.87373107,-6.151228733,0.4271823885,14.69268651,10.94458094,3.048132821,1.428244122,0.0,0.0,5.835619786,0.0,-0.06513157895,1.530857124,0.8478644385,1.094460227,0.9439580169,1.093858898,1.019410314,1.052041331,0.845972182,0.8117978139,0.9360240755,1.146248283,1.014867666,0.8577777778,0.3061303225,0.213132716,4.447824055,0.04302536232,-0.462561352,0.1753104549,0.7606616043,1.002834733,0.2811891045,1.616252822,0.312979311,-0.1868124156,0.02281449207,-0.7852770218,5.835619786,4.681802935,15.29317186,43.32193961,6.9237372,5.316788604,0.0,0.0,0.0,0.0,4.787256393,3.34,3.904079596,0.0,0.0,582.2289636,77.73864211,2.618415619,0.0,0.3836825234,0.5225714123,3.01
6.292429824,2.887786596,3.060344828,186.7914984,0.02260006806,84.34395807,-3.840156639,0.4417300497,14.55668423,10.31169788,7.008271675,0.6101352802,0.0,12.70012204,12.84164325,11.33678588,-0.1070546737,1.598578088,0.8285326585,0.9674438349,0.8144596116,1.031678254,1.068294492,1.09321087,0.9841060615,1.040843976,0.9912273102,1.060022494,0.9796069943,0.7327777778,0.3409312799,0.210632716,5.00594569,0.04253472222,-0.5508059373,0.09821073785,0.729180143,0.7977313507,1.0348764,0.603421699,0.5578884046,-0.2055198374,-0.2271864576,-0.5658566481,11.49902367,4.794537184,9.967957042,37.96448165,39.53076089,13.33769871,3.441384322,0.0,0.0,0.0,0.0,6.04,4.019216738,0.0,0.0,592.7551611,81.2565263,2.86764727,0.0,0.2749716524,0.5997530532,0.0
7.920818754,5.998792271,3.75,222.7586717,0.02563496816,151.187153,-1.550295858,0.4303759959,17.430709,10.96020192,8.007392646,1.240140882,6.362358859,17.98165451,29.07196409,11.07527959,-0.1483123462,1.885203501,0.620636011,1.039315275,0.9407001936,0.9976423374,0.9567766419,0.9125695094,1.038081449,0.9875192016,1.09708339,0.9518465011,0.9621089971,1.076666667,0.4061712648,0.3187654321,4.839016881,0.04125816993,-0.6570422121,0.5883171457,-0.3203818063,1.778319235,1.063741288,2.017839804,1.092715423,0.2437249052,0.009822045629,-1.18554222,5.749511833,4.983978521,14.98529578,37.26522558,19.83085246,5.316788604,3.259192767,0.0,0.0,6.972474923,4.156805106,3.31,1.889937692,0.0,0.0,642.4253852,86.3434169,2.872751156,0.01102166785,0.3583049857,0.5805272079,0.0
6.742321425,2.518518519,3.369369369,208.3081137,0.007248248358,72.60658374,-5.780718336,0.424857914,14.6923426,10.96352058,3.045311096,1.13463711,0.0,5.414990469,5.917906046,0.0,-0.05454545455,1.176742693,0.9212218197,1.193663503,1.135747857,1.130361473,1.218046396,1.406492117,1.086824107,1.150320786,0.9151172879,1.115469169,0.7160771426,1.1675,0.2582514487,0.046875,4.460652108,0.06758130081,-0.1438069726,0.2076701313,0.9386281179,0.8665368331,0.5001211693,0.7582811471,0.1396429067,-0.1889116251,-0.1024650665,-0.4255905211,0.0,14.64975998,0.0,42.16764743,40.15761125,0.0,0.0,0.0,0.0,0.0,0.0,4.18,8.948709871,0.0,0.436781935,519.8803762,75.78190785,3.689694822,0.2041241452,0.7194749337,0.6685541027,2.8
7.655607726,2.81991553,3.585585586,230.8402592,0.01190044546,92.45590102,-11.82093272,0.430872001,14.63943836,10.31162819,3.057287729,0.6049842514,0.0,0.0,0.0,22.68423376,-0.06632421983,1.630287458,0.9422029741,1.24724257,1.002817786,1.010680684,0.8279600872,0.9127065254,0.8505227006,0.7382488073,1.378936789,1.095567238,1.174728467,0.7780555556,0.3699058327,0.284691358,4.623593568,0.04166666667,-0.5428470777,0.1183527433,0.8654845889,-0.1580163283,0.869459529,1.161492086,0.5910665981,-0.2084220979,-0.1065195343,-0.4893930086,5.13155848,4.983978521,14.98529578,55.67032032,27.315968,5.316788604,0.0,0.0,0.0,7.582958613,4.244144713,4.87,6.299471727,0.0,0.0,644.5066746,82.9374568,8.399409502,0.0,0.5072794607,0.5652352563,0.0
8.0,6.175093633,3.865384615,240.1371359,0.02251122592,156.4491924,-3.303344867,0.4294393512,17.43070964,10.3132174,8.00739318,1.197957711,6.362358859,10.86194872,22.72241949,22.97545211,-0.1717326475,1.883170904,0.646802554,0.996266713,0.9153788709,1.114809051,1.085654069,1.019328442,0.7840248765,0.886068191,1.011510222,1.060015922,0.9860170554,1.271111111,0.4469875913,0.324691358,4.848129263,0.04677672956,-0.6489870991,0.60415437,-0.3632277728,1.785412797,1.191201517,1.587005082,1.028242779,0.2543604278,-0.07447487724,-1.543130765,10.75961411,4.983978521,14.18117935,61.10326455,13.28609606,5.316788604,0.0,0.0,5.49681444,0.0,0.0,3.97,1.879582156,0.0,0.0,683.5332753,87.52055955,0.1771362662,0.01102166785,0.3928227826,0.5680413817,3.79
5.419075024,2.862865497,3.918918919,226.9592904,0.01738286914,80.23089599,-9.808150711,0.4300061559,14.69234972,10.92926158,3.514920505,1.343178184,0.0,0.0,0.0,14.21959508,-0.07983122363,1.176135065,0.9057230455,1.148648649,0.8354870473,1.098791869,1.112929932,1.212369947,1.033807726,1.062000441,0.8580738001,1.20707638,0.9087631839,1.219166667,0.3597962333,0.183132716,4.774887352,0.04915577342,-0.2158740108,0.02802819128,0.7220456565,1.408401666,0.136331377,1.74016382,0.3098855762,-0.3065054347,-0.1840050755,-0.8567569509,0.0,14.64975998,0.0,37.96448165,26.31013685,14.21959508,0.0,0.0,0.0,0.0,0.0,4.59,5.33047856,0.0,0.0,567.3712707,81.14696874,3.934800251,0.0,0.4286375592,0.5601379391,3.49
6.091514981,2.941598525,3.340909091,201.9263748,0.02485824717,70.33150729,-9.163265306,0.4348709163,14.5566356,10.31169969,4.004860439,0.610137334,0.0,6.792942306,6.544756406,11.33678588,-0.1045454545,1.558863878,0.86815802,0.967032241,0.8122989395,0.8139132246,1.055174007,1.316790417,1.063627543,1.060478974,0.8585227914,1.317818446,1.031160178,0.6216666667,0.2109158478,0.150632716,4.832560875,0.0426879085,-0.5132570142,0.04828160621,0.7563680766,0.6356449582,0.8851981581,0.2445683936,0.5824478789,0.1196102832,-0.3500381714,-0.6403483629,11.49902367,0.0,9.967957042,38.08841643,19.76538045,13.33769871,3.435435563,0.0,0.0,0.0,0.0,4.89,1.988328908,0.0,0.0,483.9465666,75.61185783,1.711149114,0.0,0.2749716524,0.5997530532,2.9
8.388276692,3.529132791,3.737373737,234.6695175,0.01366148945,109.7514757,-5.570846537,0.430390951,17.42477364,10.31321824,8.001919365,1.197963927,0.0,5.817220841,16.49375115,21.32993497,-0.1173073674,1.498422711,0.8456523174,1.022153181,0.9240203101,1.012810668,0.9141964017,1.087558816,0.8364274513,0.872505844,1.170653136,1.160946258,1.092243685,0.9725,0.3361048123,0.2365740741,4.803860926,0.03602430556,-0.4631945484,0.04465926041,-0.3106249387,1.232595694,1.133023445,1.567388682,0.4362027534,0.07194431309,-0.1085975662,-1.074154639,10.75961411,4.983978521,18.5715944,73.23599868,6.9237372,5.316788604,0.0,0.0,5.545981618,0.0,0.0,3.78,1.933676692,0.0,0.0,579.5963925,82.90953549,5.199651895,0.0,0.3928227826,0.5680413817,3.41
6.886056648,2.737798546,3.408759124,192.0317851,0.01406520877,85.82997691,-4.156033058,0.426814055,14.69235114,10.92966688,3.51166118,1.243178376,0.0,6.103966388,6.606881965,0.0,-0.07572318259,1.17760212,0.9325041547,1.087826701,0.8150903269,1.046649718,1.056256401,1.272791024,1.115745569,1.070090324,0.8428255809,1.013824885,0.9650174368,0.8719444444,0.2060893802,0.121882716,4.778427723,0.03273809524,-0.2202924921,-0.03283529759,0.8476387839,2.417834987,0.5712610439,1.734753448,0.1239386049,-0.1891077544,-0.2895709055,-0.4190460542,0.0,14.64975998,0.0,67.64494039,38.33200929,13.21376393,0.0,0.0,0.0,0.0,0.0,4.65,0.0,0.0,0.1933021637,639.2961416,84.26404556,8.222153894,0.0,0.3957624643,0.6934145772,3.41
6.721246399,4.194495885,4.015625,245.0759376,0.04216799896,58.20894115,-1.112456747,0.4274689823,14.55646803,10.31170041,7.008293415,0.610138462,5.969305288,12.6173468,27.89450335,12.13273414,-0.1660894661,1.526176318,0.8174569149,1.053727708,0.8637431664,0.8345977135,0.8307879349,1.183342566,1.066561209,0.9881739524,1.304429863,1.195295521,0.992522174,0.7638888889,0.1993024061,0.105007716,4.631292988,0.0426879085,-0.5635375359,0.1871728459,-0.124518613,0.6998647196,0.5033686374,0.996805863,0.6793387018,0.1226303153,-0.5511171039,-0.6308522726,11.49902367,0.0,14.76249423,25.12283841,6.9237372,6.792942306,2.856083711,0.0,0.0,0.0,0.0,3.93,1.879969717,9.221046443,0.0,332.8920071,74.63861492,0.0,0.0,0.441638319,0.587267227,2.16
6.88941029,3.303571429,3.394230769,215.623185,0.0142407383,98.52496027,0.306122449,0.4400162511,17.4247725,10.95986315,8.001918986,1.435689019,0.0,5.817220841,17.19295166,18.32957771,-0.06955754927,1.41248291,0.8618796199,1.087912088,0.9869925919,1.37684973,1.036799426,1.212938005,0.8964736923,1.038721863,0.9136545206,1.045112782,0.9097744361,0.8611111111,0.3114134543,0.18375,4.297784844,0.03835227273,-0.431836192,0.07004257729,-0.2667354095,1.428908591,0.2290959967,2.013590133,-0.05054212206,-0.3090423428,-0.3169559336,-0.67071751,5.749511833,4.983978521,9.374393569,74.00822951,13.8474744,5.316788604,0.0,0.0,0.0,0.0,0.0,5.68,3.974897958,0.0,0.0,589.4050384,64.44092827,1.739305799,0.0,0.3027494302,0.3242842948,3.75
8.031517051,2.934172454,3.088495575,205.6780622,0.01974486039,91.35098436,2.529725881,0.4327820667,14.55718884,10.31100263,7.008274308,0.6094207349,6.093240071,11.95974688,12.43128646,22.67357176,-0.1121693122,1.777307116,0.8871386833,0.7378952708,1.058202881,1.159278404,1.074761265,0.9501656845,1.005045119,0.9644862155,1.274371298,0.9309013704,0.9158681806,0.7327777778,0.321255354,0.3393981481,4.807279181,0.04149728997,-0.7043564232,0.2157499818,0.6434845049,0.258409117,0.5336032373,1.108981639,0.3271032126,0.2689828115,-0.4375714763,-0.6992319461,0.0,0.0,19.74647275,24.47146181,34.2397052,6.606881965,3.359912013,0.0,0.0,0.0,0.0,6.49,8.007290123,0.0,0.0,619.1611569,82.65137817,-0.4577800203,0.3535533906,0.2749716524,0.5997530532,3.38
5.22184875,3.528528529,3.630434783,229.2555462,0.01271820306,90.87374503,1.625743645,0.4371397847,17.42477216,10.94877277,8.001919505,1.432397289,0.0,11.60046579,11.38785599,36.65915542,-0.08355659641,1.379699805,0.8243279905,1.173558601,1.013637991,1.284585769,0.9249283001,1.259068149,0.7678443509,0.9446103021,0.4636616931,0.9294713439,0.7177795031,1.202222222,0.3567806752,0.275,4.321987,0.03356481481,-0.4833355777,0.01837599915,-0.2918593912,1.153717328,0.9034625287,1.356030399,0.4882116712,-0.289756009,-0.1627215949,-0.716194481,5.783244946,9.778515705,9.374393569,43.32193961,6.9237372,0.0,3.358585365,0.0,0.0,0.0,0.0,5.86,1.537779396,0.0,0.0,484.547771,76.22777559,3.428456648,0.0,0.441638319,0.4353954059,2.66
7.958607315,3.135548293,3.563106796,220.4144483,0.01605308889,83.6293662,-5.696180556,0.4309705789,14.63947556,10.95983779,3.057285826,1.304727454,0.0,0.0,11.56738972,5.008912524,-0.08829057122,1.597480027,0.9053326803,1.054281988,0.9592237964,0.9677235959,0.9356012687,0.9874856487,1.024183526,0.9411980917,1.239045997,1.12238806,1.062454717,0.7225,0.2590230537,0.211882716,4.84987474,0.03287037037,-0.5111398772,0.1037541713,0.7056910326,0.7366731661,1.194370106,1.265395249,0.5302330124,-0.2950581353,-0.1748533662,-0.9039505407,0.0,4.983978521,14.98529578,49.39795972,13.46849361,5.316788604,3.439832198,0.0,0.0,7.383275726,4.211949375,3.35,1.976199814,0.0,0.0,608.680467,81.67285009,8.169520907,0.0,0.2749716524,0.5805272079,0.0
4.73072061,3.402439024,3.887755102,241.3934706,0.02287544598,77.20894906,-13.4375,0.4441129789,14.6924163,10.94670214,7.008281928,1.400027586,0.0,5.559266895,45.26462041,56.81464106,-0.09805194805,1.289780278,0.8914920609,1.306474314,1.013630351,1.3522663,1.144442114,1.197901049,0.9438252353,0.9582594291,0.7408240169,1.061336588,1.061336588,1.518055556,0.4270754598,0.230625,4.444773835,0.04493464052,-0.328286221,-0.05823473753,0.4574192439,0.9549070829,0.3463614835,1.958382602,-0.003479775193,-0.3689323917,-0.436063042,-0.5888906486,11.49902367,14.87719751,4.681802935,54.09438804,0.0,14.21959508,3.17138259,0.0,0.0,0.0,0.0,4.22,3.109596788,0.0,0.0,574.5122423,80.12960945,1.671712492,0.0,0.4630500236,0.4680869713,3.1
7.6,3.296929408,3.613861386,230.8414329,0.01779936019,92.08050735,-8.288395062,0.4375123208,17.42477241,10.93671034,8.001918968,1.304326965,0.0,11.56673267,32.87032401,42.72552249,-0.09397639398,1.360256577,0.7487266547,1.207936335,0.9786834688,1.440593427,1.132578952,1.135146366,0.8523927065,0.9670787497,0.8973705473,1.2433281,1.055655934,0.9513888889,0.3408919123,0.215625,4.808411152,0.046875,-0.4610514897,0.01567474988,-0.3897186867,0.9981352607,0.5403472184,1.70183324,-0.0896806384,-0.1594094661,-0.3414844626,-0.7684211434,0.0,9.967957042,4.390415048,54.44884259,13.34455882,5.316788604,0.0,0.0,0.0,0.0,0.0,5.63,2.017820977,10.29948396,0.0,516.0064459,63.65159291,4.137254823,0.0,0.4372782912,0.272165527,3.6
7.950781977,2.910771258,3.514285714,225.7116946,0.01264783856,88.63630452,-7.512,0.4309705789,14.63943751,10.31162861,3.057284784,0.6049846518,0.0,0.0,0.0,22.68423376,-0.0693448111,1.6178824,0.9441539563,1.001602564,1.023957086,0.9885988213,0.9536907823,0.9557038835,0.8645820443,0.7870983088,1.275598056,1.179534314,1.073717949,0.6669444444,0.2711404006,0.244691358,4.683074189,0.03842592593,-0.5395434782,0.09279743234,0.8643513794,0.07321260254,1.250321677,1.134999841,0.5150873985,-0.09074673847,-0.2881630018,-0.6000809464,5.13155848,4.983978521,14.98529578,37.61968013,20.39223081,5.316788604,0.0,0.0,0.0,7.569080012,4.235912739,4.35,4.097914854,0.0,0.0,634.2275211,81.67719759,8.385090896,0.0,0.2749716524,0.5805272079,0.0
8.412289035,3.204531768,3.737373737,239.5007641,0.01265889347,86.70222862,-5.570846537,0.430390951,14.69645641,10.31321813,3.066006577,1.197962146,0.0,0.0,10.1350702,21.32993497,-0.1105046463,1.529039708,0.9030139315,1.022153181,0.9461497858,1.119518898,1.017617962,1.087558816,0.9225861277,0.8690545279,1.250186372,1.160946258,1.092243685,0.9725,0.3361048123,0.2365740741,4.803860926,0.03602430556,-0.4634021685,0.09995732094,0.6615972835,0.7580408127,1.417237475,1.30703454,0.6563390834,-0.2552147114,-0.002391094629,-1.155590694,10.75961411,4.983978521,14.18117935,73.23599868,6.9237372,5.316788604,0.0,0.0,5.606745507,0.0,0.0,4.0,1.953517962,0.0,0.0,653.1727752,82.90953549,5.287957996,0.0,0.3928227826,0.5680413817,3.56
7.610833916,2.999367842,3.555555556,224.065225,0.013470729,84.79436911,-9.028972386,0.4320955403,14.63943672,10.31163887,3.057263684,0.6049877535,0.0,0.0,0.0,22.68423376,-0.07265173645,1.602459466,0.9369893347,1.023674242,1.013358735,1.037790823,0.9098965566,1.094129555,1.126138283,0.9829316029,1.326810002,1.231608073,1.16734782,0.6669444444,0.2398904006,0.164691358,4.533861863,0.03294573643,-0.5346896222,0.02063624676,0.8618948413,0.2826825663,0.7484530338,1.064869272,0.4185455964,-0.2512672127,-0.1992686522,-0.6254337812,5.13155848,4.983978521,14.98529578,30.69594294,13.46849361,5.316788604,0.0,0.0,0.0,7.485346521,4.223257954,3.84,2.0002376,0.0,0.0,603.0038389,80.46990232,8.292417093,0.0,0.2749716524,0.5992559472,0.0
6.279014256,3.101037851,3.909090909,227.3509802,0.01519714395,78.23046004,-14.64181591,0.4293646999,14.69234979,10.92578782,7.008273414,1.343043853,0.0,5.969305288,5.563451492,12.26321064,-0.08702699082,1.35008478,0.770090245,1.123880062,0.8449744889,0.9836600158,1.039859513,1.226189796,1.12334225,1.040064338,0.9391132119,1.245729304,0.9630349083,1.080277778,0.3169721592,0.165941358,4.856316794,0.04547930283,-0.3685903215,0.1080139726,0.5085169963,1.178465616,0.2907769941,1.014550274,0.4143119641,-0.2355676357,-0.517985662,-0.3864094707,0.0,14.64975998,4.794537184,55.66066728,26.31013685,7.109797541,0.0,0.0,0.0,0.0,0.0,4.46,3.376057418,0.0,0.0,533.0445098,81.1424142,3.784999685,0.0,0.5146679697,0.5726237653,3.27
8.603800653,3.264467593,3.825688073,240.0557864,0.02075573822,97.20137779,3.619834711,0.435093151,14.69646638,10.31321689,3.514945347,1.197962429,0.0,0.0,22.30538855,29.48316298,-0.1116571771,1.375888378,0.9904209633,1.102466149,0.9374106987,1.227840429,1.050066621,1.012861736,0.9093827817,0.9019393828,0.7894834076,1.073431541,0.9486173633,1.208611111,0.3794721592,0.3987654321,4.831093122,0.04475308642,-0.3632307174,0.03282051294,0.6500592642,1.27536627,1.045423032,1.735041241,0.5089058077,0.03405424877,-0.2370323478,-1.32017055,10.75961411,4.983978521,14.18117935,48.97053041,6.9237372,19.53638369,0.0,0.0,5.684291803,0.0,0.0,3.48,5.151582052,0.0,0.0,670.3182014,86.31990361,5.266717167,0.0,0.3928227826,0.5527494302,3.76
6.420216403,3.136698526,3.944444444,246.9798276,0.01585984054,67.03703341,-6.653549383,0.4315517958,14.55343909,10.31162234,4.005275594,0.6050168691,0.0,0.0,5.13155848,12.39368714,-0.09285714286,1.566150722,0.8497566443,0.9884467266,0.9029954482,0.8960882257,1.074146036,1.207702182,1.091596665,1.147003599,1.07457675,1.07830552,1.045126889,0.8269444444,0.1224489796,0.04125,4.329239932,0.04147897898,-0.575695827,-0.004597652571,0.5122855253,0.05554501583,0.351061947,1.790278537,0.4582383035,0.02601749973,-0.2599357561,-0.7232237683,5.13155848,14.95193556,4.983978521,37.25557254,6.9237372,5.733667477,0.0,0.0,0.0,0.0,0.0,4.28,1.969162415,0.0,0.0,468.2518285,71.69419991,3.536207378,0.0,0.3027494302,0.4454809921,2.5
5.6,2.893315875,3.223880597,193.7623718,0.0129263941,107.859061,1.533641865,0.4334238981,17.42477348,10.95005714,8.00191915,1.216250059,0.0,5.817220841,22.19791885,24.65689778,-0.1018788411,1.330948691,0.8226982914,1.0309195,0.951460781,1.179191274,1.137550659,1.179794521,1.004362752,1.042079736,1.249634785,1.003344314,0.9102604364,0.9133333333,0.2574798438,0.18875,4.878494983,0.04407596372,-0.2809442213,0.02664829511,-0.3607410569,0.5416512231,1.646126291,1.336815108,0.03012748366,-0.1413225415,-0.2741483018,-0.6397582985,0.0,14.64975998,4.390415048,68.24726451,19.38639965,18.40630142,0.0,0.0,0.0,0.0,0.0,4.18,0.0,0.0,0.5932762928,577.314436,81.02813348,7.510092183,0.0,0.3309330933,0.5131164885,3.52
7.602059991,3.148248792,3.517857143,217.9089658,0.0157189114,92.73080558,-4.390532544,0.4358612357,14.63951865,10.95407427,6.027275724,1.426059173,0.0,0.0,12.96557803,5.008912524,-0.08311688312,1.549921615,0.9131352968,1.067093515,0.9839195773,0.9729271858,0.9460721419,1.015119617,1.015326867,0.9384247404,1.173414265,1.116335861,1.07132964,0.8127777778,0.2590230537,0.211882716,4.983435631,0.03081597222,-0.4797711177,0.01174568959,0.7899025521,0.6424109054,1.159006686,1.533404289,0.2778251358,-0.1450088473,-0.06038769306,-0.8322998122,0.0,4.983978521,14.98529578,42.82867707,19.88931523,5.316788604,3.443142518,0.0,0.0,7.363740218,4.215126816,3.14,1.971674587,0.0,0.0,654.2854902,83.87865098,8.55020827,0.0,0.2749716524,0.5805272079,0.0
9.244125144,3.238451935,3.740384615,235.5479954,0.01694058782,92.45596396,-6.465974625,0.4333802246,14.69645989,10.3132176,3.513573993,1.197963531,0.0,0.0,5.112436885,16.30699837,-0.102804161,1.433737356,0.9501642038,1.098813159,0.9301390217,0.7304991186,0.8854823267,1.085781412,0.92659466,0.8313394012,1.105575044,1.162787186,1.133696116,1.035,0.3361048123,0.2365740741,4.887344949,0.03458333333,-0.4045692856,0.04855150429,0.7328205759,0.675740539,1.020019317,1.378192258,0.4988635277,-0.05340392085,-0.030215349,-1.177887639,10.75961411,4.983978521,14.18117935,73.23599868,6.9237372,12.42658615,0.0,0.0,5.63687025,0.0,0.0,3.42,3.59163307,0.0,0.0,637.6100737,84.02002454,5.301834669,0.0,0.3928227826,0.5680413817,3.66
7.602059991,3.234649123,3.688172043,225.1090611,0.01485775373,76.07825165,-7.629529475,0.4277146074,14.69088001,10.94458983,3.063580888,1.43562593,0.0,0.0,5.835619786,6.196843572,-0.06844823714,1.53335304,0.823601222,1.022556161,1.005524949,1.105932188,1.118351436,1.091318786,0.8315458849,0.8430437309,0.6593175512,1.22669053,1.042983252,0.7397222222,0.2683216805,0.145,4.386054151,0.03504521964,-0.5020530234,0.106596708,0.7584164252,0.7826813432,0.3536353656,1.861036872,0.3768115967,-0.1576599777,-0.0472552938,-0.7635385099,5.835619786,5.098681808,15.29317186,43.32193961,6.9237372,5.316788604,2.964476461,0.0,0.0,0.0,4.767098214,3.87,1.962143731,0.0,0.0,550.1197665,76.14500065,2.557864315,0.0,0.3027494302,0.4569302706,2.23
