Molecule|SMILES|Formula_x|SpDiam_A|AATS3d|AATS2s|AATS3v|AATS1i|AATS2i|AATS3i|AATS4i|ATSC8dv|ATSC1d|ATSC8d|ATSC0i|AATSC0c|MATS1c|MATS2s|MATS7s|GATS1c|GATS2c|GATS5c|GATS7c|GATS8c|GATS2dv|GATS5dv|GATS7dv|GATS8dv|GATS1d|GATS3d|GATS5d|GATS6d|GATS7d|GATS8d|GATS2s|GATS6s|GATS6v|GATS3p|GATS5p|GATS1i|GATS6i|BCUTs-1h|BCUTs-1l|BCUTi-1h|BCUTi-1l|RPCG|Xch-6d|Xc-5d|Xc-3dv|Xc-4dv|AXp-1d|SsCH3|SdCH2|SdsCH|SsssCH|SaaNH|SdsN|SsOH|SssO|SdS|SaaS|SddssS|MINaasC|AETA_alpha|AETA_beta_ns_d|ETA_epsilon_5|ETA_dEpsilon_C|IC2|ZMIC2|PEOE_VSA1|PEOE_VSA2|PEOE_VSA3|PEOE_VSA6|PEOE_VSA7|PEOE_VSA11|SMR_VSA5|SMR_VSA6|SlogP_VSA2|SlogP_VSA3|EState_VSA1|EState_VSA2|EState_VSA3|EState_VSA6|VSA_EState7|AMID_C|TopoPSA(NO)|GGI5|GGI7|GGI8|GGI9|JGI3|TSRW10|TASA|Mor02m|Mor10m|Mor11m|Mor12m|Mor16m|Mor21m|Mor22m|Mor23m|iLOGP|Silicos-IT_Log_P|pIC50
5_a4|CCc1cccc(n1)c1nn2c(c1c1ccnc3c1cccc3)CCC2|C22H20N4|4.996396487|3.590909091|2.663154534|207.1888786|144.1755027|150.5589706|158.017984|154.4333074|-91.47826087|14.1852552|-15.43478261|74.31829025|0.007402612772|-0.1642638889|0.0765193156|-0.1395201278|1.172263988|1.296268348|1.199394328|1.056462585|0.9485384251|0.7644502349|1.136368367|1.279942479|1.111969112|0.5191747573|1.111429832|1.358765342|1.200242718|1.196255201|1.026699029|0.8214472094|1.213090146|1.052523481|0.7808664051|1.072676271|1.116322485|1.097453579|3.042105136|1.343864516|14.69234406|10.92992834|0.08275355392|0.5879157169|0.3957624643|0.6328934241|0.0|0.4282555964|2.13547063|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.9603179327|0.4846153846|0.0|0.7615384615|-0.05142857143|4.534219021|28.08857777|0.0|14.64975998|0.0|31.18920547|49.09138463|0.0|32.73095847|0.0|19.74844179|19.38639965|0.0|0.0|0.0|0.0|5.040464461|1.78327797|43.6|0.7852777778|0.3107993197|0.1652730537|0.0825|0.03993055556|77.57296155|546.3777928|15.03298775|1.236992538|0.5007587419|1.416519324|0.1970270424|-0.3042765931|-0.1766226452|-0.6533995773|3.08|4.89|7.148741651
7_a4|Fc1ccc(nc1)c1nn2c(c1c1ccnc3c1cccc3)CCC2|C20H15FN4|4.993332649|3.789473684|3.163333333|218.7030769|145.1309009|150.756606|159.0340393|155.0619513|34.26|9.2725|3.95375|89.05786089|0.009916616665|-0.1744104261|0.0263101175|0.001894052327|1.114735456|1.271348172|1.152699704|0.7802665354|0.8465218111|0.7452020202|1.011428202|0.9335542929|0.9298436493|0.5778606252|1.12236427|1.379409234|1.173996412|0.9113214161|0.7591113498|0.5671068993|0.5125798536|1.118731971|0.809263228|1.030282786|0.9704076766|0.8895534568|8.001918196|1.343865525|17.42477195|10.92992954|0.0946942092|0.5879157169|0.3957624643|0.6046004101|0.0|0.424471141|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.3412859371|0.4754285714|0.02|0.8085714286|-0.08619600411|4.530640984|27.85694441|0.0|14.64975998|4.390415048|18.19910121|42.67056301|0.0|19.38639965|0.0|19.74844179|12.96557803|0.0|5.817220841|5.693927995|6.066367068|5.155189384|1.70399451|43.6|0.8338888889|0.3437854308|0.1647691484|0.108125|0.03885582011|76.4418115|477.2224951|20.81486531|1.217142007|0.4467774799|1.766526309|0.271225662|-0.2492419205|-0.3017344409|-0.6311237881|2.7|4.42|6.821023053
8_a4|Clc1ccc2c(c1)nccc2c1c2CCCn2nc1c1ccccn1|C20H15ClN4|5.002782686|3.810526316|2.81436214|224.1430668|143.990752|149.4188314|156.5706705|153.6835809|11.18962963|9.2725|5.42875|65.60265166|0.008499036872|-0.1502764812|0.004763536874|-0.1440710271|1.117316674|1.298954772|1.180110004|0.9747460753|0.7812295967|0.8194719472|1.177211641|1.093058694|0.9411421745|0.5778606252|1.130997842|1.407370232|1.206160698|0.8961327258|0.6980334251|0.8742370107|1.178877664|1.093464237|0.8294230975|0.9418199014|1.080502717|1.07738158|3.043349741|1.304250488|14.69234401|10.9295757|0.08768493759|0.5913525046|0.3957624643|0.7305885677|0.0|0.424471141|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.696606033|0.4925714286|0.02|0.7914285714|-0.07825949617|4.530640984|28.92133003|0.0|14.64975998|0.0|23.73367403|48.73693008|0.0|19.38639965|0.0|19.74844179|12.96557803|0.0|0.0|5.022633314|0.0|5.821884846|1.703290391|43.6|0.8616666667|0.2864583333|0.1922398589|0.08719135802|0.04183201058|76.447451|537.2894148|20.91628169|0.8570673187|0.8527539175|1.326909541|0.5892145896|-0.1480202307|-0.2606235376|-0.6528183174|3.19|4.63|7.26760624
10_a4|CCOc1ccc(nc1C)c1nn2c(c1c1ccnc3c1cccc3)CCC2|C23H22N4O|5.002197932|3.634782609|2.750295508|210.6018657|144.8464238|152.4538233|158.4877891|153.0409286|-68.6048|17.2336|-10.6688|79.21107982|0.01224376414|-0.2416839159|0.08587895363|0.008073194133|1.222994644|1.372591764|0.8871855097|0.7403840651|0.9308300748|0.8169511491|1.05447993|1.059431971|1.076825265|0.5128299842|1.161540241|1.242104388|1.043021965|1.123645947|1.014667102|0.883936711|1.059857996|1.019750394|0.737080216|1.137835581|1.182296523|1.024990966|3.510570586|1.343863662|14.69234725|10.92992762|0.07719803404|0.5726237653|0.5136135945|0.7123352952|0.0|0.4299484842|3.9719429|0.0|0.0|0.0|0.0|0.0|0.0|5.664938443|0.0|0.0|0.0|0.8276955444|0.4797619048|0.01785714286|0.7845238095|-0.06461074561|4.860631001|26.3550291|4.736862954|9.665781456|4.983978521|18.19910121|56.51803741|0.0|33.23387405|6.606881965|26.35532375|12.96557803|0.0|0.0|6.606881965|0.0|4.056231838|1.723930929|52.83|0.9241666667|0.4288548753|0.2867220962|0.177191358|0.04050925926|79.90901175|600.9051358|20.6437026|1.564951289|0.3271301768|1.751890485|0.1927953281|-0.5032145752|-0.2116158954|-0.7743182072|3.38|4.93|7.055517328
11_a4|CCSc1ccc2c(c1)nccc2c1c2CCCn2nc1c1ccccn1|C22H20N4S|5.007288956|3.651376147|2.566813973|215.5254352|143.4371455|149.752065|155.6270044|151.5303032|-41.53890649|14.09053871|-0.4861928474|79.06199814|0.007561650348|-0.1452545409|0.06402110514|-0.1651505868|1.136174605|1.317276228|1.183406072|1.08578364|0.7726871353|0.7452920149|1.151411847|1.18082543|1.004313244|0.5190192981|1.128049046|1.331724568|1.215911532|0.9826287018|0.8005035545|0.8689230801|1.16851127|1.019515034|0.9974393063|0.8884037934|1.060876113|1.017623928|3.043357927|0.6267117691|14.69234458|10.33765061|0.0809176922|0.5913525046|0.3957624643|0.7457304765|0.0|0.430569932|2.174618485|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.9282601283|0.4975308642|0.01851851852|0.7691358025|-0.05970506774|4.737432002|28.32893244|0.0|14.64975998|0.0|19.05647134|54.48978369|0.0|31.20562033|5.752853607|25.50129539|12.96557803|0.0|0.0|0.0|0.0|5.960951402|1.719090839|43.6|0.9519444444|0.3298611111|0.2126480222|0.111882716|0.03904320988|78.67392313|604.1684467|23.81597393|0.9463293392|0.6789732763|1.43764226|0.3643591068|-0.438482477|-0.1254324534|-0.4901868677|3.49|4.97|6.958607315
12_a4|CCS(=O)(=O)c1ccc2c(c1)nccc2c1c2CCCn2nc1c1ccccn1|C22H20N4O2S|5.030790199|3.630252101|3.404520112|215.4344871|143.3483149|150.2903905|156.5053829|154.5460211|-8.455504651|13.38275718|3.321949188|81.39729516|0.009759034512|-0.2202869056|0.1964471869|-0.03852540894|1.162135761|1.195111399|1.005177393|0.9406337266|0.9308322499|0.6651016677|1.03519316|1.069913189|0.9196031359|0.7259259259|1.17124183|1.161481481|1.125466552|0.8964085297|0.7935969868|0.6004880501|0.5200759135|1.040561143|0.9972627442|0.8832730028|1.152771024|1.050245621|7.014207436|0.2951903676|14.69234953|10.31168324|0.1004313216|0.5913525046|0.7442241768|1.345683507|0.07216878365|0.4267166099|1.651470337|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.283457876|0.3077171441|0.4862068966|0.0|0.8172413793|-0.09125979506|4.790090008|30.52988608|0.0|14.64975998|8.417796984|19.05647134|48.73693008|9.837253136|31.20562033|5.752853607|33.91909238|22.80283117|9.837253136|5.752853607|10.41218419|31.45015848|5.540038494|1.598346092|77.74|1.243611111|0.4479166667|0.3476788864|0.311882716|0.04180283224|81.24638538|541.0081952|29.62403544|1.223385607|1.247282366|1.399382389|0.6908026079|-0.4841765993|-0.3418728107|-0.3288825098|2.94|3.69|5.031984286
13_a4|Cc1ccc(cc1)c1c(nn2c1C=CC2)c1cccc(n1)C|C19H17N3|4.901991542|3.547619048|2.751956182|217.8648394|143.850185|150.3923454|154.4014992|155.4123744|-67.20512821|12.0591716|-7.512820513|62.0865036|0.006909341292|-0.1433039918|0.1321687775|-0.1068096725|1.194450889|1.373986551|1.122264751|0.9650451815|0.7157069081|0.8914195345|1.163828941|1.265325303|1.10134357|0.5868332311|1.031690681|1.27985973|1.16420141|1.325107296|0.9479613734|0.7688163776|1.52139215|1.052912565|0.9618256816|0.9268770534|1.067635073|1.015064301|3.040345304|1.399843898|14.69232303|10.94205723|0.09412488023|0.5198743352|0.2823601614|0.6973112673|0.0|0.4288138676|4.118896841|0.0|4.30055839|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.9359953704|0.4863636364|0.0|0.7545454545|-0.04201257862|4.221049014|25.11379186|0.0|9.665781456|0.0|41.97130694|37.61968013|0.0|20.39223081|0.0|14.76446326|6.544756406|0.0|0.0|0.0|0.0|4.30055839|1.792049393|30.71|0.5980555556|0.3628472222|0.1456364953|0.065625|0.04616013072|72.54717785|518.0290858|17.57770004|0.7256466006|0.5104938411|0.8367266263|0.3633409504|-0.0686162046|-0.07851405465|-0.5165295323|2.87|4.18|5.397940009
14_a4|Fc1ccc(cc1)c1c2C=CCn2nc1c1ccccn1|C17H12FN3|4.88992845|3.722222222|3.388888889|221.1863693|144.9636743|149.9781275|158.1879876|156.6950562|70.23140496|6.644628099|6.330578512|76.95496268|0.009711306444|-0.1993153167|-0.00123910929|0.101809456|1.145191375|1.298601999|1.033968218|0.7416949557|0.4407542079|0.7949223857|1.095371669|0.8142434159|0.8228143993|0.6111111111|1.104700855|1.427884615|1.081196581|0.7873931624|0.6737891738|0.5900540138|0.657000407|1.18015043|0.8886009775|0.9301368813|0.9077066218|0.9247520067|8.001917467|1.399909181|17.424771|10.94612798|0.09479894236|0.5386030745|0.2823601614|0.4645392346|0.0|0.4302708267|0.0|0.0|4.120723262|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.2384333533|0.4755102041|0.02380952381|0.8102040816|-0.08059510478|4.256515331|24.93841249|0.0|9.665781456|4.390415048|24.27512131|35.90493987|0.0|6.544756406|0.0|14.76446326|6.544756406|0.0|5.817220841|0.0|18.32957771|5.874764792|1.704653617|30.71|0.5980555556|0.2777777778|0.1128826531|0.03|0.04318576389|71.27650742|432.4794003|18.75483039|0.8084381557|0.3734583299|1.172624647|0.4891757037|0.03403734136|-0.2124170453|-0.6473097257|2.39|3.59|5.879426069
16_a4|Cc1cccc(n1)c1nn2c(c1c1ccc(c(c1)F)F)C=CC2|C18H13F2N3|4.923302386|3.743589744|3.582051282|226.8702702|146.020388|152.1330144|161.0530484|158.2749666|-3.851851852|9.030092593|1.273148148|102.4901717|0.01065996358|-0.2144819564|0.01363086716|0.08592141884|1.160861069|1.246129151|1.142995266|0.827341472|0.6538970267|0.695849512|0.9595582052|1.004054873|1.093885651|0.6453945584|1.006056223|1.216940586|1.078469774|1.215563389|0.7851725243|0.559823627|0.7104802485|1.057911386|0.879165683|0.9815043209|0.8783084618|0.8814226549|8.00300164|1.398650725|17.42585935|10.94592242|0.1101334744|0.5045823836|0.449026828|0.6397535458|0.0|0.4281165497|1.907150095|0.0|3.932597317|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.8679833816|0.4683229814|0.04347826087|0.849068323|-0.1065396825|4.325303558|28.4710263|0.0|9.665781456|8.780830095|18.20875424|42.82867707|11.63444168|13.46849361|0.0|14.76446326|6.544756406|11.63444168|0.0|17.80213589|6.066367068|3.932597317|1.641372414|30.71|0.6847222222|0.4349135488|0.1912399219|0.08125|0.04748498498|73.84208772|422.5972847|19.9957353|0.9285368234|0.2406049282|1.45090375|0.3217480713|-0.01355733344|-0.04364654375|-0.6256470175|3.08|4.49|6.46470588
17_a4|Fc1ccc(cc1)c1c(nn2c1C=CC2)c1cccc(n1)C(F)(F)F|C18H11F4N3|4.934514713|3.897435897|6.640598291|231.6764713|148.2287679|158.2710503|162.2219954|162.008267|65.37037037|3.113425926|-6.25462963|143.5573742|0.01652631073|-0.3927707546|0.3566029496|0.03558278|1.554771078|1.077408484|0.9864240936|0.794901274|0.9164914946|0.5602998696|0.993876248|0.6532485876|0.9461671803|0.9381853627|0.9552432784|1.175594162|0.8377331925|1.092338379|1.179322262|0.3933322986|0.6806401479|1.153721891|0.8676687179|0.9788953724|0.830282473|0.7554759358|8.007923852|1.219995452|17.43120394|10.94611837|0.2456267223|0.5198743352|0.7153728633|0.6632292765|0.01349873118|0.426131127|0.0|0.0|3.751490103|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.9733725435|0.4537142857|0.02|0.9262857143|-0.1682153209|4.315622571|32.34878994|0.0|4.681802935|9.374393569|24.27512131|35.90493987|0.0|12.72105492|0.0|14.76446326|12.72105492|11.87022651|11.51114884|23.36558738|16.81453707|-0.7818278536|1.527419534|30.71|0.9522222222|0.7352962018|0.314696712|0.15125|0.04861111111|76.33027242|472.8710043|19.00647587|1.130554801|0.4790139115|1.423894346|0.6840330163|-0.1151040642|0.05768091255|-0.8292949781|2.94|4.59|6.057000407
18_a4|OCc1cccc(n1)c1nn2c(c1c1ccc(cc1)F)C=CC2|C18H14FN3O|4.906024121|3.666666667|3.465488215|219.0015945|145.9284196|150.8544803|159.0226946|156.9169378|24.63623083|8.3834916|-4.395909423|81.71946213|0.01420329161|-0.3192135109|-0.04712819563|0.08166073868|1.225921359|1.121472217|0.9316375391|0.756819034|0.6863417528|0.8175925623|1.016109774|0.9164823293|0.8967450016|0.6263956311|1.037756203|1.297457844|1.029559639|1.17389043|0.9019628535|0.6961039815|0.6518086096|1.099048544|0.8730656035|0.9957593797|0.9261871142|0.9155837368|8.001918162|1.399828552|17.42477146|10.94611841|0.1258854745|0.5198743352|0.2823601614|0.5558263275|0.0|0.433013519|0.0|0.0|4.057336939|0.0|0.0|0.0|9.302000314|0.0|0.0|0.0|0.0|-0.2684641325|0.4703933747|0.02173913043|0.8117063492|-0.09477124183|4.452696609|25.56972271|5.106527395|4.681802935|9.374393569|24.27512131|35.90493987|0.0|13.15163837|0.0|19.87099066|13.15163837|0.0|12.42410281|17.9326124|18.19910121|4.057336939|1.648730692|50.94|0.6605555556|0.4036635488|0.1579821744|0.09125|0.04359567901|73.69761297|413.27628|18.99837156|1.034618293|0.3667324565|1.282017986|0.4724233559|-0.1330549883|-0.2106537618|-0.5701352505|2.56|3.46|5.581698709
19_a4|Cc1cccc(n1)c1nn2c(c1c1ccc(cc1)S(=O)(=O)C)C=CC2|C19H17N3O2S|4.929626073|3.559139785|3.744468494|222.6649034|142.8976294|149.954192|155.3082346|153.6443467|35.73015873|10.3962585|-11.47619048|69.16305479|0.009568442372|-0.2456306312|0.2624800041|-0.01338615685|1.203662336|1.205024884|0.9510345965|1.067385681|0.6284471325|0.7437366914|1.095719662|1.04521224|0.8094063704|0.831884058|1.061201071|0.9775039946|0.9441030218|1.187325428|1.118181818|0.5528026341|0.4373580456|0.9815637572|0.8916153493|0.7887706615|1.115633952|0.9286010659|7.014207244|0.2964151701|14.69232846|10.30966825|0.1101141885|0.5198743352|0.7153728633|1.540954964|0.1020620726|0.426131127|3.164892644|0.0|4.107403169|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.21497177|0.3109596508|0.488|0.0|0.82|-0.08721532091|4.499227542|28.55705665|0.0|9.665781456|8.417796984|24.27512131|42.82867707|9.837253136|18.36397708|6.255769184|29.43802943|16.38200954|9.837253136|0.0|4.895483476|12.13273414|5.320165443|1.581657699|64.85|0.8411111111|0.5312145692|0.4238000756|0.1996990741|0.05173611111|76.32925829|483.0606092|27.86921957|0.5688866725|0.7322180087|0.6889240391|0.8716503981|-0.3994833585|-0.4436002304|-0.1030529687|2.52|2.97|4.709965389
20_a4|COc1ccc(cc1)c1c2C=CCn2nc1c1ccccn1|C18H15N3O|4.893937783|3.727272727|3.011784512|223.248414|144.7140155|151.5170365|154.7185566|153.5657036|13.0182615|10.8531775|-3.80788897|59.37314014|0.0146557676|-0.2117518127|-0.1157561682|0.02450654465|1.176481269|1.444496739|0.6927426529|0.7141105896|0.806168365|0.9575459904|1.040133297|0.8887250274|0.9445358546|0.518961039|1.213155675|1.259082689|1.075894837|0.8874009108|1.000081169|1.088774751|1.102692458|1.076025299|0.8998686643|0.9687822183|1.111945933|1.004907652|3.513557274|1.399905568|14.69232466|10.9459449|0.07587720504|0.5386030745|0.2823601614|0.4695865375|0.0|0.4345801857|1.675285231|0.0|4.246591317|0.0|0.0|0.0|0.0|5.24688712|0.0|0.0|0.0|0.8495296097|0.4787878788|0.02272727273|0.7893939394|-0.06444444444|4.37824019|24.72911526|4.736862954|9.665781456|0.0|24.27512131|35.90493987|0.0|6.544756406|7.109797541|21.87426081|6.544756406|0.0|0.0|0.0|13.30664111|6.045632847|1.713184827|39.94|0.6605555556|0.2777777778|0.1441326531|0.05469135802|0.04064542484|72.43458935|493.3790019|20.31861007|0.877796797|0.5055820387|1.089260755|0.4498160765|0.02660532557|-0.2349334379|-0.740441615|3.06|3.2|6.189767482
21_a4|COc1ccc(cc1)c1c2C=CCn2nc1c1cccc(n1)C|C19H17N3O|4.905393638|3.674698795|2.919753086|222.8487915|144.6883738|152.1379724|155.1948001|153.6483872|-23.0|12.976875|-7.9525|63.23795837|0.01343118756|-0.2284308993|0.0100156216|0.03891696362|1.206294218|1.406506256|0.6826467485|0.7886743822|0.7615056901|0.9461111111|1.008977273|1.079302326|0.9664473684|0.5485365085|1.146525623|1.173807944|1.081483688|1.257850959|1.005982109|0.9741131281|1.187171078|1.004225742|0.8941102887|1.011681137|1.130489772|0.9818039775|3.513557971|1.399863887|14.69232544|10.94593332|0.0751275622|0.5198743352|0.2823601614|0.5986859824|0.0|0.433013519|3.678265004|0.0|4.258602372|0.0|0.0|0.0|0.0|5.262617148|0.0|0.0|0.0|0.8503115027|0.4797101449|0.02173913043|0.7855072464|-0.06075837743|4.43418372|24.98785342|4.736862954|9.665781456|0.0|24.27512131|42.82867707|0.0|13.46849361|7.109797541|21.87426081|6.544756406|0.0|0.0|0.0|7.109797541|4.258602372|1.71971739|39.94|0.6605555556|0.3628472222|0.1768864953|0.09031635802|0.04359567901|73.69721659|513.1706115|19.85100612|0.8834135875|0.43463328|1.13761624|0.3992095628|-0.08461848975|-0.1718155833|-0.7134927165|2.92|3.7|6.91721463
1a_a5|c1ccc(nc1)[C]1[N]N[CH][C]1c1ccnc(c1)c1ccccc1|C19H14N4|4.808350992|3.615384615|3.150793651|223.7627732|144.7629259|147.7589175|153.50475|153.9041889|-0.1607012418|6.734842951|-1.674214755|62.6425527|0.009426664058|-0.1946197359|-0.1683114035|0.09118856424|1.140824103|1.284311063|1.308831611|0.7902961464|0.8535566998|0.9206770241|1.156957764|0.9179279139|1.025513645|0.5911242604|1.275716887|1.086253983|1.050023357|0.9707187609|0.9852071006|1.03106203|1.115573061|1.044367211|0.9599488377|0.9340563371|0.97878136|0.9136801667|3.041371879|1.461416881|14.63720711|10.9502215|0.1001225824|0.4235402421|0.2749716524|0.4238365946|0.0|0.4390698553|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.8489105148|0.4826086957|0.0|0.75|-0.05033189033|3.933256583|33.03454203|0.0|9.967957042|5.425791397|36.39820241|29.82891977|0.0|0.0|0.0|9.967957042|0.0|0.0|0.0|0.0|6.196843572|3.599810458|1.735372024|51.91|0.5488888889|0.1962159864|0.1033163265|0.01530864198|0.02736928105|70.9626906|498.2382382|20.21373321|0.91367146|0.5423798166|0.9574842142|0.2250759115|-0.2559426717|-0.3414327253|-0.4947899225|0.0|3.08|6.970616222
1b_a5|Fc1ccccc1c1nccc(c1)c1c[nH]nc1c1ccccn1|C19H13FN4|4.831061693|3.717948718|3.52292769|230.4341882|145.8395111|149.1260098|155.8277695|157.1804689|32.78962747|6.756026297|-1.699050402|85.2828526|0.012062995|-0.2319565314|-0.05462112231|-0.003180045358|1.139358911|1.180016733|1.319377847|0.9475381678|0.8689478473|0.8141215107|1.174447392|0.8912271805|0.9298655757|0.6175137363|1.290152156|1.04385038|1.011133603|0.9551955398|0.9923635686|0.6779251465|0.8527312186|1.052256969|0.9640240466|0.9324432809|0.8904795362|0.8923068656|8.001917987|1.425802462|17.42477176|10.94890233|0.1197287114|0.4048115028|0.3559047457|0.4672265175|0.0|0.4380185126|0.0|0.0|0.0|0.0|2.881451247|0.0|0.0|0.0|0.0|0.0|0.0|-0.2923211737|0.4744047619|0.02083333333|0.7925714286|-0.08689046802|4.309880054|29.04376798|0.0|15.06663885|4.390415048|18.19910121|41.9616539|0.0|0.0|0.0|20.16532066|0.0|0.0|5.817220841|11.25737949|30.59278835|5.210220847|1.666401298|54.46|0.5766666667|0.2395833333|0.1839490426|0.05530864198|0.03697447447|72.2779978|476.0437895|20.71401969|0.7143287378|0.279329633|1.533920999|0.3513965923|0.08749518893|-0.3380518427|-0.8307165736|2.22|4.88|7.229147988
1c_a5|Cc1ccccc1c1nccc(c1)c1c[nH]nc1c1ccccn1|C20H16N4|4.831061693|3.630952381|3.013687601|227.9989254|144.7338718|148.84458|152.1586441|153.1659845|-1.02|9.9375|-4.0|66.57156082|0.009834118512|-0.2017207401|-0.07253027724|0.06235367959|1.153490033|1.219937989|1.397272688|0.8212810077|0.831982744|0.9128510966|1.14271101|0.9151246983|0.9918336804|0.5694970254|1.349667774|0.9557389347|1.020348837|1.012987013|1.05369357|0.9527016214|1.036400141|1.008881782|0.9820848855|0.9256488446|1.002635692|0.8953785112|3.059385177|1.424607938|14.69084037|10.9433337|0.12667251|0.4048115028|0.3559047457|0.5570096122|0.0|0.4380185126|2.098070725|0.0|0.0|0.0|2.955525321|0.0|0.0|0.0|0.0|0.0|0.0|0.8449385341|0.4833333333|0.0|0.748|-0.05454545455|4.370950594|28.07198619|0.0|15.06663885|0.0|30.33183534|42.31610846|0.0|6.9237372|0.0|20.16532066|0.0|0.0|0.0|0.0|6.196843572|5.52022429|1.740396816|54.46|0.5766666667|0.2395833333|0.1839490426|0.05530864198|0.03697447447|72.2779978|512.6539142|20.92910205|0.8934994962|0.712386875|1.188765755|0.7827008808|-0.1955232147|-0.2174035085|-0.725989738|2.09|4.99|5.400007822
1d_a5|FC(c1ccccc1c1nccc(c1)c1c[nH]nc1c1ccccn1)(F)F|C20H13F3N4|4.892391663|3.916666667|6.22020934|239.3625116|147.7382956|155.8750024|155.2346017|159.414106|22.92|4.591875|-0.6925|131.8366051|0.01618514518|-0.3863306497|0.4527636588|-0.03952716384|1.499621667|0.9739669513|1.0708734|0.7802232528|1.154049873|0.6275028604|1.184033673|0.8885850991|0.9401606037|0.8972999797|1.233892199|0.9436500735|0.9284895512|0.9334021943|1.012437953|0.3816135941|1.039356649|1.05439377|0.9755092166|0.9268882554|0.8417620802|0.9274748534|8.007387533|1.217311475|17.43070113|10.94437658|0.218993717|0.4048115028|0.6613456138|0.6189811481|0.01349873118|0.4345941569|0.0|0.0|0.0|0.0|2.79978458|0.0|0.0|0.0|0.0|0.0|0.0|-0.7159322848|0.4613756614|0.0|0.862244898|-0.137122449|4.370950594|34.79852426|0.0|15.06663885|0.0|24.26546827|35.89528683|0.0|6.176298517|0.0|20.16532066|6.176298517|11.73975001|11.25737949|16.95130748|36.65915542|0.3890854014|1.567466418|54.46|0.9308333333|0.4166666667|0.2942885488|0.209382716|0.0463501292|76.06414477|528.5681213|23.12540094|1.409295718|0.8274175473|1.235967998|0.874599753|-0.3092854182|-0.02260299425|-0.8885767545|2.19|5.48|5.029978734
1e_a5|Cc1cccc(c1)c1nccc(c1)c1c[nH]nc1c1ccccn1|C20H16N4|4.817506871|3.571428571|3.023349436|225.3188372|144.7338718|148.84458|152.0935618|155.0184353|-2.02|8.9375|-2.75|66.57156082|0.009825470008|-0.2010278609|-0.04592662797|0.08465367034|1.152242729|1.212982767|1.309556129|0.7896347613|0.9036671327|0.929524176|1.127301394|0.9244627054|1.008751952|0.6116819903|1.187707641|1.084202085|0.9603283174|1.001208094|1.040355677|0.9267630633|1.241427017|1.001833846|1.033995157|0.9788848724|1.002635692|0.8795123302|3.059385215|1.427503886|14.69084037|10.94440038|0.1268445828|0.4048115028|0.2749716524|0.5905032613|0.0|0.4373949292|2.085917374|0.0|0.0|0.0|2.953259375|0.0|0.0|0.0|0.0|0.0|0.0|0.8444372533|0.4833333333|0.0|0.748|-0.05454545455|4.439822782|26.41852871|0.0|15.06663885|0.0|29.82891977|42.81902403|0.0|6.9237372|0.0|20.16532066|0.0|0.0|0.0|0.0|6.196843572|5.513977316|1.740455415|54.46|0.6044444444|0.2552437642|0.1395817586|0.08|0.03105709877|72.23060524|528.3875596|22.95538616|0.8934605213|0.8246801116|1.226051821|0.5270327281|-0.1547903737|-0.1479897825|-0.8125903502|2.17|4.99|6.718966633
