SpMax_A,VE1_A,AATS8dv,AATS8s,AATS2i,ATSC1dv,ATSC8d,ATSC0p,ATSC0i,MATS1c,MATS2s,MATS3s,MATS6s,MATS7s,MATS8s,GATS4c,GATS1dv,GATS5dv,GATS7dv,GATS6d,GATS7d,GATS2s,GATS3s,GATS2v,GATS3v,GATS1p,GATS6p,GATS3i,GATS6i,GATS8i,BCUTc-1h,BCUTd-1l,BCUTs-1h,RPCG,Xch-5d,Xch-7d,Xc-5d,Xc-5dv,Xc-6dv,AXp-1d,SdssC,SaasC,SaaaC,SssssC,SsNH2,SssNH,SsOH,SssO,SdS,SddssS,MAXaaCH,AETA_beta_s,AETA_eta_L,AETA_eta_F,ETA_epsilon_5,IC1,IC2,CIC2,ZMIC1,PEOE_VSA1,PEOE_VSA2,PEOE_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA10,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,EState_VSA9,VSA_EState3,VSA_EState7,VSA_EState8,MDEC-33,TopoPSA(NO),GGI3,GGI5,GGI6,GGI7,GGI8,GGI9,JGI2,JGI5,FPSA3,RPCS,Mor02m,Mor03m,Mor06m,Mor08m,Mor11m,Mor13m,Mor16m,Mor23m,XLOGP3,Silicos-IT_Log_P,ESOL_Log_S,ESOL_Solubility_(mg/ml),Ali_Log_S,Ali_Solubility_(mg/ml),Silicos-IT_Solubility_(mg/ml),AATS1i,AATS3i,AATS4i,AATS5d,AATS6i,AATS7s,AATSC0v,AETA_alpha,AETA_beta_ns_d,AMID_C,ATSC1d,ATSC7d,ATSC8dv,AXp-0d,CIC1,EState_VSA4,EState_VSA5,ETA_dAlpha_B,ETA_dEpsilon_D,GATS1d,GATS1i,GATS1v,GATS2c,GATS2d,GATS2i,GATS3c,GATS3dv,GATS4dv,GATS4i,GATS4s,GATS5d,GATS5i,GATS5p,GATS6dv,GATS6s,GATS7i,GATS7p,GATS8c,GATS8dv,JGI4,MLOGP,MOMI-Z,Mor26m,Mor30m,Mor31m,PEOE_VSA4,PEOE_VSA6,RNCG,RNCS,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA9,SaaS,SdO,SlogP_VSA3,SlogP_VSA4,SpDiam_A,SssS,VSA_EState9,Xc-3dv,ZMIC2
2.489068717,4.330861325,4.916666667,4.095568783,152.1066583,39.23260285,-1.112456747,9.96553749,58.20894115,-0.5635375359,0.1871728459,0.05258107319,0.0067845835,-0.1888585747,0.02207397603,0.9856414461,0.4876832297,0.8307879349,1.157585228,1.183342566,1.195295521,0.4956593986,0.6806576626,0.7458280817,0.9853048718,0.8394658335,1.241562283,0.9629236153,1.066561209,0.9586397897,0.5018686663,0.9729446467,7.008293415,0.1413325737,0.3319273053,0.821381018,0.441638319,0.08952247613,0.0,0.4274689823,-1.118961666,4.556553262,0.0,0.0,0.0,0.0,9.221046443,10.67718928,0.0,0.0,1.896704984,0.6956521739,0.2092316713,0.9501968925,0.8493333333,4.194388489,4.631292988,0.4561698531,34.26039465,19.56423182,0.0,5.693927995,9.473725908,32.82071055,0.0,5.969305288,12.6173468,27.89450335,12.13273414,9.473725908,11.78341517,0.0,2.06119077,11.50557439,97.33,1.451388889,0.7638888889,0.5927891156,0.4462159864,0.1993024061,0.105007716,0.07602339181,0.02387152778,0.06121003076,69.19910543,23.18977142,-4.146948887,0.2590184003,-1.86176707,0.5033686374,-1.069909224,0.6793387018,-0.6308522726,2.53,3.93,-3.79,0.0531,-4.81,0.00506,0.00731,202.52850849166242,242.49838928364272,222.4060742344156,-1.1132688085725793,232.23124875975253,1.5457755627266025,34.2325175473852,0.27126395929892466,0.01671223339413255,0.10195025394109347,54.30541434410377,46.39270315969528,-166.2715570194451,0.7774672625006089,5.263569852172033,372.3680162325426,40.3067114672388,0.21868230173375575,0.23913244962591024,1.5271783215790364,4.2378096901367215,2.4633300237611486,3.787847772719092,1.3585407584518399,1.3039264544203892,0.5707440619728648,1.0307238386392987,-0.412536378552403,0.6380066794796836,-0.3300484677754587,0.07935915788126402,1.1555806178825738,1.2698936166450785,0.07537146968279873,0.6332597824982422,0.44053396922782784,-0.5489922000820784,1.146278314349907,0.765842154457183,0.06510006374960105,-11.67263747668216,12385.0446967651,0.15815572078707035,0.4686131571487545,-0.08535784282221566,20.01498465432907,-212.98262382199488,-0.7568937240244966,113.9693876098205,83.11922971615145,159.0732786650527,32.15979551494033,42.75522377228329,0.3855044734435203,78.56103907776992,116.63950039690911,-20.294494881627873,5.2801325075849315,-3.189653717753096,10.150656237665144,3.186387769124487,56.15214225540086
2.415358586,4.386276537,3.192982456,2.634990253,149.8764946,65.47355269,0.306122449,11.57891591,98.52496027,-0.431836192,0.07004257729,-0.08454387159,-0.09946923943,-0.02535826295,-0.03741326324,1.229282783,0.4585167736,1.036799426,1.043561385,1.212938005,1.045112782,0.5960821078,1.068909411,0.932071799,0.9844447674,0.9568351608,1.002840555,1.044239202,0.8964736923,0.9759227132,0.4080044939,0.992525869,8.001918986,0.08378473698,0.0,0.5015054299,0.3027494302,0.09215963608,0.0,0.4400162511,0.0,6.110790959,0.0,0.0,0.0,3.249459114,0.0,6.194725109,0.0,0.0,1.978592406,0.6293103448,0.1812130415,1.113681559,0.7893650794,3.275219204,4.297784844,1.316925,61.02556215,10.05365156,4.983978521,5.693927995,10.05365156,9.967957042,15.7651876,0.0,5.817220841,17.19295166,18.32957771,9.720841475,3.249459114,1.739305799,3.974897958,8.788827764,47.04,1.6875,0.8611111111,0.7069387755,0.4201388889,0.3114134543,0.18375,0.06060606061,0.0205026455,0.03626525969,153.6661266,25.83015668,-3.713562758,1.929668217,-2.340465476,0.2290959967,-1.86284543,-0.05054212206,-0.67071751,5.42,5.68,-5.93,0.000456,-6.16,0.000265,4.01e-08,194.13971971747057,235.91123430902735,222.58551649691208,-0.2596689572587203,229.26063638103045,2.6336434501777815,40.56740295064471,0.3007051219664469,0.09098014959084945,0.3446928890258827,55.58354555488148,6.843822645472522,-464.71250161380897,0.779524669536026,4.20861893203954,298.2044290045026,46.04902602680841,0.1919552137464033,0.1031558149546693,1.317410842997623,4.02769805431121,2.5251602928863437,4.387437683144734,1.2547936324438047,0.7800276713849137,1.1008233584407925,0.7013884866604205,-0.31081910349025166,0.30795242869108364,-0.2556608553693598,0.309736482078923,1.2141588906092768,1.3936170272755817,0.14693724878409942,1.1137371707838952,0.991505927648594,-0.04117260803216238,2.51317960231587,1.664530542213364,0.06304817741447288,-3.963295265931997,11029.595539504302,-0.36031384433912517,0.7628612097858166,0.08112650307187771,27.75007581874951,-152.5419379867119,-0.5867174039660574,-78.78935217864051,65.04490729374812,131.61940368469092,15.261491477279415,5.430112193292587,0.37618242558805437,19.570881769390326,109.06916203956624,19.38402387070358,5.278647260234315,-2.0106406062229674,18.052324424781887,3.190942100688597,40.852569208964326
2.483445175,4.409015629,3.431884058,2.612372517,154.3294551,85.38499268,2.529725881,17.32324703,91.35098436,-0.7043564232,0.2157499818,-0.1163482259,-0.3917105449,-0.02159633307,0.1680009081,1.461558888,0.4937978266,1.074761265,0.8296925198,0.9501656845,0.9309013704,0.5318507191,0.9295245725,0.7658417608,1.223185911,0.8863493021,1.030644332,1.171589999,1.005045119,1.082393807,0.497081029,0.9777854316,7.008274308,0.1567368034,0.3319273053,0.7727998196,0.2749716524,0.1110709264,0.0,0.4327820667,-0.4577800203,5.085149122,2.076106145,-0.08298018775,0.0,2.765861993,0.0,5.269591032,0.0,0.0,2.096508406,0.6583333333,0.2509168625,0.871247201,0.8020833333,3.918971342,4.807279181,0.920641274,43.19862918,15.03763008,0.0,34.57272627,5.316788604,32.63603612,4.794537184,6.093240071,11.95974688,12.43128646,22.67357176,9.720841475,5.605507791,-0.4577800203,8.594471583,10.36511981,92.79,1.701388889,0.7327777778,0.6778231293,0.6180909864,0.321255354,0.3393981481,0.06944444444,0.0166540404,0.03986675081,39.94084927,30.59614153,-5.834964526,0.6168974733,-2.799239051,0.5336032373,-0.7024403131,0.3271032126,-0.6992319461,4.59,6.49,-5.41,0.00172,-7.45,1.57e-05,7.5e-06,199.87482185711886,244.6477821051671,229.83277232122626,-1.1174523735508517,244.57582099641496,0.33998564522600283,43.47983005959048,0.2924600972002262,0.024629711197136736,0.500251543216051,67.02432921998167,11.665895304056072,-559.0917519901112,0.7424541492378491,6.859742392594818,474.1097873261613,45.6626045367368,0.2014388890997678,0.12214565744063621,1.3943154693301523,4.919896783116133,2.8068493471893805,5.268835101754071,1.495303766738397,1.2624600347107386,1.1883162731658952,1.0059277899874024,-0.652586397683002,0.14464742312539314,-0.8033506475923167,-0.0033893198649890266,1.7193955034300885,1.6002595107070934,0.07226706066940558,1.210707973326026,0.4844843479900232,-0.9271005985272485,2.5582079324651144,1.5801941419955345,0.06824397181288851,-9.00202201756605,14647.453787728606,0.10171775117841642,0.6846647587374655,-0.14322813819035418,19.127907656056475,-177.23136333696348,-0.752356148212189,-264.4732034150036,42.274695809136944,179.22836622298703,24.824212934770316,13.299708204536943,-1.9608995188150948,35.258244980123614,141.32140528241985,-8.71217863696127,5.525933538707138,-1.6509417307106962,17.80846675009935,3.727104673791478,54.45602813153461
2.475845804,4.356319718,3.93877551,3.085600907,148.3911564,44.50405625,1.625743645,10.00552149,90.87374503,-0.4833355777,0.01837599915,-0.09538917807,0.08125012204,0.08860061291,-0.05346026244,1.296248445,0.4500194626,0.9249283001,0.7850527796,1.259068149,0.9294713439,0.5846769149,1.071050984,0.9026143538,1.006587194,0.8772072538,0.9213277996,1.089272141,0.7678443509,1.001291619,0.3918717551,0.9729411994,8.001919505,0.09584756743,0.09622504486,0.618523771,0.441638319,0.1060972487,0.0,0.4371397847,0.01895435068,5.202886001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.892029023,0.6296296296,0.1780669637,1.128769692,0.7957482993,3.310131767,4.321987,1.104277755,56.07663715,4.983978521,9.778515705,11.38785599,0.0,20.73518051,4.390415048,0.0,11.60046579,11.38785599,36.65915542,4.983978521,0.0,3.428456648,1.537779396,9.929263588,58.64,1.409722222,1.202222222,0.4570521542,0.2795493197,0.3567806752,0.275,0.07936507937,0.0316374269,0.03616976309,97.61919763,24.19727328,-2.879981882,1.39421101,-1.88839001,0.9034625287,-1.417295951,0.4882116712,-0.716194481,3.76,5.86,-4.79,0.00578,-4.68,0.00739,3.71e-07,197.18003090630992,235.92580108425975,218.19411909214466,-0.02686074839096353,229.05071100241605,2.5419376997462,37.52076746939574,0.2975202155014874,0.056861484295853124,0.3155210733416005,52.60128150886442,13.230464494210594,-387.77134673634015,0.7670397889548567,4.257728338932006,298.9780035083862,49.9301282004978,0.19741771089889834,0.1427630833693425,1.275903593215245,3.8885956861729682,2.3711627621713194,4.125181346697742,1.1820623778106596,0.9166386374616681,0.7630761942897715,0.7721650600344449,-0.23336046806308652,0.40895619025224195,-0.2848798021025898,0.35512638766761784,1.2427929155055242,1.4215051604087392,0.1733103195472082,0.9106465375991069,0.8193450471006596,-0.20164185643636334,2.2358183466311363,1.523685869900108,0.06215649010120788,-6.464313860076508,10650.477091340857,0.07354415218369587,0.5152595860299587,0.009886068232196482,26.288771663019233,-164.9812822406854,-0.6022094070378678,-97.59350064302248,60.09325998589664,143.30314384569635,21.68960513329654,12.246202410658404,-0.02706751187395079,35.71734561623002,106.53027999649078,2.4119548451056305,5.327898820393166,-2.073045847084139,15.839290077854546,2.9125351014606364,41.58899270857545
2.478903901,4.498947703,4.446601942,2.694294618,154.0428157,56.22153635,-5.696180556,10.98600293,83.6293662,-0.5111398772,0.1037541713,-0.09941118949,0.02173601105,-0.08652583659,0.03294745194,1.322654954,0.5144859286,0.9356012687,1.110206155,0.9874856487,1.12238806,0.8109847473,1.127390331,0.8696137268,0.9837412122,0.8622952111,0.9070590945,0.987073778,1.024183526,1.071249314,0.3964166405,0.9929414619,3.057285826,0.09597465705,0.2140761751,0.8910669595,0.2749716524,0.06365387513,0.0,0.4309705789,0.9308324553,5.948824667,0.0,0.0,0.0,3.368157649,0.0,0.0,0.0,0.0,1.99458087,0.6833333333,0.211579616,1.013262906,0.7839285714,3.773554151,4.84987474,0.7350877607,52.34964811,10.30076712,4.983978521,23.62654039,10.74258,26.29938345,5.687386275,0.0,0.0,11.56738972,5.008912524,16.58491841,5.813034248,8.169520907,2.509947609,8.797257867,83.3,1.479166667,0.7225,0.5723809524,0.5755385488,0.2590230537,0.211882716,0.06481481481,0.01720238095,0.0416381222,84.18058582,29.18215291,-3.815923587,1.64206418,-2.261161064,1.194370106,-1.371081042,0.5302330124,-0.9039505407,3.31,3.35,-4.59,0.0106,-4.44,0.0151,2.77e-05,201.62682528103818,241.7778609189878,222.9274455710828,-0.5584457314428537,239.04002531578692,1.4507038496586526,37.87425219002939,0.2855750006448882,0.04210645312757322,0.30690088043773334,57.7783513195523,20.033982427422526,-426.28012501999126,0.7547786090454475,5.422888088447463,380.8514721731976,46.7373115574321,0.2069249992007892,0.16117764279958555,1.3499990553891081,4.36060432025867,2.514255519394608,4.5169618437822106,1.3753325733605823,1.19181735789484,0.8352319023055973,0.9911547624495868,-0.4398856201381509,0.38932339521864145,-0.66296685991165,0.18487200783487256,1.5302167761667704,1.5876584322210336,0.06279744205543925,0.8389615689751515,0.5175023076402123,-0.7021138725964071,2.2478381900890883,1.4391121271342933,0.06804028470485204,-9.039501697450829,12708.854359053828,0.16997077571151298,0.6238537541322098,-0.21281283582847377,22.71411038196617,-180.14454928909743,-0.7155907560230754,-162.00586499925126,50.74862454483031,166.13341422376237,27.548612063983548,14.478655453348939,-1.1157349471131062,41.67344079108676,122.41072189349674,-2.792758336024125,5.385992675864105,-1.8796474478425913,15.230656921612335,3.2193648945115148,48.706556598948595
2.522733116,4.446991436,4.407079646,3.52359882,151.9923721,62.33333333,-13.4375,10.71045096,77.20894906,-0.328286221,-0.05823473753,0.04879245703,0.009219788951,0.1080247527,0.009241105755,1.188225089,0.46619621,1.144442114,0.9128110709,1.197901049,1.061336588,0.6674434426,0.7442207406,0.7687019084,0.943808923,0.9900810237,0.9673387012,1.128058616,0.9438252353,1.010588099,0.4702174032,0.9113276882,7.008281928,0.1083494866,0.07856742013,0.7085726809,0.4630500236,0.1079403259,0.0,0.4441129789,0.0,4.562343136,0.0,0.0,0.0,0.0,0.0,10.72422445,0.0,0.0,1.859212492,0.6416666667,0.1810800126,1.210498725,0.8129032258,3.568654089,4.444773835,1.140188666,55.91828266,9.473725908,14.87719751,48.49096164,15.0329928,28.98405835,0.0,0.0,5.559266895,45.26462041,56.81464106,14.73561746,12.20601628,1.671712492,0.0,10.98762628,92.93,2.291666667,1.518055556,0.7518367347,0.535643424,0.4270754598,0.230625,0.07729468599,0.03098072562,0.04621225483,71.51372373,26.84622834,-2.914482998,1.107576588,-2.307493793,0.3463614835,-1.436775151,-0.003479775193,-0.5888906486,3.37,4.22,-4.67,0.00851,-5.0,0.00399,6.91e-06,198.4841729004217,240.25056414313957,221.87919734936207,-0.27115555118992196,238.3827850923027,1.5113229883040498,39.06601587336218,0.28605005846376585,0.00011668049772568453,0.6190039356475072,59.395077495175556,4.4294885033296,-554.8157550412003,0.7292493770683565,6.29895529939982,422.082396876466,42.384746105538575,0.2074895537719045,0.13932547205490556,1.2926397761657418,4.482625672662476,2.5452930713033703,5.0126491484583635,1.305703886453006,1.2182494109647504,0.6926136808222125,0.9039693878782339,-0.35535579479476165,0.26520298379199114,-0.6296990658225425,0.26914162167364597,1.7638724004438942,1.6123212158669489,0.0858612090792592,0.6387272116224181,0.5302502881363088,-0.9170517676365799,2.548754752813197,1.7406193039218067,0.06652267040794614,-10.476110046286985,13881.712415867776,-0.009559192711653147,0.6296194887365097,-0.5167326260226824,20.277480028304407,-183.0141397145311,-0.6934192055726314,-241.90029022232355,40.9555288010463,166.50432270806235,22.606998823313134,32.825635557637604,-3.0058001969192447,35.25163600503432,137.55778385462378,-16.197844680002213,5.562181315465441,-1.7143761108380275,16.026971811189018,3.1451006693753114,51.64908177983683
2.447093052,4.793948725,3.761006289,3.240003106,148.7218822,48.48731596,-8.288395062,11.23673408,92.08050735,-0.4610514897,0.01567474988,-0.02110674578,0.02882840204,-0.04737028428,-0.04402021013,0.9496164597,0.4925394445,1.132578952,1.042623384,1.135146366,1.2433281,0.5920619779,0.8980022815,0.8754222799,0.9224047234,0.7955457744,0.9338277945,1.138877401,0.8523927065,1.061682954,0.4175401916,0.9877164069,8.001918968,0.1468055473,0.0,0.6018215977,0.4372782912,0.1141622592,0.0,0.4375123208,0.0,3.454980678,1.303301032,0.0,0.0,3.356077098,10.29948396,0.0,0.0,0.0,1.833619171,0.6339285714,0.1941264787,1.128905464,0.7988888889,3.828988176,4.808411152,0.6834419445,48.00342041,10.423316,9.967957042,22.2842392,5.316788604,15.07448444,15.7651876,0.0,11.56673267,32.87032401,42.72552249,11.60093989,14.72193027,4.137254823,2.017820977,12.73799104,58.04,2.25,0.9513888889,0.6514285714,0.4930555556,0.3408919123,0.215625,0.08080808081,0.02378472222,0.03282110686,14.65158489,21.66335514,-3.938369241,3.284255099,-2.232619483,0.5403472184,-1.641123724,-0.0896806384,-0.7684211434,5.49,5.63,-6.06,0.000345,-6.47,0.000134,1.39e-07,194.96085631651852,235.67083514606634,218.34171576498449,0.19771298708895912,229.1515303550783,3.1085264854049317,37.78948611848401,0.3021586053566282,0.06708177344727934,0.3309757956204933,50.51887032728946,7.727676817040524,-453.48833038684165,0.770023444600316,3.9761146051965457,290.0691269653356,46.1767743721422,0.19280040654540204,0.13529425755039862,1.3329876281975137,3.836886885888601,2.315963372444524,4.109325786516573,1.220994597231582,0.8394081189377147,0.7495339696252985,0.7540532461848741,-0.2500140467877685,0.39956272242753677,-0.3512527697890586,0.41643237319034354,1.2978458721757495,1.4798205156103963,0.1959961661775136,0.8010422458878859,0.8868266493786873,-0.3498067134946652,2.4439566150924943,1.7158276811567912,0.07129175467323443,-6.3111019779092175,11336.128439168475,-0.22574289199407738,0.6880724312752331,-0.06297137907375833,24.83659562378221,-159.8100099113116,-0.5921023592274723,-97.63393001416597,58.68259439363227,134.26121764631898,17.30955357482528,15.042254729086368,0.3649896285576346,23.430407860465756,108.10635528732357,15.751487798662197,5.282888930982205,-1.8872903260994092,15.714008498281425,2.938473469958788,42.31192803925376
2.478964104,4.505698205,4.276190476,2.649559083,152.4625167,65.80248889,-7.512,13.68585075,88.63630452,-0.5395434782,0.09279743234,-0.1065294501,-0.1096639568,0.1756703637,0.01250543476,1.085139245,0.5158019987,0.9536907823,0.9790762512,0.9557038835,1.179534314,0.8485571093,1.082487049,0.8173616901,1.033535669,0.8589312009,0.9733495208,1.086848239,0.8645820443,0.9999325716,0.3975013831,0.99294184,3.057284784,0.1034126674,0.2140761751,0.8910669595,0.2749716524,0.1146045727,0.0,0.4309705789,1.034640443,7.094970608,0.0,0.0,0.0,3.480119048,0.0,0.0,0.0,0.0,2.183713084,0.6583333333,0.2262521845,0.939701655,0.7731182796,3.617096983,4.683074189,0.9607820003,54.22584614,5.316788604,4.983978521,10.57107519,10.74258,21.31540493,5.13155848,0.0,0.0,0.0,22.68423376,9.967957042,6.124582396,8.385090896,4.817587998,9.113837606,67.51,1.729166667,0.6669444444,0.614829932,0.5130385488,0.2711404006,0.244691358,0.06018518519,0.01587962963,0.04041484119,73.32865154,26.58713195,-4.405723211,1.55458569,-3.021859999,1.250321677,-1.333309317,0.5150873985,-0.6000809464,4.23,4.35,-5.15,0.00291,-5.66,0.000912,4.02e-05,198.7091597764246,239.4428719852242,224.52239884308696,-0.6212256560462892,235.51656714233593,1.3895612975637686,41.432307711903825,0.2981653081550819,0.06271677496946418,0.34545621647562985,60.34601098675685,10.78966302253114,-467.0182040214118,0.7643171143829042,5.1904537976845475,359.10841511045993,51.07307853176476,0.19518708487945602,0.11929430444220854,1.3322098606387427,4.340045468846347,2.613563311359888,4.642634924702909,1.3715687566467554,1.022588488489229,1.121073766694653,0.8714007004588207,-0.456534675810073,0.2588177680057534,-0.5379223233674282,0.19106466734237437,1.406163673615412,1.4869440095802988,0.13095421649367178,1.1697638644060864,0.7612444727300969,-0.3529189382451079,2.430270724675111,1.5320068097943422,0.06106267176364388,-6.116630924037416,11666.15510988071,0.10822377916582898,0.6032685557449756,0.055550938480714046,25.50443672285475,-160.8911004015294,-0.6646970688223535,-186.3827417603138,51.75634185449593,157.794087878433,24.845807596501743,-0.49837398422942414,-0.6552924432329696,33.15307238903727,117.57192319954727,2.8009146481069083,5.387710837309249,-1.727586142458451,17.502402867108614,3.438192554646133,43.942706318689766
2.489223894,4.609166181,4.855555556,2.719320988,152.6340949,56.14376093,-5.570846537,13.02374769,86.70222862,-0.4634021685,0.09995732094,-0.09236439786,-0.05914573135,-0.06202629347,0.1400873605,1.070229534,0.5031901654,1.017617962,1.054302632,1.087558816,1.160946258,0.800223025,1.090936323,0.8269778698,0.9642722052,0.7256490083,0.9626069693,0.9853270158,0.9225861277,1.029892633,0.4087484477,0.9779547335,3.066006577,0.09706374365,0.2140761751,0.9233763125,0.3928227826,0.1048899075,0.0,0.430390951,0.4361401382,5.730805248,0.7456177798,0.0,0.0,3.192167423,0.0,0.0,5.606745507,0.0,1.970239546,0.6693548387,0.1867141934,1.144048385,0.8047619048,3.675785394,4.803860926,0.7507279259,56.37970635,5.316788604,4.983978521,5.693927995,5.316788604,34.47495837,5.687386275,0.0,0.0,10.1350702,21.32993497,28.91749514,13.21508452,5.287957996,1.953517962,8.909425461,72.93,1.729166667,0.9725,0.734829932,0.6762329932,0.3361048123,0.2365740741,0.07111111111,0.02114130435,0.03777800213,69.11999674,28.01159943,-4.095966474,2.173112491,-1.786960274,1.417237475,-1.319559123,0.6563390834,-1.155590694,4.21,4.0,-5.55,0.00126,-6.13,0.000334,4.55e-06,202.18551812789275,242.3780239014685,223.4031518650769,-0.7699222757555075,238.38810356970043,1.400309371791676,37.656893266401966,0.28930540876612443,0.058999116334577224,0.1605907448869266,57.42519261014853,29.3986500993979,-338.9592206374925,0.7622413136738847,5.042136468605571,362.4191506380164,51.357764696175785,0.20392492763593575,0.15459537411702587,1.3139497054786933,4.257990196922924,2.53119605787035,4.375849002368927,1.2851846489034473,1.1246242965630255,0.9248262494742282,0.9501632203174424,-0.4565571403054467,0.4417298205806519,-0.48292702147089295,0.09908278065199316,1.304904447736476,1.4813603636889765,0.0720301414264124,1.1715716822900515,0.5616600873489963,-0.4245891270852056,2.047934379528719,1.2706183408271754,0.060574890110335775,-7.6005216518231435,11526.355321215851,0.41099720465255296,0.5262425410507656,0.09979921375260703,25.524577865177132,-177.9134273760782,-0.6970588276071825,-113.07188195715025,59.676401052630325,167.96907015812883,26.591730841421693,6.389941811127921,0.08369348075530092,46.40930119275055,112.62115675338569,-6.31877357926604,5.306995391926459,-2.197067518062287,16.073497170451397,3.0997790196399455,46.85682596032477
2.478793984,4.473770881,4.373737374,2.653385709,151.8999972,51.29797294,-9.028972386,12.85516249,84.79436911,-0.5346896222,0.02063624676,-0.1244660296,0.08087769283,-0.1624160067,0.06593033089,1.090981359,0.5385371777,0.9098965566,1.204227924,1.094129555,1.231608073,0.9153877665,1.104618072,0.8623184619,0.9868779623,0.8383316469,1.420758523,1.116183697,1.126138283,1.003608145,0.397478727,0.9938424863,3.057263684,0.1044615368,0.2140761751,0.8209768448,0.2749716524,0.1073021503,0.0,0.4320955403,0.9771455866,5.893955708,0.0,0.0,0.0,3.452896825,0.0,0.0,0.0,0.0,2.100379751,0.6637931034,0.2218371014,0.946755682,0.7755555556,3.584304619,4.533861863,1.020726988,54.57724258,5.316788604,4.983978521,16.26500318,10.74258,21.31540493,5.13155848,0.0,0.0,0.0,22.68423376,9.967957042,6.077889556,8.292417093,2.719077411,8.195794628,67.51,1.416666667,0.6669444444,0.5331972789,0.5130385488,0.2398904006,0.164691358,0.05797101449,0.01626693767,0.04273522406,74.4015347,25.92276692,-5.02556226,1.837179578,-2.96510097,0.7484530338,-1.380770186,0.4185455964,-0.6254337812,3.87,3.84,-4.85,0.0056,-5.28,0.00208,9.21e-05,198.34240169427662,238.00539773518898,220.50850887565434,-0.27906774236174714,232.76402337110693,1.9910422405569155,39.080136296150485,0.2974307880428987,0.052302506071061614,0.3176934473883719,56.20225739988,12.86227060762539,-425.0828116594776,0.7637280192077631,4.804761744032547,335.39055211106495,49.73368449522022,0.19694527662808456,0.1397471505259077,1.3201147321153563,4.127569976629976,2.4643517331360214,4.363865713804305,1.2810442129308177,0.9989566879002354,0.8760769740537762,0.8453230083499395,-0.35447078413809674,0.35561584726261875,-0.4616727246439525,0.27799703071726556,1.3606308554830444,1.4769349702457102,0.16257744255492013,0.9930034512845743,0.7586138386763114,-0.3734953487591919,2.295313855452418,1.5241004226048989,0.06377985356098485,-7.1060454359247665,11452.851743013805,0.09202017080373914,0.5410677591479769,0.012768258563211593,25.01756303036301,-166.0291701301476,-0.6427512002598084,-142.07301945291474,54.93649804037541,152.31083060554715,24.09303783686333,9.673244836497496,-0.3063615901356455,35.86388757145982,113.97778585921527,1.3380472726807842,5.365761378607282,-1.9090774984037968,16.13254458198089,3.168216159060044,44.41364046316093
2.566577762,4.583620745,2.557971014,2.698872786,152.2089005,86.61099542,-14.64181591,11.1011961,78.23046004,-0.3685903215,0.1080139726,0.02299762543,-0.08897918642,0.007959900951,-0.01587152745,1.044228879,0.3925371561,1.039859513,1.152079454,1.226189796,1.245729304,0.5777138749,0.7348879158,0.7936502172,0.826102554,1.006033672,1.05076845,0.9412173221,1.12334225,1.077424123,0.4589461929,0.9776701433,7.008273414,0.1666476987,0.1964185503,0.9543527209,0.5146679697,0.1554655659,0.0,0.4293646999,-0.3713941379,6.278618951,1.546251312,0.0,0.0,0.0,0.0,5.040085102,0.0,0.0,1.996468858,0.6551724138,0.2142963571,1.083552915,0.808045977,3.601015263,4.856316794,0.7583930502,48.51608852,4.736862954,14.64975998,23.88387775,0.0,32.82754461,0.0,0.0,5.969305288,5.563451492,12.26321064,14.81952328,5.687771558,3.784999685,2.866231494,16.28657831,69.9,2.319444444,1.080277778,0.9217687075,0.5573270975,0.3169721592,0.165941358,0.06944444444,0.01862547893,0.03722044052,0.2835130679,9.272676168,-1.551702451,0.8990784799,-2.392158792,0.2907769941,-1.082410586,0.4143119641,-0.3864094707,3.37,4.46,-4.62,0.00926,-4.52,0.0117,9.59e-06,197.64784068121867,242.33990158482376,228.38863948100018,-0.5851589393145269,237.48134179303372,1.0517304488304497,43.94457036742858,0.2918162506509969,0.03439299562539913,0.6647684353235458,65.91478585180329,-7.246040000039801,-631.1933576422497,0.7421704556981789,6.093229355152133,412.05863054964243,55.58516494200486,0.20405401876655813,0.07540456095055678,1.2496731176377724,4.652537500776516,2.8387644039688804,5.43927059027461,1.252975991484068,0.9650885027524893,1.1948689537462118,0.6885051035470526,-0.4722037367173748,-0.051516696209690904,-0.47314296324759963,0.27311205380396375,1.5559488366184349,1.470832283481996,0.20393187260603796,1.3258646382360844,0.8418101785533092,-0.4260833672725084,2.8759945748759757,1.8861844290750387,0.05484879088058746,-5.916759056511967,12376.887029188096,0.1482369342685494,0.5702882995000657,-0.0299822356642159,24.702475463849346,-170.36571074307076,-0.6502995052921356,-326.1591220535283,42.01889336577379,165.08701680268237,19.60401877445993,-1.1500490601781976,-2.5307759437841866,22.82006582336096,133.42714828483813,-14.382644580633752,5.605560591175734,-1.5456764659047277,21.234312051462254,3.476819663526485,41.26034235256477
